회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결),자본(*)(IFRS연결),이자비용(IFRS연결),이자수익(IFRS연결),배당금수익(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),* 발행한 주식총수(*)(IFRS연결),자산(*)(IFRS연결),현금및현금성자산(*)(IFRS연결),유동부채(*)(IFRS연결),재고자산(*)(IFRS연결),유동자산(*)(IFRS연결),부채(*)(IFRS연결),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS연결),인건비(IFRS연결),금융비용(IFRS연결),임차료(IFRS연결),세금과공과(IFRS연결),감가상각비(IFRS연결),상장일,상장폐지일
(주)강원랜드,035250,2012/12,404867665,1296191223,306228988,2372026990,715713,46700815,0,446539739,213940500,2906655321,88641431,518388305,1200611,1165450728,534628331,3184,407079.98,282200.01,-45985.1,0,0,69522.79,2003/09/04,
(주)강원랜드,035250,2013/12,388041305,1361286598,297596347,2517696496,272921,41466896,0,424407127,213940500,3102036846,166942949,570217325,1493306,1080401909,584340350,3657,393813.13,333458.27,-41193.98,0,75308.8,76538.8,2003/09/04,
(주)강원랜드,035250,2014/12,513172053,1496541441,359348568,2705357485,247465,45217340,0,510413141,213940500,3375127289,101994727,624516570,1204918,1371825587,669769805,3591,495934.96,292097.04,-44969.88,0,85381.04,75635.48,2003/09/04,
(주)강원랜드,035250,2015/12,595400402,1633716839,441629101,2997755205,226922,40962878,0,574981576,213940500,3690791830,105718151,664599978,1621646,1750420316,693036625,3620,593883.38,299998.77,-40735.96,0,93965.26,74326.68,2003/09/04,
(주)강원랜드,035250,2016/12,618616288,1696532511,454533659,3252727459,739952,39519228,0,596486851,213940500,3978987574,92998434,718893173,1309513,1809513458,726260115,3629,596860.54,312176.01,-38779.28,0,97962.75,75001.97,2003/09/04,
(주)강원랜드,035250,2017/12,530897334,1604470055,437540507,3501235933,236815,37614218,0,463050000,213940500,4185657487,105573030,681337932,1299617,2164296051,684421554,3693,566194.22,321795.37,-37377.4,0,75296.1,74229.35,2003/09/04,
(주)강원랜드,035250,2018/12,430699991,1438059299,297236881,3586777089,234757,44033429,0,363918692,213940500,4231241354,48854127,636028473,1148805,1759033105,644464265,5194,410687.88,331551.26,-43798.67,0,68904.24,66085.27,2003/09/04,
(주)강원랜드,035250,2019/12,501153152,1520080449,334653892,3717759076,1961001,43600446,0,407868874,213940500,4438119306,60665205,651342607,3636529,1878191161,720360229,5147,488924.92,291704.76,-41639.45,0,96851.49,72328.89,2003/09/04,
(주)강원랜드,035250,2020/12,-431583874,478578866,-275879104,3247028580,1875678,27126438,0,-655676332,213940500,3641632201,66052963,329969961,2159928,1498178291,394603621,3713,-404500.74,345799.89,-25250.76,0,36016.57,77307.96,2003/09/04,
(주)강원에너지,114190,2011/11,,,,,,,,,,,,,,,,94,,,,,,,2009/11/20,
(주)강원에너지,114190,2012/12,,,,,,,,,,,,,,,,101,,,,,,,2009/11/20,
(주)강원에너지,114190,2013/12,,,,,,,,,,,,,,,,112,,,,,,,2009/11/20,
(주)강원에너지,114190,2014/12,,,,,,,,,,,,,,,,147,,,,,,,2009/11/20,
(주)강원에너지,114190,2015/12,447206,46188664,102482,56583901,2385,229112,0,9499050,15253030,85457457,31935364,18860326,1233999,62927388,28873556,133,200.28,6820.9,-226.73,340.87,93.5,591.78,2009/11/20,
(주)강원에너지,114190,2016/12,-1311190,42287473,-1125371,55088690,5428,291399,0,-15783876,15253030,77186606,15897705,12090212,335220,53716336,22097916,126,604.81,6822.35,-285.97,372.5,97.05,534.55,2009/11/20,
(주)강원에너지,114190,2017/12,-5588512,82034829,-6451819,48303010,210372,274631,0,-3706818,15253030,93179394,14071336,33693980,361382,68068421,44876384,137,-7385.56,7126.53,-64.26,408.4,97.1,504.97,2009/11/20,
(주)강원에너지,114190,2018/12,341329,85905365,1708887,50203707,1694660,400652,0,-10173085,15366896,93845576,19740265,43608244,543737,70556730,43641869,119,2522.11,6943.74,1294.01,235.23,85.82,519.11,2009/11/20,
(주)강원에너지,114190,2019/12,-17175963,42549622,-35647438,21124556,2048603,446813,10772,6960049,17443674,56602063,3637753,30840573,118784,30544232,35477506,107,-34788.36,7565.83,1591.02,128.96,173.01,831.59,2009/11/20,
(주)강원에너지,114190,2020/12,-9226308,38345166,-12874763,17096338,466887,197924,175887,-4483215,18154911,32968636,8928245,12436158,219776,21492517,15872298,54,-12874.76,5669.86,93.08,85.95,135.59,1189.81,2009/11/20,
(주)갤럭시아에스엠,011420,2011/12,5164839,47331427,2909464,25274017,818943,357894,0,5951394,19622424,45110356,8833473,15665609,20209,24658098,19836339,37,4420.39,4434.87,461.05,0,0,7251.64,1989/11/14,
(주)갤럭시아에스엠,011420,2012/12,2074371,55049732,389023,25907252,546861,241273,0,2801469,19622424,43979072,7940525,13440442,37487,24752609,18071820,40,851.81,4497.23,305.59,0,0,6105.52,1989/11/14,
(주)갤럭시아에스엠,011420,2013/12,747160,46437304,-1736750,21493102,393067,247876,0,4527179,19622424,37636664,3244954,13503615,126351,19899780,16143563,50,-1541.4,3773.46,145.19,0,0,8726.11,1989/11/14,
(주)갤럭시아에스엠,011420,2014/12,-423280,43885894,-255270,23205508,478717,172394,10,-70410,19622424,45274078,2618862,17868979,508736,26742964,22068570,63,-138.22,4725.99,306.31,0,0,3070.35,1989/11/14,
(주)갤럭시아에스엠,011420,2015/12,2101041,62472754,1863773,49739042,368956,219161,0,2451666,27549644,68686992,22026045,16873228,11280,44426010,18947950,93,2605.51,6515.03,149.8,0,0,1998.65,1989/11/14,
(주)갤럭시아에스엠,011420,2016/12,-3713866,52626331,-1562620,44846832,197966,230338,46229,-1195544,27549644,58444606,19322377,12464561,0,37929417,13597774,107,-1782.69,6934.81,-78.6,0,0,1284.1,1989/11/14,
(주)갤럭시아에스엠,011420,2017/12,-3545768,37281280,-5899738,40494336,99823,111727,0,-7389242,27549644,49831109,9869416,8744690,0,28750883,9336773,126,-6534.29,5532.81,-11.9,0,0,1177.15,1989/11/14,
(주)갤럭시아에스엠,011420,2018/12,-10337846,22060413,-16003255,26472162,65489,102365,0,-2809869,27549644,33253331,8090099,6670268,0,14251248,6781168,111,-15457.23,5592.68,-36.88,0,0,258.58,1989/11/14,
(주)갤럭시아에스엠,011420,2019/12,-456437,28732679,-1375316,21798750,51020,145529,0,903569,27549644,28241598,7595995,6311576,0,13644588,6442848,121,-1119.98,4694.17,-94.51,0,0,1984.84,1989/11/14,
(주)갤럭시아에스엠,011420,2020/12,,,,,,,,,,,,,,,,81,,,,,,,1989/11/14,
(주)경농,002100,2011/12,7676752,121253605,509664,142986220,1697607,613480,104975,14162963,21691750,173774102,11710551,24871768,70194121,94363834,30787882,308,2222.32,18541.62,979.15,1246.1,525.68,3944.59,1977/06/30,
(주)경농,002100,2012/12,12731056,136970449,10310339,151738994,2272647,401886,51189,8796940,21691750,269412832,20177232,102878086,102583675,142516976,117673838,306,13232.61,19258.86,1819.57,1020.13,594.16,4262.47,1977/06/30,
(주)경농,002100,2013/12,18783505,196358952,13950249,163157512,3907921,173475,301386,18563319,21691750,255984725,10238398,72472377,98860077,129526582,92827213,311,18185.3,25088.32,3433.06,1395.22,883.21,4403.01,1977/06/30,
(주)경농,002100,2014/12,14653846,188483147,7099305,168915900,3236805,163469,348007,14706590,21691750,284623063,15918535,90426180,98308244,139646908,115707163,340,11229.9,26487.96,2725.33,1829.74,806.54,4472.57,1977/06/30,
(주)경농,002100,2015/12,12111543,196418710,6980392,174667648,3055839,144640,54419,-9854199,21691750,316341853,14992457,114383542,115444315,161184139,141674205,346,8739.55,27745.14,2856.78,2043.29,963.86,4793.47,1977/06/30,
(주)경농,002100,2016/12,9168484,203984939,6365805,183969132,2619123,127164,35001,15996174,21691750,320915151,9556001,112348070,115876266,156061222,136946019,335,7689.35,30093.71,2456.96,2578.55,1144.56,4477.18,1977/06/30,
(주)경농,002100,2017/12,8447803,206534382,10079442,192152986,3017295,89752,28170,15815332,21691750,335873898,13028475,121066567,119704437,163437464,143720912,338,12930.52,31420.64,2899.37,2367.37,1114.11,5220.04,1977/06/30,
(주)경농,002100,2018/12,14769793,212654617,4878426,201453891,2863401,106086,37020,10607249,21691750,357260541,12294658,128301300,120967753,169982099,155806650,350,11114.17,34475.19,2720.3,2728.03,1140.68,5867.96,1977/06/30,
(주)경농,002100,2019/12,8690743,227510941,4014664,201885272,3949234,257819,37204,-1020171,21691750,370874091,11857938,122608005,133714688,185020093,168988819,362,7388.04,34853.23,3654.21,1798.06,1172.81,7110.5,1977/06/30,
(주)경농,002100,2020/12,14281977,248295524,13294936,211372233,2802429,144907,59671,15868144,21691750,371525656,13332466,134039319,137861427,192497278,160153423,366,17602.15,35673.37,2597.85,1876.58,1355.03,7266.73,1977/06/30,
(주)경동나비엔,009450,2011/12,12421333,341246917,9467023,168114574,1034780,511188,269087,15493744,12739510,263211016,34225733,81664623,60788326,129512842,95096442,699,12166.83,39878.64,254.51,0,0,8338.27,1993/08/31,
(주)경동나비엔,009450,2012/12,13925116,379014259,9169965,175875394,1190005,829484,264378,27648702,12739510,299729837,41678552,100189444,59527947,145371681,123854443,784,11537.46,47434.83,96.14,0,0,9355,1993/08/31,
(주)경동나비엔,009450,2013/12,19784395,414177562,11129597,187280988,1373840,625211,223738,20912632,12739510,354779867,17195882,149468556,71724409,134043087,167498879,722,15510.78,52177.36,524.89,0,0,11034.13,1993/08/31,
(주)경동나비엔,009450,2014/12,13464776,428985365,9380054,190021880,2733423,455236,186229,-13266158,12739510,401658957,19589424,186324883,83525372,159947056,211637077,763,11021.08,55710.3,2091.96,0,0,12155.02,1993/08/31,
(주)경동나비엔,009450,2015/12,24222981,512031120,16752000,206076609,3468233,1012386,137830,43719574,12739510,402084368,18074253,177125715,87185691,158254944,196007760,797,22283.42,68208.97,2318.02,0,0,14893.81,1993/08/31,
(주)경동나비엔,009450,2016/12,45831937,583252904,37469924,238762190,1829460,289351,133580,61333200,12739510,429754702,22305248,177489101,89997026,175420277,190992511,911,48861,75638.8,1406.53,0,0,15959.75,1993/08/31,
(주)경동나비엔,009450,2017/12,47757034,684660958,27019124,256506497,1574837,255288,125205,20111583,12739510,503697210,28758981,219839746,110374505,230894567,247190712,975,36553.52,93685.62,1194.34,0,0,16582.68,1993/08/31,
(주)경동나비엔,009450,2018/12,40802217,726741615,24748538,280103616,3604816,320297,128276,-14286091,12739510,583595818,26239934,275122471,150049770,287001959,303492202,1073,34398.19,108289.85,3156.24,0,0,18777.47,1993/08/31,
(주)경동나비엔,009450,2019/12,44824995,774290704,27852090,301042624,4054605,328708,132187,78554868,12739510,609808343,21216649,270253541,138114361,274279157,308765719,1167,48373.38,116375.39,3593.71,0,0,26535.22,1993/08/31,
(주)경동나비엔,009450,2020/12,67099323,873409019,41637325,348163846,3954098,427752,147002,57625120,13604730,734688738,37229751,337976617,177987455,360418517,386524892,1377,52374.74,142868.35,3379.34,0,0,32107.92,1993/08/31,
(주)경동도시가스,267290,2017/12,21664503,871548284,17798556,294331882,324033,1070626,0,19371687,4717063,710280194,60142913,334894003,1111165,376858740,415948312,270,,,,,,,2017/05/12,
(주)경동도시가스,267290,2018/12,42657143,1606531867,34164798,320490074,431646,2755087,550,120705226,4717063,778269612,117457088,375912237,1299646,444232799,457779539,277,44241.46,39859.58,-2323.99,0,0,23691.93,2017/05/12,
(주)경동도시가스,267290,2019/12,28055130,1422707835,24638348,339612043,958080,3400138,550,33973376,5895406,749999474,98703307,321180745,1333402,395154174,410387431,278,32031.75,40757.24,-2442.61,0,0,25473.28,2017/05/12,
(주)경동도시가스,267290,2020/12,18135395,1086830628,19017069,356677691,988044,2206884,1375,314378,5895406,699658165,64114656,260556647,1242787,328492279,342980474,278,24864.49,40583.82,-1220.22,0,0,25460.94,2017/05/12,
(주)경동인베스트,012320,2011/12,35856991,1847666903,30327559,407862543,3250089,8968786,231823,88589199,3484800,1001490869,121850327,488755455,6238419,610411619,593628327,277,47715.75,33728.32,-5950.52,2091.81,0,18308.63,1997/03/07,
(주)경동인베스트,012320,2012/12,49896945,2502642394,42879202,446509347,2817669,10979885,270696,150571070,3484800,1209924561,203107568,649801248,20579836,814034002,763415214,284,63178.99,47866.61,-8432.91,15166.14,0,17787.14,1997/03/07,
(주)경동인베스트,012320,2013/12,50540286,2788264380,49841905,498740561,1811081,11288788,301232,69233629,3484800,1205008353,229518761,596199441,13656418,778164231,706267792,289,64159.09,62730.57,-9778.94,6062.78,1202.03,19025.59,1997/03/07,
(주)경동인베스트,012320,2014/12,47933045,2603059058,75930406,607451423,2366553,10668882,278535,20818461,3484800,1320789066,216953359,550250914,18386682,766552554,713337643,282,90169.47,0,-8580.86,0,0,28804.5,1997/03/07,
(주)경동인베스트,012320,2015/12,-13298185,1604168482,-21251390,576479441,3056201,6319238,247959,-50279018,3484800,1167819522,85839244,392919112,8347076,571798491,591340081,287,-27179.55,0,-3511,0,0,36473.1,1997/03/07,
(주)경동인베스트,012320,2016/12,28667528,1181902637,19132415,587924566,3621680,3486033,190089,26876328,3484800,1126122628,81528317,337654347,10949433,508994824,538198062,286,26125.78,0,-54.44,0,0,35127.68,1997/03/07,
(주)경동인베스트,012320,2017/12,36380462,195069859,51930860,400403090,4021652,2530833,265731,60158090,2365023,599276331,19740409,77526863,14232992,238339688,198873241,11,47874.94,7050.41,1225.09,0,1393.04,19005.29,1997/03/07,
(주)경동인베스트,012320,2018/12,39212613,228644016,29827973,397867310,3675055,1897864,279477,12513851,2365023,592002536,21929355,78414333,30703229,188460289,194135226,13,30689.09,83935.65,1497.71,0,0,11978.01,1997/03/07,
(주)경동인베스트,012320,2019/12,21959506,271765025,8856009,414533638,4153280,2133593,371233,32390710,2365023,605467383,24131027,84662496,30814751,236475693,190933746,12,14709.7,101205.16,1648.45,0,0,12891.17,1997/03/07,
(주)경동인베스트,012320,2020/12,19465612,310532988,16483709,430745334,3004476,2005109,248802,18457523,2365023,589277835,20870226,74504112,32025575,237079426,158532501,13,17402.98,115831.19,750.57,0,0,13183.17,1997/03/07,
(주)경방,000050,2011/12,22188217,348136369,-1131177,629704391,19264853,345730,19495,-14647398,2080000,1352324332,12782820,406687562,72996830,138673371,722619941,593,-1510.97,23032.44,18899.63,157.82,22434.43,22114.11,1956/03/03,
(주)경방,000050,2012/12,7253943,333620804,-7910168,620704205,20032835,217564,37352,17789061,2080000,1335039930,11322343,164949423,52907652,123685731,714335725,579,-10281.66,23852.76,19777.92,0,24377.83,23086.26,1956/03/03,
(주)경방,000050,2013/12,36031739,347189559,14574395,636438555,13944625,142832,12716,51153970,2492298,1296989142,10961535,135215333,40216862,103410904,660550587,676,19103.06,24075.36,13789.08,0,27077.45,25216.83,1956/03/03,
(주)경방,000050,2014/12,30618157,329036023,11488471,647668814,12414802,97686,15281,23819336,2741527,1301841379,8233336,409405729,37758471,101229398,654172565,679,14189.36,24688.43,12301.83,0,28072.04,25879.02,1956/03/03,
(주)경방,000050,2015/12,38961511,357628146,16692163,662952918,9977348,135706,9367,39920580,2741527,1318643312,6812712,185946014,52862910,108093423,655690395,615,23310.48,25022.76,9832.27,0,30615,28440.81,1956/03/03,
(주)경방,000050,2016/12,43436569,377445013,29474988,679843399,7844318,275379,9367,67981079,27415270,1301910960,7526164,155435755,45810493,106002223,622067560,574,32415.95,24709.64,7559.57,0,31022.12,30108.14,1956/03/03,
(주)경방,000050,2017/12,42309232,360788750,25315361,699134073,6658090,241894,9367,57866501,27415270,1274042237,9482362,319476563,31921285,90254697,574908164,503,35580.52,23975.36,6406.83,0,30368.4,29602.03,1956/03/03,
(주)경방,000050,2018/12,40979751,351438926,20189241,708769347,7986856,32510,12122,12093896,27415270,1301792841,6216234,163151849,59792825,120711492,593023494,462,27151.83,22662.84,7942.22,0,9084.03,31368.82,1956/03/03,
(주)경방,000050,2019/12,32020530,343892085,43621631,741553199,8924092,196426,60009,66875285,27415270,1370742491,13004343,192380293,31308041,264861016,629189292,259,53908.71,19486.66,8667.66,0,9638.28,35832.44,1956/03/03,
(주)경방,000050,2020/12,21853997,329224741,13025703,741929808,6744121,303535,679442,33635651,27415270,1264902051,39545764,285640754,26578558,117330818,522972244,135,22683.04,16710.5,5761.14,0,10295.3,40165.25,1956/03/03,
(주)경보제약,214390,2011/12,,,,,,,,,,,,,,,,,,,,,,,2015/06/29,
(주)경보제약,214390,2012/12,,,,,,,,,,,,,,,,,,,,,,,2015/06/29,
(주)경보제약,214390,2013/12,,,,,,,,,,,,,,,,,,,,,,,2015/06/29,
(주)경보제약,214390,2014/12,,,,,,,,,,,,,,,,,,,,,,,2015/06/29,
(주)경보제약,214390,2015/12,,,,,,,,,,,,,,,,398,,,,,,,2015/06/29,
(주)경보제약,214390,2016/12,,,,,,,,,,,,,,,,416,,,,,,,2015/06/29,
(주)경보제약,214390,2017/12,,,,,,,,,,,,,,,,410,,,,,,,2015/06/29,
(주)경보제약,214390,2018/12,,,,,,,,,,,,,,,,450,,,,,,,2015/06/29,
(주)경보제약,214390,2019/12,,,,,,,,,,,,,,,,494,,,,,,,2015/06/29,
(주)경보제약,214390,2020/12,,,,,,,,,,,,,,,,503,,,,,,,2015/06/29,
(주)경인양행,012610,2011/12,6353143,233095049,2886360,176292506,3594486,296742,30396,9839673,37500000,319596954,7340151,107188765,95390048,166259207,143304448,378,5039.15,37652.46,3267.35,0,1464.04,9724.06,1995/10/05,
(주)경인양행,012610,2012/12,3641265,218604655,2093491,174988685,2895310,145932,35628,20801833,37500000,287452678,11181450,94090486,70357744,146242797,112463993,367,3325.26,34371.35,2713.75,0,1463.98,8663.32,1995/10/05,
(주)경인양행,012610,2013/12,11145943,260808400,10215710,189744314,1944811,210604,26852,1046809,40396365,316944796,10444006,108289018,90667397,175887375,127200482,431,13373.47,35063.78,1707.36,0,1499.3,8995.57,1995/10/05,
(주)경인양행,012610,2014/12,14093166,277181095,10148247,198238667,1968457,261090,36887,18368986,40396365,313039125,14231503,86323503,89741323,164606526,114800458,440,12937.56,47414.66,1670.48,0,1761.11,9291.48,1995/10/05,
(주)경인양행,012610,2015/12,6718134,263163677,3670895,201125304,1604240,91551,25287,5444861,40396365,326687437,15517379,109310448,95494779,176664098,125562133,469,5756.42,48524.81,1487.4,0,1923.88,9939.74,1995/10/05,
(주)경인양행,012610,2016/12,10577181,274873817,6837522,208293196,1641252,82573,0,19013689,40396365,344298515,20050927,119502456,99419770,191409058,136005319,486,10328.94,51587.39,1558.68,0,2078.13,10055.47,1995/10/05,
(주)경인양행,012610,2017/12,7364797,299987729,4779249,210934933,2362792,75291,41044,5323456,40396365,357951470,20701609,124353660,97118533,193184742,147016537,517,6270.73,56209.57,2246.46,0,2229.77,10137.7,1995/10/05,
