회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),상장일,상장폐지일
아남전자(주),008700,2019/12,146520616,57707365,3125390,439012,243272713,1984/08/11,
아남전자(주),008700,2020/12,192770243,59192808,6952023,5321705,264747352,1984/08/11,
아미코젠(주),092040,2011/12,,,,,,2013/09/12,
아미코젠(주),092040,2012/12,,,,,,2013/09/12,
아미코젠(주),092040,2013/12,,,,,,2013/09/12,
아미코젠(주),092040,2014/12,54367133,50019562,9433141,7512733,27331644,2013/09/12,
아미코젠(주),092040,2015/12,159843638,110245736,2337475,2538480,32457292,2013/09/12,
아미코젠(주),092040,2016/12,146330484,107158434,4177905,1902669,68968045,2013/09/12,
아미코젠(주),092040,2017/12,163514712,115922239,1895585,-3575368,73665135,2013/09/12,
아미코젠(주),092040,2018/12,231214350,160289377,2225278,41447444,94521965,2013/09/12,
아미코젠(주),092040,2019/12,241401291,158407861,-2183016,-237003,115180889,2013/09/12,
아미코젠(주),092040,2020/12,283367945,192733918,3102951,32290739,115856069,2013/09/12,
아비코전자(주),036010,2011/12,82445348,56047475,3349514,1168229,50613809,2002/07/03,
아비코전자(주),036010,2012/12,77010781,49295899,-278913,-4633157,46786315,2002/07/03,
아비코전자(주),036010,2013/12,86677524,56312938,3910738,3375480,59801899,2002/07/03,
아비코전자(주),036010,2014/12,85737874,61372558,6220897,5642703,58910851,2002/07/03,
아비코전자(주),036010,2015/12,89928215,74848173,8396337,8811002,68371613,2002/07/03,
아비코전자(주),036010,2016/12,94066561,83421341,10798790,10020184,80606921,2002/07/03,
아비코전자(주),036010,2017/12,92972170,88194177,9146281,7663880,84082996,2002/07/03,
아비코전자(주),036010,2018/12,125454750,110043103,6557497,26152713,99846409,2002/07/03,
아비코전자(주),036010,2019/12,121058800,102430340,-2321088,-5058062,123321535,2002/07/03,
아비코전자(주),036010,2020/12,121988087,99866188,-1905333,-2672524,124119637,2002/07/03,
아세아(주),002030,2011/12,1583629250,1052993140,32789783,20286784,1085054837,1974/06/03,
아세아(주),002030,2012/12,1581790091,1088226959,86017301,70888247,1034707935,1974/06/03,
아세아(주),002030,2013/12,1640652768,1150878007,82229110,55205711,1075582145,1974/06/03,
아세아(주),002030,2014/12,1634069739,1162533924,83701634,62324306,1046657561,1974/06/03,
아세아(주),002030,2015/12,1592617349,1161697172,60539835,8209681,1051931153,1974/06/03,
아세아(주),002030,2016/12,1706513489,1225090202,86116186,67565443,1095268174,1974/06/03,
아세아(주),002030,2017/12,1816402594,1262903681,64147138,73488619,1197764022,1974/06/03,
아세아(주),002030,2018/12,2840279787,1383842591,183651653,100188707,1627628401,1974/06/03,
아세아(주),002030,2019/12,2869496179,1461122133,158120750,94517881,1542430973,1974/06/03,
아세아(주),002030,2020/12,2887531024,1527649251,146952545,82947954,1527141150,1974/06/03,
아세아시멘트(주),183190,2013/12,783070011,586820464,16706302,10973681,116945515,2013/11/06,
아세아시멘트(주),183190,2014/12,794742689,588831827,54842109,38607957,424357661,2013/11/06,
아세아시멘트(주),183190,2015/12,809317420,626632952,58008618,44346135,448254599,2013/11/06,
아세아시멘트(주),183190,2016/12,850532589,664842263,56975799,42598059,455724888,2013/11/06,
아세아시멘트(주),183190,2017/12,906380756,697306634,53220127,55382010,461167086,2013/11/06,
아세아시멘트(주),183190,2018/12,1928711184,785942840,79193663,17205475,843763220,2013/11/06,
아세아시멘트(주),183190,2019/12,1915960051,805968192,80843087,28890962,836810452,2013/11/06,
아세아시멘트(주),183190,2020/12,1901368870,823582494,75305386,25081643,787547396,2013/11/06,
아세아제지(주),002310,2011/12,458140729,220600552,10981312,3660249,517300539,1988/12/15,
아세아제지(주),002310,2012/12,472881025,251237247,39249597,31341238,494044880,1988/12/15,
아세아제지(주),002310,2013/12,715453347,469114052,25554057,19238890,644990567,1988/12/15,
아세아제지(주),002310,2014/12,715736923,482415144,24798967,18590161,615422711,1988/12/15,
아세아제지(주),002310,2015/12,654562230,440428845,-661337,-38672437,597675578,1988/12/15,
아세아제지(주),002310,2016/12,720959585,461142565,24513805,20732839,633031517,1988/12/15,
아세아제지(주),002310,2017/12,766895048,460771835,5360014,5007146,728592249,1988/12/15,
아세아제지(주),002310,2018/12,812379764,533528998,98275263,78682472,775844758,1988/12/15,
아세아제지(주),002310,2019/12,848228968,584875471,71117330,61440521,697656463,1988/12/15,
아세아제지(주),002310,2020/12,882326925,633500187,65707649,54245096,731631749,1988/12/15,
아세아페이퍼텍(주),009380,2011/12,277746170,197357293,11189179,6392099,272338330,1995/08/18,2013/01/23
아스팩오일(주),232360,2011/12,,,,,,2015/12/22,2017/07/25
아스팩오일(주),232360,2012/12,,,,,,2015/12/22,2017/07/25
아스팩오일(주),232360,2013/12,,,,,,2015/12/22,2017/07/25
아스팩오일(주),232360,2014/12,,,,,,2015/12/22,2017/07/25
아스팩오일(주),232360,2015/12,,,,,,2015/12/22,2017/07/25
아스팩오일(주),232360,2016/12,,,,,,2015/12/22,2017/07/25
아시아나아이디티(주),267850,2011/12,189169006,63291873,17029776,13959920,324586706,2018/11/23,
아시아나아이디티(주),267850,2012/12,167926605,71865131,9057198,7719456,248512826,2018/11/23,
아시아나아이디티(주),267850,2013/12,134450041,78911160,9673742,8331317,236839181,2018/11/23,
아시아나아이디티(주),267850,2014/12,153122896,93668116,14360943,8765042,235039679,2018/11/23,
아시아나아이디티(주),267850,2015/12,161970305,103233766,14713334,11222796,245594936,2018/11/23,
아시아나아이디티(주),267850,2016/12,185909866,117464693,17207700,23898612,262966458,2018/11/23,
아시아나아이디티(주),267850,2017/12,198006607,137036945,21927569,19396577,264918734,2018/11/23,
아시아나아이디티(주),267850,2018/12,215213977,154556268,15788721,9617595,245356818,2018/11/23,
아시아나아이디티(주),267850,2019/12,228597213,141381030,11365841,-8051798,246148801,2018/11/23,
아시아나아이디티(주),267850,2020/12,,,,,,2018/11/23,
아시아나항공(주),020560,2011/12,5747431446,861287413,358257511,-29922208,5609398420,2008/03/28,
아시아나항공(주),020560,2012/12,6086361853,1004889983,179367745,62473316,5887872743,2008/03/28,
아시아나항공(주),020560,2013/12,7012007572,903311477,-11235042,-114664905,5723506384,2008/03/28,
아시아나항공(주),020560,2014/12,8211597773,1119122778,98086012,63297873,5836234762,2008/03/28,
아시아나항공(주),020560,2015/12,9292748545,851582382,98274528,-139190349,5795271417,2008/03/28,
아시아나항공(주),020560,2016/12,8229241087,1041864638,256484333,52567627,5763550963,2008/03/28,
아시아나항공(주),020560,2017/12,8550603410,1242490609,275861006,247912845,6227064628,2008/03/28,
아시아나항공(주),020560,2018/12,8191104570,1093189188,28232552,-195861022,7183387208,2008/03/28,
아시아나항공(주),020560,2019/12,13503422879,908288516,-443713206,-817886114,6965788767,2008/03/28,
아시아나항공(주),020560,2020/12,13851459281,1089336974,-276356307,-502971861,3895314312,2008/03/28,
아이디피(주),332370,2017/12,,,,,,2020/08/24,
아이디피(주),332370,2018/12,,,,,,2020/08/24,
아이디피(주),332370,2019/12,26877627,23333244,4178987,3615386,25385125,2020/08/24,
아이디피(주),332370,2020/12,39624184,37230506,2017340,1618792,18733864,2020/08/24,
아이스테이션(주),056010,2011/12,,,,,,2002/08/13,2012/04/13
아이쓰리시스템(주),214430,2011/12,,,,,,2015/07/30,
아이쓰리시스템(주),214430,2012/12,,,,,,2015/07/30,
아이쓰리시스템(주),214430,2013/12,41451896,15521929,2528707,2750891,25795941,2015/07/30,
아이쓰리시스템(주),214430,2014/12,46153741,21845960,4658593,5259143,30914384,2015/07/30,
아이쓰리시스템(주),214430,2015/12,71463506,50934486,5118115,6501062,38981760,2015/07/30,
아이쓰리시스템(주),214430,2016/12,76548503,55482035,6047842,7351974,51110409,2015/07/30,
아이쓰리시스템(주),214430,2017/12,85514770,63683835,9221676,9358904,69607526,2015/07/30,
아이쓰리시스템(주),214430,2018/12,,,,,,2015/07/30,
아이쓰리시스템(주),214430,2019/12,,,,,,2015/07/30,
아이쓰리시스템(주),214430,2020/12,,,,,,2015/07/30,
아이에스동서(주),010780,2011/12,973623949,396340185,33120818,15865871,468877995,1986/01/27,
아이에스동서(주),010780,2012/12,1103203088,395528870,36803974,6013759,646588330,1986/01/27,
아이에스동서(주),010780,2013/12,1022389795,416747182,55837296,22553869,684764290,1986/01/27,
아이에스동서(주),010780,2014/12,1228484606,465705824,80292594,50427362,801592098,1986/01/27,
아이에스동서(주),010780,2015/12,1844766480,596823998,114507235,101281605,945846998,1986/01/27,
아이에스동서(주),010780,2016/12,2074372640,939598670,304792238,214027635,1724101422,1986/01/27,
아이에스동서(주),010780,2017/12,2272169590,1106025643,324522916,194968494,1832961032,1986/01/27,
아이에스동서(주),010780,2018/12,2182677489,1107807660,387434161,243839058,1715600368,1986/01/27,
아이에스동서(주),010780,2019/12,2883776426,1273558138,66240705,74262246,964111880,1986/01/27,
아이에스동서(주),010780,2020/12,3621499080,1390038608,209023343,141598300,1200412716,1986/01/27,
아이이(주),023430,2011/12,20606261,17173996,-2716029,-2783556,10538672,1994/10/07,2017/12/20
아이이(주),023430,2012/12,74190534,24731705,-3025036,-21829458,6898034,1994/10/07,2017/12/20
아이이(주),023430,2013/12,118652979,45031375,3520492,1196171,390913714,1994/10/07,2017/12/20
아이이(주),023430,2014/12,78499052,41573685,-1201800,-3496734,40187289,1994/10/07,2017/12/20
아이이(주),023430,2015/12,64018784,56027348,-223983,-12371237,31967267,1994/10/07,2017/12/20
아이이(주),023430,2016/12,34489155,9306768,-3751118,-142116070,12116008,1994/10/07,2017/12/20
아이진(주),185490,2011/12,,,,,,2015/11/16,
아이진(주),185490,2012/12,,,,,,2015/11/16,
아이진(주),185490,2013/12,,,,,,2015/11/16,
아이진(주),185490,2014/12,,,,,,2015/11/16,
아이진(주),185490,2015/12,,,,,,2015/11/16,
아이진(주),185490,2016/12,,,,,,2015/11/16,
아이진(주),185490,2017/12,,,,,,2015/11/16,
아이진(주),185490,2018/12,,,,,,2015/11/16,
아이진(주),185490,2019/12,47309381,19029938,-9354868,-8740334,4245380,2015/11/16,
아이진(주),185490,2020/12,44427029,12899290,-13674654,-14863040,3363424,2015/11/16,
아이큐어(주),175250,2014/12,14139327,-2764138,1624117,957751,14930226,2018/07/12,
아이큐어(주),175250,2015/12,26152804,5962696,-944689,-2877557,18673479,2018/07/12,
아이큐어(주),175250,2016/12,31525695,16945203,-3092826,-3242043,27278892,2018/07/12,
아이큐어(주),175250,2017/12,53900466,17276499,-320828,335890,39796329,2018/07/12,
아이큐어(주),175250,2018/12,121001406,84692721,-8769416,-7686888,33320492,2018/07/12,
아이큐어(주),175250,2019/12,211892753,100077067,-6291251,-8654331,60922490,2018/07/12,
아이큐어(주),175250,2020/12,195148792,114738376,-15533658,-12150404,90144211,2018/07/12,
아이크래프트(주),052460,2011/12,,,,,,2005/01/03,
아이크래프트(주),052460,2012/12,,,,,,2005/01/03,
아이크래프트(주),052460,2013/12,42368337,31394964,1249069,1452171,52170966,2005/01/03,
아이크래프트(주),052460,2014/12,42077169,32318562,1568472,1288648,53407164,2005/01/03,
아이크래프트(주),052460,2015/12,53864568,34666146,3509340,2742487,68367109,2005/01/03,
아이크래프트(주),052460,2016/12,54842050,36043426,4515399,2174825,79856301,2005/01/03,
아이크래프트(주),052460,2017/12,61810691,34839043,2120094,2193410,92532326,2005/01/03,
아이크래프트(주),052460,2018/12,48344910,33178377,171726,-843159,73149612,2005/01/03,
아이크래프트(주),052460,2019/12,53449843,32320063,28494,-258915,73758133,2005/01/03,
아이크래프트(주),052460,2020/12,71247580,31344818,151230,1126713,96283755,2005/01/03,
아이텍(주),119830,2011/12,,,,,,2010/10/26,
아이텍(주),119830,2012/12,,,,,,2010/10/26,
아이텍(주),119830,2013/12,,,,,,2010/10/26,
아이텍(주),119830,2014/12,,,,,,2010/10/26,
아이텍(주),119830,2015/12,,,,,,2010/10/26,
아이텍(주),119830,2016/12,,,,,,2010/10/26,
아이텍(주),119830,2017/12,,,,,,2010/10/26,
아이텍(주),119830,2018/12,119484193,37387548,2496083,1576623,30905307,2010/10/26,
아이텍(주),119830,2019/12,95000560,50078000,2385089,-8277080,47026177,2010/10/26,
아이텍(주),119830,2020/12,146431939,78802253,2788217,-5250087,45568591,2010/10/26,
아주스틸(주),139990,2011/12,,,,,,2021/08/20,
아주스틸(주),139990,2012/12,,,,,,2021/08/20,
아주스틸(주),139990,2013/12,,,,,,2021/08/20,
아주스틸(주),139990,2014/12,,,,,,2021/08/20,
아주스틸(주),139990,2015/12,,,,,,2021/08/20,
아주스틸(주),139990,2016/12,,,,,,2021/08/20,
아주스틸(주),139990,2017/12,,,,,,2021/08/20,
아주스틸(주),139990,2018/12,,,,,,2021/08/20,
아주스틸(주),139990,2019/12,,,,,,2021/08/20,
아주스틸(주),139990,2020/12,405382224,127505852,28449116,11709217,569793716,2021/08/20,
아진산업(주),013310,2011/12,311958182,55183249,21407438,-1895671,234710487,2015/12/22,
아진산업(주),013310,2012/12,344163291,59090966,28431670,6592036,296460994,2015/12/22,
아진산업(주),013310,2013/12,357567372,67551678,21600052,8458699,274511205,2015/12/22,
아진산업(주),013310,2014/12,378148720,63279484,26513470,14691043,295750550,2015/12/22,
아진산업(주),013310,2015/12,459623545,114503486,33652051,17669533,337731062,2015/12/22,
아진산업(주),013310,2016/12,521315889,135848071,38759058,16718485,505965513,2015/12/22,
아진산업(주),013310,2017/12,507300951,144265240,22401556,10702868,427926771,2015/12/22,
아진산업(주),013310,2018/12,560735297,168751140,8881515,-11199496,396944683,2015/12/22,
아진산업(주),013310,2019/12,654694732,201302196,27815799,13812710,440797612,2015/12/22,
아진산업(주),013310,2020/12,627841987,201345856,14618975,-1323286,440703883,2015/12/22,
안국약품(주),001540,2011/12,163854544,112084722,10716001,6650329,129946385,2000/06/15,
안국약품(주),001540,2012/12,167834953,114362867,5489102,3580092,140828314,2000/06/15,
안국약품(주),001540,2013/12,163242179,126421969,10134742,6947031,154099983,2000/06/15,
안국약품(주),001540,2014/12,179070463,122464545,9801150,-1453741,167936479,2000/06/15,
안국약품(주),001540,2015/12,197854693,131893576,12932996,8897023,197735826,2000/06/15,
안국약품(주),001540,2016/12,196267318,131346734,4164527,1332872,174002376,2000/06/15,
안국약품(주),001540,2017/12,208065058,137452595,10403172,8192479,183599893,2000/06/15,
안국약품(주),001540,2018/12,212923583,147218785,15366115,13178048,185745622,2000/06/15,
안국약품(주),001540,2019/12,217956961,148358322,2417841,2141921,155851757,2000/06/15,
안국약품(주),001540,2020/12,201701794,144143529,-61210,-1388356,143364218,2000/06/15,
알리코제약(주),260660,2011/12,,,,,,2018/02/12,
알리코제약(주),260660,2012/12,,,,,,2018/02/12,
알리코제약(주),260660,2013/12,,,,,,2018/02/12,
알리코제약(주),260660,2014/12,,,,,,2018/02/12,
알리코제약(주),260660,2015/12,,,,,,2018/02/12,
알리코제약(주),260660,2016/12,,,,,,2018/02/12,
알리코제약(주),260660,2017/12,,,,,,2018/02/12,
알리코제약(주),260660,2018/12,,,,,,2018/02/12,
알리코제약(주),260660,2019/12,,,,,,2018/02/12,
알리코제약(주),260660,2020/12,,,,,,2018/02/12,
알보젠코리아(주),002250,2011/12,,,,,,1973/11/10,2019/05/20
알보젠코리아(주),002250,2012/12,,,,,,1973/11/10,2019/05/20
알보젠코리아(주),002250,2013/12,,,,,,1973/11/10,2019/05/20
알보젠코리아(주),002250,2014/12,314498799,181234522,-11181009,-10687064,65261904,1973/11/10,2019/05/20
알보젠코리아(주),002250,2015/12,,,,,,1973/11/10,2019/05/20
알보젠코리아(주),002250,2016/12,,,,,,1973/11/10,2019/05/20
알보젠코리아(주),002250,2017/12,,,,,,1973/11/10,2019/05/20
알보젠코리아(주),002250,2018/12,,,,,,1973/11/10,2019/05/20
알서포트(주),131370,2011/12,,,,,,2011/01/05,
알서포트(주),131370,2012/12,,,,,,2011/01/05,
알서포트(주),131370,2013/12,60428859,53373944,6390167,2785372,21511955,2011/01/05,
알서포트(주),131370,2014/12,59150489,53796214,546245,-461111,20748768,2011/01/05,
알서포트(주),131370,2015/12,55648993,51451641,-2604915,-2370547,18531431,2011/01/05,
알서포트(주),131370,2016/12,55925173,50796100,-236477,160047,21430529,2011/01/05,
알서포트(주),131370,2017/12,54354108,48977446,3440287,2688816,23077016,2011/01/05,
알서포트(주),131370,2018/12,58874570,53668182,5478843,4974619,24704712,2011/01/05,
알서포트(주),131370,2019/12,78555022,61994574,5801169,8870797,28486918,2011/01/05,
알서포트(주),131370,2020/12,75495212,60237240,18466993,-1239392,46356652,2011/01/05,
알에스오토메이션(주),140670,2011/12,,,,,,2017/08/11,
알에스오토메이션(주),140670,2012/12,42830683,12496726,1711205,1001793,52776665,2017/08/11,
알에스오토메이션(주),140670,2013/12,46577445,15665102,1719224,1318516,57995713,2017/08/11,
알에스오토메이션(주),140670,2014/12,44479132,15173650,630283,-499316,49709541,2017/08/11,
알에스오토메이션(주),140670,2015/12,53425179,16894364,2118458,1594869,64010012,2017/08/11,
알에스오토메이션(주),140670,2016/12,64662270,20031898,3070541,3004152,70697897,2017/08/11,
알에스오토메이션(주),140670,2017/12,76231548,39257341,3918161,2922649,87447208,2017/08/11,
알에스오토메이션(주),140670,2018/12,73688693,39517969,1082205,1025850,98664317,2017/08/11,
알에스오토메이션(주),140670,2019/12,73091768,39237289,148905,149133,82169975,2017/08/11,
