회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS),매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),자본(*)(IFRS),이자비용(IFRS),이자수익(IFRS),배당금수익(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS),* 발행한 주식총수(*)(IFRS),자산(*)(IFRS),현금및현금성자산(*)(IFRS),유동부채(*)(IFRS),재고자산(*)(IFRS),유동자산(*)(IFRS),부채(*)(IFRS),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS),인건비(IFRS),금융비용(IFRS),임차료(IFRS),세금과공과(IFRS),감가상각비(IFRS),상장일,상장폐지일
(주)TCC스틸,002710,2016/12,13291420,317235565,15468493,92623510,5640417,287716,513679,-34206656,22342500,250878191,2613057,77521428,44890754,0,158254682,277,20665.35,23013.72,4839.02,0,0,5088.01,1984/12/21,
(주)TCC스틸,002710,2017/12,6759804,333762378,-2328706,89627045,4810271,218486,1466311,-7248002,22342500,248896237,1131926,148607324,48077587,0,159269192,283,420.14,22418.37,3125.47,0,0,4382.28,1984/12/21,
(주)TCC스틸,002710,2018/12,16306122,351301866,7565000,98351707,4712795,280723,1802227,13968719,22342500,268135677,7997147,82038987,62280830,0,169783970,277,11104.32,26194.12,2629.84,0,0,4139.96,1984/12/21,
(주)TCC스틸,002710,2019/12,12657106,339334364,1996130,97501452,5398933,408339,1329413,-251282,22342500,270265082,7102053,152915323,67392895,0,172763630,275,6372.99,26954.44,3661.18,0,0,5226.57,1984/12/21,
(주)TCC스틸,002710,2020/12,2414062,323435107,-3176050,98249953,5819998,381194,1041506,-998793,23000000,261204640,3490627,118897911,50116261,0,162954687,271,-3519.51,25902.52,4397.3,0,0,5449.19,1984/12/21,
(주)가비아,079940,2011/12,3932156,33792831,3262397,24298687,361451,152523,9575,6750777,12735684,37295822,2780000,11953563,14450,0,12997135,191,3817.6,8193.77,199.35,0,285.52,2521.3,2005/10/19,
(주)가비아,079940,2012/12,2949228,38482449,5737877,31165211,471786,119143,3683032,9005290,13335684,51795749,2796114,10723878,92459,0,20630538,211,6624.08,10109.25,-3330.39,0,369.37,3697.97,2005/10/19,
(주)가비아,079940,2013/12,3035051,40507693,3786937,34822978,405591,56989,2642189,6245989,13335684,52151784,5301724,11588806,81039,0,17328806,228,4263.32,10194.8,-2293.59,0,415.69,4279.1,2005/10/19,
(주)가비아,079940,2014/12,3451259,43906243,3076978,38147677,309276,92887,141698,8696486,13535684,55984243,5358746,13161566,0,0,17836566,247,3202.51,11782.45,74.69,0,463.21,3907.99,2005/10/19,
(주)가비아,079940,2015/12,4531993,48446932,4288423,42470259,159930,90734,141698,10152135,13535684,57657418,10289329,9687159,0,0,15187159,262,4747.92,13261.22,-72.5,0,525.76,3977.75,2005/10/19,
(주)가비아,079940,2016/12,3981746,49430564,3544032,45413712,119467,50676,177122,9339489,13535684,61160981,8482169,10247269,0,0,15747269,268,3683.24,14983.16,-108.33,0,570.75,4003.46,2005/10/19,
(주)가비아,079940,2017/12,3176328,52365659,2493743,47662984,117130,20838,212546,8670614,13535684,64986436,9988273,17323452,0,0,17323452,275,2472.45,15767.48,-116.25,0,580.19,4104.5,2005/10/19,
(주)가비아,079940,2018/12,4106091,55197652,2762732,49832912,158738,54169,389668,9241321,13535684,69315988,11624405,18089528,0,0,19483076,280,3060.43,17248.32,-285.1,0,681.21,4100.91,2005/10/19,
(주)가비아,079940,2019/12,4889113,58254105,4654769,54084066,251017,132896,708488,13243609,13535684,82964911,9410304,20260391,0,0,28880845,277,4905.68,18009.81,-590.37,0,0,7266.84,2005/10/19,
(주)가비아,079940,2020/12,7129578,64097025,4758214,58359903,192784,72393,885610,16302314,13535684,98083331,11430588,25284597,0,0,39723428,298,5956.25,19121.51,-765.22,0,0,6917.61,2005/10/19,
(주)가온칩스,399720,2018/12,,,,,,,,,,,,,,,,,,,,,,,2022/05/20,
(주)가온칩스,399720,2019/12,,,,,,,,,,,,,,,,,,,,,,,2022/05/20,
(주)가온칩스,399720,2020/12,1973589,17098306,1851742,10874663,17188,53116,0,1889903,80000,25531855,9390200,9389397,0,0,14657192,,1877.17,6664.75,-35.93,0,0,849.46,2022/05/20,
(주)강스템바이오텍,217730,2013/12,,,,,,,,,,,,,,,,,,,,,,,2015/12/21,
(주)강스템바이오텍,217730,2014/12,,,,,,,,,,,,,,,,,,,,,,,2015/12/21,
(주)강스템바이오텍,217730,2015/12,-5125200,1484593,-5754141,21237036,947886,122033,0,-3800024,13817150,24982626,6276859,2965591,334913,0,3745591,62,-5754.14,1361.92,825.85,0,0,685.64,2015/12/21,
(주)강스템바이오텍,217730,2016/12,-9117541,842805,-8300375,22976911,482568,279119,0,-7796613,14213650,47441769,1928057,3231048,582808,0,24464858,79,-10904.08,4771.56,203.45,0,0,838.39,2015/12/21,
(주)강스템바이오텍,217730,2017/12,-11132505,5394323,-10855842,24668128,1403456,291899,0,-10267751,16251712,44508729,3285357,4000962,1725225,0,19840601,75,-9467.2,5524.3,1111.56,0,0,707.5,2015/12/21,
(주)강스템바이오텍,217730,2018/12,-10525345,1001039,-13500909,47944961,881052,176256,9600,-11298071,20824937,66184838,2330967,13802351,501972,0,18239878,89,-13173.3,5756.61,695.2,0,0,748.68,2015/12/21,
(주)강스템바이오텍,217730,2019/12,-19411148,282069,-25001590,70845209,831730,400292,0,-11097344,24089371,98625925,4958531,15296868,34319,0,27780716,102,-25001.59,7363.79,431.44,0,0,1258.04,2015/12/21,
(주)강스템바이오텍,217730,2020/12,-16744948,295379,-19492205,51430858,371667,851918,8000,-16124997,25376658,68097299,7042055,4647522,27745,0,16666440,93,-19492.2,6461.96,-488.25,0,0,2028.04,2015/12/21,
(주)강원랜드,035250,2011/12,501039825,1263651213,393401121,2278202202,427568,37951146,0,428912416,213940500,2730283806,47911170,439575361,2245975,0,452081605,3145,511896.36,244732.64,-37523.58,0,0,64089.86,2003/09/04,
(주)강원랜드,035250,2012/12,416789419,1292896121,296503993,2383160603,647592,45208046,0,458412852,213940500,2915385756,79762299,516757053,1200611,0,532225153,3184,397354.98,272959.13,-44560.45,0,0,68067.28,2003/09/04,
(주)강원랜드,035250,2013/12,398563590,1356906162,293129468,2523962938,272921,40736039,0,432139763,213940500,3105430200,129278198,568327002,1493306,0,581467261,3657,389346.25,325240.56,-40463.12,0,75182.01,75206.56,2003/09/04,
(주)강원랜드,035250,2014/12,526317689,1492291312,363815729,2716175018,247465,44478137,0,516728788,213940500,3380461682,93386077,619817290,1204918,0,664286664,3591,500402.12,285504.39,-44230.67,0,85096.62,73160.81,2003/09/04,
(주)강원랜드,035250,2015/12,603884505,1630976696,430459518,2997442337,226922,42409880,0,581804341,213940500,3688060027,103417087,662837030,1621646,0,690617690,3620,582713.8,295698.15,-42182.96,0,93870.84,71197.82,2003/09/04,
(주)강원랜드,035250,2016/12,624885355,1694575212,454998593,3252738063,227810,39347867,0,600686651,213940500,3975979890,91359339,717426075,1309513,0,723241827,3629,597325.47,309232.74,-39120.06,0,97873.79,72586.63,2003/09/04,
(주)강원랜드,035250,2017/12,535824585,1602901764,437096330,3500789656,197207,37473967,0,465968987,213940500,4182527382,103274379,680591144,1299617,0,681737727,3693,565750.05,319111.75,-37276.76,0,91627.78,72365.49,2003/09/04,
(주)강원랜드,035250,2018/12,434851737,1436042435,297320114,3586452533,216518,43843119,0,366067885,213940500,4229630541,47367942,635168405,1143581,0,643178007,5194,410771.12,329927.71,-43626.6,0,84536.76,64744.64,2003/09/04,
(주)강원랜드,035250,2019/12,502725264,1517612252,335609508,3718433001,1819209,43415201,0,408994810,213940500,4436461953,59132599,650507914,3631307,0,718028952,5147,489880.54,290071.4,-41595.99,0,96806.04,71625.79,2003/09/04,
(주)강원랜드,035250,2020/12,-430879909,477474858,-278763195,3244743975,1789046,26970285,0,-657703238,213940500,3635973900,64500002,328578630,2156382,0,391229925,3713,-407384.83,327352.25,-25181.24,0,35865.33,76607.96,2003/09/04,
(주)강원에너지,114190,2011/11,6590008,50222892,5754715,24502434,16730,491219,0,15102830,5300000,53719067,15338009,29049482,3989692,0,29216633,94,7245.63,5553.48,-474.49,206.49,0,313.5,2009/11/20,
(주)강원에너지,114190,2012/12,11611165,106471214,8974549,36107930,198929,980425,0,-3145103,12666826,89258208,5641573,52980413,3808870,0,53150277,101,11326.03,7369.58,-781.5,410.31,55.76,380.41,2009/11/20,
(주)강원에너지,114190,2013/12,3234230,50660659,3922208,45877155,178578,673183,0,16975955,12666826,72441333,29503809,26561224,2086978,0,26564178,112,5216.89,7056.33,-596.69,109.25,84.81,386.19,2009/11/20,
(주)강원에너지,114190,2014/12,1626297,51481321,1123194,50445491,41685,766101,0,-14600421,14390962,67037639,11986633,16587078,1736909,0,16592147,147,1140.65,7196.82,-742.81,275.06,75.52,565.5,2009/11/20,
(주)강원에너지,114190,2015/12,878120,48852892,885783,54880924,1152,204583,0,18555072,15253030,80939019,28833575,26044865,1233999,0,26058095,133,982.21,7367.08,-203.43,340.87,93.45,591.13,2009/11/20,
(주)강원에너지,114190,2016/12,-901973,44448760,-762058,53746356,5428,247340,0,-18630100,15253030,70850137,13076248,17100077,335220,0,17103781,126,969.83,7193.81,-241.91,364.62,95.22,531.98,2009/11/20,
(주)강원에너지,114190,2017/12,-5421114,83113029,-6291307,47117020,60340,241350,0,-4605588,15253030,87781416,13574774,36681993,361382,0,40664397,137,-7224.16,7113.68,-181.01,407.69,95.23,502.4,2009/11/20,
(주)강원에너지,114190,2018/12,532248,85905365,1977524,49286354,1521486,389225,0,-10047711,15366896,89619750,19284502,40299772,543737,0,40333396,119,2790.75,6811.18,1132.26,234.52,83.82,516.54,2009/11/20,
(주)강원에너지,114190,2019/12,-17150531,42549622,-33460765,22904034,1839180,442719,10772,7013798,17443674,55106032,3441069,27565065,118784,0,32201998,107,-32601.69,7564.87,1385.69,128.96,171,829.02,2009/11/20,
(주)강원에너지,114190,2020/12,-8978062,38345166,-14039206,17211371,339931,161406,175887,-4228563,18154911,32998279,8895842,12350768,219776,0,15786908,54,-14039.21,5669.84,2.64,85.95,133.54,1187.24,2009/11/20,
(주)갤럭시아에스엠,011420,2011/12,5151679,31931418,3000743,24539613,839633,337737,0,3957763,19622424,40711969,3728735,12001627,0,0,16172356,37,4366.04,3111.78,501.9,0,0,7139.42,1989/11/14,
(주)갤럭시아에스엠,011420,2012/12,1598883,37398255,223810,25153401,507321,208160,0,2596523,19622424,40169876,5183088,12435097,0,0,15016475,40,529.89,3242.29,299.16,0,0,5759.06,1989/11/14,
(주)갤럭시아에스엠,011420,2013/12,652285,30903637,-1420345,22472626,288921,199272,0,-780292,19622424,34158874,1739388,9491278,0,0,11686248,50,-1510.99,3186.5,89.65,0,0,2249.14,1989/11/14,
(주)갤럭시아에스엠,011420,2014/12,-512149,33027933,-931106,23402468,362166,174292,0,-1937620,19622424,40528250,1443990,14705118,404356,0,17125782,63,-948.37,3576.65,187.87,0,0,671.94,1989/11/14,
(주)갤럭시아에스엠,011420,2015/12,2581511,53784932,2575902,50665218,261894,207349,0,3007845,27549644,67196553,20544665,14961439,0,0,16531335,93,3256.04,5470.6,54.55,0,0,1531.64,1989/11/14,
(주)갤럭시아에스엠,011420,2016/12,-3225040,45665676,-1562620,44846832,173792,254115,0,-1876676,27549644,55825556,17828659,9845511,0,0,10978725,107,-1728.18,6237.9,-80.32,0,0,713.48,1989/11/14,
(주)갤럭시아에스엠,011420,2017/12,-3330404,36917656,-5899738,40494336,99823,155117,0,-7384193,27549644,48958128,9433344,7871709,0,0,8463792,126,-6534.29,5462.09,-55.29,0,0,985.78,1989/11/14,
(주)갤럭시아에스엠,011420,2018/12,-6687587,22030258,-15678085,26797332,65489,102316,0,-2638766,27549644,33337692,7777946,6429460,0,0,6540360,111,-15132.06,5567.02,-36.83,0,0,127.81,1989/11/14,
(주)갤럭시아에스엠,011420,2019/12,-776659,28732679,-1375316,21798750,51020,145529,0,825072,27549644,28241598,7595995,6311576,0,0,6442848,121,-1361.7,4694.17,-94.51,0,0,1984.84,1989/11/14,
(주)갤럭시아에스엠,011420,2020/12,1375120,19539594,983909,20719428,73942,72014,0,2869297,27549644,28554685,5284292,6447246,0,0,7835257,81,1231.06,4123.29,1.93,0,0,1635.69,1989/11/14,
(주)경농,002100,2011/12,8213288,120728258,3154155,146016982,1697607,151435,104975,14271710,21691750,176741869,7498227,24782041,70007203,0,30724888,308,4858.76,17942.68,1441.2,1235.88,503.88,3800.88,1977/06/30,
(주)경농,002100,2012/12,13993847,131021366,6590012,151500247,1573789,71028,51189,12031973,21691750,203467698,7345176,45244293,69708618,0,51967451,306,9520.34,17207.25,1451.57,1083.43,521.11,3982.12,1977/06/30,
(주)경농,002100,2013/12,16404459,139237273,13751960,162696463,1731407,83912,265386,16373126,21691750,214988593,9443216,40577371,70268926,0,52292130,311,17982.22,18049.77,1382.11,1126.91,530.17,3685.17,1977/06/30,
(주)경농,002100,2014/12,14039409,134806677,9271741,168998955,1504659,14840,348007,14226137,21691750,230870852,8965191,46610936,69968941,0,61871897,340,12292.08,19582.14,1141.81,1413.73,575.11,3733.68,1977/06/30,
(주)경농,002100,2015/12,9122621,137609256,6488880,173056378,1468710,11241,30419,-9444978,21691750,265109291,6738899,75250424,84302523,0,92052914,346,8536.76,20922.85,1427.05,1379.67,607.97,4017.79,1977/06/30,
(주)경농,002100,2016/12,7226128,143209666,5770891,176722752,1340636,13394,35001,8683420,21691750,266622289,6182209,75688103,89356248,0,89899537,335,7205.07,22916.37,1292.24,1906.78,818.56,3742.08,1977/06/30,
(주)경농,002100,2017/12,9079453,143175105,11539079,182959158,1638358,4510,28171,14393946,21691750,268967010,6603091,78430974,91796107,0,86007852,338,14144.8,22962.54,1605.68,1976.39,822.89,3987.74,1977/06/30,
(주)경농,002100,2018/12,15180272,146216658,9613575,187066687,1548432,42167,37020,4624400,21691750,285031873,7489715,86896477,91526504,0,97965187,350,15262.95,23608.33,1469.25,2087.71,796.03,3980.55,1977/06/30,
(주)경농,002100,2019/12,11750268,151342037,7061857,190892614,2338529,228145,37204,4392117,21691750,297197088,8845351,80682497,101542875,0,106304474,362,10238.68,24783.77,2073.18,799.9,926.53,5000.99,1977/06/30,
(주)경농,002100,2020/12,11856809,165655312,10459504,197265917,1485313,152523,59672,8535979,21691750,299102193,10194795,93506837,106713758,0,101836275,366,15243.29,25168.99,1273.12,697.15,1093.01,4882.44,1977/06/30,
(주)경동나비엔,009450,2011/12,12583280,318269213,9445090,143268094,391915,475528,54535,12393396,12739510,224373470,22321163,74711381,41637076,0,81105376,699,12721.43,32043.22,-138.15,0,0,5572.69,1993/08/31,
(주)경동나비엔,009450,2012/12,11593426,341339118,9214927,152201349,413298,628418,65987,22554949,12739510,254627468,30625150,87833093,33893618,0,102426119,784,11722.86,37143.97,-281.11,0,0,6106.84,1993/08/31,
(주)경동나비엔,009450,2013/12,14798703,371601179,9251575,161494784,452527,508381,76602,20201422,12739510,301475800,6600334,132677192,37417214,0,139981016,722,12790.74,36033.33,-132.46,0,0,7182.98,1993/08/31,
(주)경동나비엔,009450,2014/12,16079662,382392117,9082312,167984480,1735376,386195,74985,-24009203,12739510,331089242,5222837,156677220,40963230,0,163104762,763,11328.22,36403.93,1274.2,0,0,7276.24,1993/08/31,
(주)경동나비엔,009450,2015/12,20800513,448302084,19320742,185208256,2105752,634078,74985,36531813,12739510,324848990,3930413,136609355,39239496,0,139640734,797,24598.76,42770.21,1396.69,0,0,7802.21,1993/08/31,
(주)경동나비엔,009450,2016/12,36574176,506082201,28636194,210193123,674318,434810,77258,54602640,12739510,347643876,11715848,135099803,41128987,0,137450753,911,37230.57,45623.86,162.25,0,0,8428.39,1993/08/31,
(주)경동나비엔,009450,2017/12,32019764,569819524,16291264,222028494,586932,359700,74985,13453817,12739510,391400492,13181758,159637322,57016736,0,169371998,975,21171.07,58209.99,152.25,0,0,8810.72,1993/08/31,
(주)경동나비엔,009450,2018/12,29337538,618058456,22818064,240355951,1621661,1004225,77372,-9553832,12739510,440513661,7295634,191253920,74930222,0,200157710,1073,28806.05,63077.23,540.06,0,0,11042.88,1993/08/31,
(주)경동나비엔,009450,2019/12,39202886,655419303,20474157,254559521,1846977,54539,87525,38146715,12739510,461607017,4031294,183748685,66299991,0,207047496,1167,36572.74,64858.64,1704.91,0,0,16517.03,1993/08/31,
(주)경동나비엔,009450,2020/12,45462923,746324940,18888348,281450512,1616635,127716,105291,54408162,13604730,535511600,14739967,215533826,96228467,0,254061087,1377,27349.35,83639.15,1383.63,0,0,22106.39,1993/08/31,
(주)경동도시가스,267290,2017/12,21529500,870828897,17678888,292628586,324032,1055025,0,18774744,4717063,707917077,58793029,334399752,1111165,0,415288491,270,,,,,,,2017/05/12,
(주)경동도시가스,267290,2018/12,43022492,1605687067,33981432,318760537,431646,2732925,27925,120320145,4717063,775880913,116124453,375445868,1299646,0,457120376,277,44013.34,32358.48,-2329.2,0,0,23521.51,2017/05/12,
(주)경동도시가스,267290,2019/12,27681162,1421866212,24355132,337701666,958080,3371652,27925,33602896,5895406,747453908,97409412,320773519,1333402,0,409752242,278,31661.09,32019.6,-2441.5,0,0,25339.26,2017/05/12,
(주)경동도시가스,267290,2020/12,17853641,1086023402,18813524,354868269,987964,2180048,28750,-64559,5895406,697182108,62973023,260156841,1242787,0,342313839,278,24587.1,31348.05,-1220.83,0,0,25313.68,2017/05/12,
(주)경동인베스트,012320,2011/12,55958306,1806174764,50053289,412912132,860199,8761590,1827011,90136711,3484800,941176098,111824403,450578763,837931,0,528263966,277,66902.13,24662.21,-9728.4,0,0,14944.33,1997/03/07,
(주)경동인베스트,012320,2012/12,51501974,2403814656,56917580,468921996,980749,10718934,1672617,154970428,3484800,1168400020,195791209,612902677,1073025,0,699478024,284,76905.08,27079.02,-11410.8,0,0,15864.64,1997/03/07,
(주)경동인베스트,012320,2013/12,46688406,2664100017,46253877,516833582,703801,10951477,1293714,54868445,3484800,1161427092,225577824,555649865,759346,0,644593509,289,60602.72,27891.51,-11541.39,0,0,16980.6,1997/03/07,
(주)경동인베스트,012320,2014/12,37837347,2399450987,44839494,560802056,700185,10122884,983907,16430931,3484800,1101071366,206412753,449400573,1014437,0,540269309,282,57568.96,28780.99,-10406.61,0,0,18794.1,1997/03/07,
(주)경동인베스트,012320,2015/12,18397933,1352478311,-6095609,548528455,618021,5828542,550127,-32486622,3484800,926392697,69895701,294859087,958537,0,377864242,287,-6796.05,28090.06,-5760.65,0,0,20744.94,1997/03/07,
(주)경동인베스트,012320,2016/12,23543293,1021002691,16356641,556247783,838066,3253863,477874,32578235,3484800,903818865,64104545,259946634,1016660,0,347571082,286,26031.77,27886.51,-2893.67,0,0,23268.16,1997/03/07,
(주)경동인베스트,012320,2017/12,-2256859,612436,7248447,309789000,0,2065885,0,49566809,2365023,318031347,3014849,615156,0,0,8242347,11,-191.74,1399.49,-2065.89,0,0,5990.11,1997/03/07,
(주)경동인베스트,012320,2018/12,-161816,7460898,1574966,310422538,143,1681369,0,1728544,2365023,318776653,6558029,424952,87903,0,8354115,13,1659.74,2003.61,-1681.23,0,0,349.35,1997/03/07,
(주)경동인베스트,012320,2019/12,-95605,8641051,-917643,308309156,20591,1343534,0,1024556,2365023,316572482,844317,7787239,176596,0,8263326,12,-1613.43,2561.18,-1322.94,0,0,548.02,1997/03/07,
(주)경동인베스트,012320,2020/12,467407,7700621,1309750,305525940,19201,975579,0,-5782743,2365023,306973265,511188,1129670,161300,0,1447325,13,1291.42,2517.55,-956.38,84.38,24.31,473.46,1997/03/07,
(주)경방,000050,2011/12,21404671,275746943,-1822388,676624221,18256363,263446,19495,-11592653,2080000,1331930968,5174403,362096037,71422892,0,655306746,593,-2205.03,21278.19,17973.42,0,20317.66,21892.53,1956/03/03,
(주)경방,000050,2012/12,8240616,265409209,-7074187,669735441,18973265,146325,32686,27341666,2080000,1301719900,3001666,121339742,50300747,0,631984460,579,-9445.68,21214.8,18794.25,0,22160.04,22850.74,1956/03/03,
(주)경방,000050,2013/12,35902115,264782077,15103835,685569176,12391753,61096,12716,50395794,2492298,1261257414,3336528,88576434,35601409,0,575688238,676,19630.2,20881.07,12317.94,0,23681.99,23130.53,1956/03/03,
(주)경방,000050,2014/12,32095524,256979444,14235818,651570419,10956098,158913,15281,29566345,2741527,1275008413,4614857,388656785,34615710,0,623437994,679,16934.67,21765.09,10781.9,0,24716.16,23368.2,1956/03/03,
(주)경방,000050,2015/12,38629926,307744480,21604723,671770865,8815740,775679,9367,44076364,2741527,1259512344,3994381,143915877,37595998,0,587741479,615,28221.12,21226.96,8030.69,0,27084.29,23386.79,1956/03/03,
(주)경방,000050,2016/12,42576774,313876822,30977743,690245544,6009560,898070,39357,61707854,27415270,1237024388,3140578,120641481,33656952,0,546778844,574,33916.32,20908.42,5072.13,0,26506.62,23588.76,1956/03/03,
(주)경방,000050,2017/12,39411167,288103985,25679379,710964923,5049544,839059,39357,51272565,27415270,1199063663,4690160,249334914,22476156,0,488098740,503,35942.47,19957.79,4171.13,0,26027.35,23254.79,1956/03/03,
(주)경방,000050,2018/12,38971836,279085217,29198252,729185709,4891307,1243973,453368,29443002,27415270,1226545382,3106555,102888605,35574579,0,497359673,462,36158.8,17620.99,3193.97,0,9074.21,22551.99,1956/03/03,
(주)경방,000050,2019/12,38966424,253552382,22223943,740731873,5573255,2694610,886208,65270564,27415270,1296265431,3943861,150525799,13959690,0,555533558,259,32508.83,12789.39,1992.44,0,9628.97,23760.04,1956/03/03,
(주)경방,000050,2020/12,25369343,226061886,26011323,759469891,5301545,2755233,1248018,46548127,27415270,1212393834,33763893,222570410,4592891,0,452923943,135,25491.92,7148.29,1298.29,0,10276.95,26770.29,1956/03/03,
(주)경보제약,214390,2011/12,,,,,,,,,,,,,,,,,,,,,,,2015/06/29,
(주)경보제약,214390,2012/12,,,,,,,,,,,,,,,,,,,,,,,2015/06/29,
(주)경보제약,214390,2013/12,26213776,162218140,18024925,66218806,1517049,65706,0,21628813,2151617,143382795,4934516,60484069,32202182,0,77163989,,23121.39,19553.11,1437.2,0,853.33,5828.4,2015/06/29,
(주)경보제약,214390,2014/12,27668563,169781246,8635954,68329856,1084623,25517,0,16041867,2151617,168034561,6952959,85615616,43107463,0,99704705,,30034.31,23469.76,1053.27,0,834.79,7202.63,2015/06/29,
(주)경보제약,214390,2015/12,25632335,178032632,26109623,122817151,877670,3751,0,4240142,23906860,195488457,4404474,64542191,49522277,0,72671307,398,25532.31,28637.8,867.78,0,1021.73,8278.59,2015/06/29,
(주)경보제약,214390,2016/12,15594227,186726170,12705930,129402340,960099,2696,0,25328803,23906860,203735980,4580309,72716830,47568951,0,74333640,416,15643.09,33811.33,941.65,0,1191.32,10439.75,2015/06/29,
(주)경보제약,214390,2017/12,24586649,191661374,17963310,141509596,1004770,2911,0,25805146,23906860,204869399,6403652,60379395,47964422,0,63359803,410,24261.04,32365.53,983.76,0,1235.84,11467.46,2015/06/29,
(주)경보제약,214390,2018/12,17266575,201343596,13116049,149012165,888660,2012,0,-1138159,23906860,221622993,4985877,69317865,53494316,0,72610828,450,17643.55,37461.12,886.65,0,1344.63,11557.87,2015/06/29,
(주)경보제약,214390,2019/12,6194073,191706189,5285239,149163504,1298135,5374,0,23668111,23906860,237816742,6768829,83814952,62312499,0,88653237,494,6982.15,41096.93,1292.76,0,1489.35,12589.16,2015/06/29,
(주)경보제약,214390,2020/12,8661432,215285095,9404446,156056794,1307300,73636,0,20795227,23906860,253239177,11439285,93763557,62173361,0,97182383,503,14030.79,43285.89,1233.66,0,1709.69,12587.94,2015/06/29,
(주)경인양행,012610,2011/12,1876257,128707611,2788642,158882273,1889256,238099,2114592,10022891,37500000,245825940,1889398,64682274,51423188,0,86943667,378,2928.95,18151.1,-463.44,0,821.98,4194.69,1995/10/05,
(주)경인양행,012610,2012/12,3006834,141304459,4475441,162112825,1951761,201738,1069966,14914670,37500000,241045608,5366237,70551008,38724208,0,78932783,367,5339.59,19018.18,680.06,0,826.42,4074.64,1995/10/05,
(주)경인양행,012610,2013/12,12078064,183106757,12327177,178074513,1313167,231743,656961,-1601346,40396365,274570963,4827047,88530619,60685132,0,96496450,431,16464.75,25768.22,424.46,0,1009.12,4355.01,1995/10/05,
