회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(천원),자본(*)(천원),매출액(영업수익)(*)(천원),영업이익(손실)(천원),당기순이익(순손실)(천원)
(주)폴라리스오피스,041020,2009/12,2005/10/28,,49233163,36494780,30005330,5319662,1946589
(주)폴라리스오피스,041020,2010/12,2005/10/28,,93954628,68027086,26578207,-1286760,-6269026
(주)폴라리스우노,114630,2006/12,2010/01/15,,6537741,5122775,5456338,634964,617484
(주)폴라리스우노,114630,2007/12,2010/01/15,,9492440,6538323,8699712,1778493,1548067
(주)폴라리스우노,114630,2008/12,2010/01/15,,17738289,13072351,15676534,4998218,4710722
(주)폴라리스우노,114630,2009/12,2010/01/15,,22148319,18589935,15969760,5264918,4652528
(주)폴라리스우노,114630,2010/12,2010/01/15,,42854968,38699559,13417265,3177843,4159292
(주)폴리플러스,065610,2000/12,2002/12/06,2012/05/01,16734245,4356244,34888503,1179376,443410
(주)폴리플러스,065610,2001/12,2002/12/06,2012/05/01,16699717,6573187,34563772,1513044,1010517
(주)폴리플러스,065610,2002/12,2002/12/06,2012/05/01,27392845,11733341,41093153,1923367,1469560
(주)폴리플러스,065610,2003/12,2002/12/06,2012/05/01,27021563,12026935,17749854,1804086,1009335
(주)폴리플러스,065610,2004/12,2002/12/06,2012/05/01,26816288,11879642,18245763,1066027,671542
(주)폴리플러스,065610,2005/12,2002/12/06,2012/05/01,28242038,10968762,18902813,-281057,-449987
(주)폴리플러스,065610,2006/12,2002/12/06,2012/05/01,55136578,31949630,19179878,18312,-5325915
(주)폴리플러스,065610,2007/12,2002/12/06,2012/05/01,46785522,27969215,20674456,-1044688,-6761688
(주)폴리플러스,065610,2008/12,2002/12/06,2012/05/01,38958274,21650800,23765486,-398455,-7688513
(주)폴리플러스,065610,2009/12,2002/12/06,2012/05/01,30163362,25492677,20409179,-3966492,-12555371
(주)폴리플러스,065610,2010/12,2002/12/06,2012/05/01,39631523,33125400,25455748,902033,-6228865
(주)폴켐,033190,2000/12,1997/11/10,2010/04/23,30932828,14624809,30182103,775529,128205
(주)폴켐,033190,2001/12,1997/11/10,2010/04/23,44632724,10719842,5203327,-3138785,-8126311
(주)폴켐,033190,2002/12,1997/11/10,2010/04/23,44510798,10872583,9931729,-2657091,-2976868
(주)폴켐,033190,2003/12,1997/11/10,2010/04/23,33666960,1094636,8569059,-7174348,-12993548
(주)폴켐,033190,2004/12,1997/11/10,2010/04/23,35469680,6368063,3332460,-2491385,-10570218
(주)폴켐,033190,2005/12,1997/11/10,2010/04/23,26413975,7026083,9075145,143688,-4211945
(주)폴켐,033190,2006/12,1997/11/10,2010/04/23,18471393,6307435,12003177,654620,-2364441
(주)폴켐,033190,2007/12,1997/11/10,2010/04/23,22270545,1446777,5657205,-3134890,-25187128
(주)폴켐,033190,2008/12,1997/11/10,2010/04/23,20904227,3793510,3216904,-3274151,-20822221
(주)폴켐,033190,2009/12,1997/11/10,2010/04/23,30437084,14291257,3437078,-3062264,-18230463
(주)푸드웰,005670,2000/06,1993/12/07,,44096379,10671652,57683131,1764200,864150
(주)푸드웰,005670,2001/06,1993/12/07,,73144120,33689477,77810676,1431032,560400
(주)푸드웰,005670,2002/06,1993/12/07,,71254156,33999202,76036549,1630718,362795
(주)푸드웰,005670,2003/06,1993/12/07,,68110170,33960198,76169490,1595360,301799
(주)푸드웰,005670,2004/06,1993/12/07,,69668896,36139340,79175320,4088424,2195438
(주)푸드웰,005670,2005/06,1993/12/07,,73575716,36153386,64012493,2201859,597589
(주)푸드웰,005670,2006/06,1993/12/07,,70483407,37867492,59877973,1281769,2135730
(주)푸드웰,005670,2007/12,1993/12/07,,64981743,38044526,53045772,1665056,190987
(주)푸드웰,005670,2008/12,1993/12/07,,70369636,41539912,54710580,2452242,803827
(주)푸드웰,005670,2009/12,1993/12/07,,69199707,41406000,54815401,2107722,740481
(주)푸드웰,005670,2010/12,1993/12/07,,73491903,42457130,61351650,2835628,1528971
(주)푸른기술,094940,2004/12,2007/09/14,,7031605,5127906,11158216,887401,867339
(주)푸른기술,094940,2005/12,2007/09/14,,11852836,6298407,13077395,1280442,1124537
(주)푸른기술,094940,2006/12,2007/09/14,,14000987,8068311,20536739,2106645,1747540
(주)푸른기술,094940,2007/12,2007/09/14,,20541111,17898848,21927504,4339536,3626212
(주)푸른기술,094940,2008/12,2007/09/14,,21014889,16758447,18624517,578605,1290898
(주)푸른기술,094940,2009/12,2007/09/14,,21306310,17928684,17266445,1178063,1739794
(주)푸른기술,094940,2010/12,2007/09/14,,20256934,17676771,15024404,-312036,111982
(주)풀무원,017810,2000/12,1995/10/05,,198814078,85667146,163590703,9331559,5117672
(주)풀무원,017810,2001/12,1995/10/05,,193210663,93226720,208832973,15188829,11054482
(주)풀무원,017810,2002/12,1995/10/05,,212168727,114102988,271432518,30862367,20529152
(주)풀무원,017810,2003/12,1995/10/05,,221125553,132330318,323316535,18329379,19089144
(주)풀무원,017810,2004/12,1995/10/05,,232848967,136519444,350909492,15465015,11615437
(주)풀무원,017810,2005/12,1995/10/05,,244356089,145247754,368979646,15544598,14817384
(주)풀무원,017810,2006/12,1995/10/05,,262369708,158162630,356546728,15473940,18051012
(주)풀무원,017810,2007/12,1995/10/05,,291002826,180542246,354107226,18419987,26576426
(주)풀무원,103160,2008/12,2008/07/29,2009/04/13,243590830,103640543,202990494,17347544,9538142
(주)풀무원,017810,2008/12,1995/10/05,,234231706,168922063,213004812,20402188,17285074
(주)풀무원,017810,2009/12,1995/10/05,,296854820,151015099,40307847,2696069,-6558691
(주)풀무원,017810,2010/12,1995/10/05,,286109695,128162323,61032818,29275661,-19266089
(주)풍산,103140,2008/12,2008/07/30,,1563824638,715732040,1007833320,83744102,-183839916
(주)풍산,103140,2009/12,2008/07/30,,1692066258,843315194,1745872134,150417370,147488658
(주)풍산,103140,2010/12,2008/07/30,,1947790417,968965180,2187161209,178564425,148870032
(주)풍산홀딩스,005810,2000/12,1988/07/28,,1384793448,729739619,938995468,143278610,72977929
(주)풍산홀딩스,005810,2001/12,1988/07/28,,1300139938,748752064,985211337,162267124,56486195
(주)풍산홀딩스,005810,2002/12,1988/07/28,,1244218049,793415103,968174426,110208000,78939353
(주)풍산홀딩스,005810,2003/12,1988/07/28,,1297753239,806454855,928230036,78189761,32342824
(주)풍산홀딩스,005810,2004/12,1988/07/28,,1400795927,854220166,1173391985,89227812,91461665
(주)풍산홀딩스,005810,2005/12,1988/07/28,,1412834556,884840916,1357608089,91465094,48839799
(주)풍산홀딩스,005810,2006/12,1988/07/28,,1677578073,996747089,1750485206,128395368,144091801
(주)풍산홀딩스,005810,2007/12,1988/07/28,,1633123956,966000729,1897994438,73597682,-9900143
(주)풍산홀딩스,005810,2008/12,1988/07/28,,381825953,325246578,1072214184,-30228933,29994760
(주)풍산홀딩스,005810,2009/12,1988/07/28,,412439688,371716818,146689490,59917486,59011161
(주)풍산홀딩스,005810,2010/12,1988/07/28,,466434218,414665321,141486458,57300316,52468574
(주)풍연,017090,2000/12,1991/10/07,2001/05/25,15567128,-46402526,12678310,3733678,-6642601
(주)퓨얼셀파워,139170,2009/12,2013/07/01,2014/10/30,7332656,5741906,3330563,157358,180880
(주)퓨얼셀파워,139170,2010/12,2013/07/01,2014/10/30,12098053,6862443,7038235,961842,1063275
(주)퓨쳐인포넷,058690,2001/06,2003/12/29,2010/08/26,20259604,15857447,41386988,5674121,4066630
(주)퓨쳐인포넷,058690,2002/06,2003/12/29,2010/08/26,22810485,15937950,22642541,1559062,1163479
(주)퓨쳐인포넷,058690,2003/06,2003/12/29,2010/08/26,26896414,17045732,26088726,2639517,1231031
(주)퓨쳐인포넷,058690,2004/06,2003/12/29,2010/08/26,25946372,20887942,24207904,4376774,3193258
(주)퓨쳐인포넷,058690,2005/12,2003/12/29,2010/08/26,24606927,20572910,16604010,111981,393242
(주)퓨쳐인포넷,058690,2006/12,2003/12/29,2010/08/26,24804075,20856048,19872050,1131385,403414
(주)퓨쳐인포넷,058690,2007/12,2003/12/29,2010/08/26,37015791,21889939,11786571,-920919,-1882828
(주)퓨쳐인포넷,058690,2008/12,2003/12/29,2010/08/26,35193725,8831743,8620049,-1400677,-13653839
(주)퓨쳐인포넷,058690,2009/12,2003/12/29,2010/08/26,41010511,7694366,10147127,-163953,-22038295
(주)프럼파스트,035200,2000/12,2002/01/15,,10134960,4508999,9729247,781195,485908
(주)프럼파스트,035200,2001/12,2002/01/15,,13957730,9319698,12422879,1909300,1265776
(주)프럼파스트,035200,2002/12,2002/01/15,,16393883,10615042,14891350,1855778,1295344
(주)프럼파스트,035200,2003/12,2002/01/15,,18178834,10966092,15265433,1214652,351051
(주)프럼파스트,035200,2004/12,2002/01/15,,18628088,11047248,17560875,1044591,221343
(주)프럼파스트,035200,2005/12,2002/01/15,,19175093,11255004,18166470,882373,207756
(주)프럼파스트,035200,2006/12,2002/01/15,,20125032,11461673,18183352,405158,206173
(주)프럼파스트,035200,2007/12,2002/01/15,,20709344,11852564,20017666,748247,390890
(주)프럼파스트,035200,2008/12,2002/01/15,,21548488,12459007,25321745,980566,606443
(주)프럼파스트,035200,2009/12,2002/01/15,,22349563,13487680,28892173,1584545,1028673
(주)프럼파스트,035200,2010/12,2002/01/15,,25315631,15394391,26343785,1261805,1409029
(주)프렉코,082220,2005/12,2014/04/11,2015/09/25,13460856,3536103,8725857,-2377075,-2808161
(주)프렉코,082220,2006/12,2014/04/11,2015/09/25,12116680,608958,8243956,-2337658,-2927145
(주)프렉코,082220,2007/12,2014/04/11,2015/09/25,11828427,1627531,10823875,1586981,1018574
(주)프렉코,082220,2008/12,2014/04/11,2015/09/25,13300637,4476607,14617155,3166841,2238744
(주)프렉코,082220,2009/12,2014/04/11,2015/09/25,21091999,7736482,17355567,3726080,2517523
(주)프렉코,082220,2010/12,2014/04/11,2015/09/25,23893548,8902185,21115315,3435439,2370586
(주)프로비타,014420,2000/12,1993/11/05,2009/11/06,25930836,4078066,38066228,296392,-6649254
(주)프로비타,014420,2001/12,1993/11/05,2009/11/06,25627008,6906552,37969803,1761126,332142
(주)프로비타,014420,2002/12,1993/11/05,2009/11/06,23756422,3922134,31663872,-2148828,-3736305
(주)프로비타,014420,2003/12,1993/11/05,2009/11/06,21996071,4957294,29174286,-56838,-2769751
(주)프로비타,014420,2004/12,1993/11/05,2009/11/06,21264983,5238702,31653405,818710,173462
(주)프로비타,014420,2005/12,1993/11/05,2009/11/06,24519090,20052822,21095965,-3322316,-3784730
(주)프로비타,014420,2006/12,1993/11/05,2009/11/06,12827288,2720674,14964737,-4000113,-16235181
(주)프로비타,014420,2007/12,1993/11/05,2009/11/06,28619937,13290264,15356514,-9148797,-9683064
(주)프로비타,014420,2008/12,1993/11/05,2009/11/06,40134920,25568895,1749606,-5397292,-10149986
(주)프로텍,053610,2000/12,2001/08/17,,6495750,4147746,8674915,1739480,1304673
(주)프로텍,053610,2001/12,2001/08/17,,15194593,7584666,6741185,-48796,-273873
(주)프로텍,053610,2002/12,2001/08/17,,14819738,7678630,8136040,472310,293963
(주)프로텍,053610,2003/12,2001/08/17,,10669346,7768587,10969019,1105041,89988
(주)프로텍,053610,2004/12,2001/08/17,,13777263,8568339,16672692,1501275,1073418
(주)프로텍,053610,2005/12,2001/08/17,,23061860,15554236,33151597,5770643,4481789
(주)프로텍,053610,2006/12,2001/08/17,,22278356,16182827,22345544,2244707,1164329
(주)프로텍,053610,2007/12,2001/08/17,,26524252,19337118,26193993,3838851,3155557
(주)프로텍,053610,2008/12,2001/08/17,,33743063,25435111,29775481,4606424,6462678
(주)프로텍,053610,2009/12,2001/08/17,,45304514,33293174,51505485,11226000,8584528
(주)프로텍,053610,2010/12,2001/08/17,,58876555,48338854,83258911,19168124,14530621
(주)프리엠스,053160,2000/12,2001/10/30,,7325165,5011685,9914738,1649203,1109207
(주)프리엠스,053160,2001/12,2001/10/30,,13968321,11907977,14000422,1327994,1387427
(주)프리엠스,053160,2002/12,2001/10/30,,13781940,11511150,9274655,-144945,55922
(주)프리엠스,053160,2003/12,2001/10/30,,14480290,12432264,12804088,1102214,837196
(주)프리엠스,053160,2004/12,2001/10/30,,15153464,13413192,16782651,1206788,1165194
(주)프리엠스,053160,2005/12,2001/10/30,,17598235,14285484,16820472,1224040,1111735
(주)프리엠스,053160,2006/12,2001/10/30,,19738719,15751733,22832311,1287664,1324766
(주)프리엠스,053160,2007/12,2001/10/30,,23117397,18390754,25310340,3096473,3071977
(주)프리엠스,053160,2008/12,2001/10/30,,22186245,18335957,22481002,2585181,2403132
(주)프리엠스,053160,2009/12,2001/10/30,,27694801,23132431,16839833,1615937,1537463
(주)프리엠스,053160,2010/12,2001/10/30,,31464041,26280275,27908364,2725360,2590724
(주)프리젠,060910,2000/12,2002/12/13,2017/02/24,7354122,3967416,4231986,434584,374046
(주)프리젠,060910,2001/12,2002/12/13,2017/02/24,9449536,5922498,8062564,2249421,1955082
(주)프리젠,060910,2002/12,2002/12/13,2017/02/24,16551562,13628281,10547758,2820353,2463050
(주)프리젠,060910,2003/12,2002/12/13,2017/02/24,17192627,11264005,6223580,-1502251,-1279364
(주)프리젠,060910,2004/12,2002/12/13,2017/02/24,31083905,12634726,32461251,1855888,1108651
(주)프리젠,060910,2005/12,2002/12/13,2017/02/24,33480942,6032913,19708064,-6001902,-7245821
(주)프리젠,060910,2006/12,2002/12/13,2017/02/24,38366198,4868473,29465514,-11652331,-17599952
(주)프리젠,060910,2007/12,2002/12/13,2017/02/24,65060647,38162989,21510002,-13125297,-18036363
(주)프리젠,060910,2008/12,2002/12/13,2017/02/24,28205336,2126611,8016027,-13768668,-43559878
(주)프리젠,060910,2009/12,2002/12/13,2017/02/24,30451436,15626993,5703395,-4286699,-7024375
(주)프리젠,060910,2010/12,2002/12/13,2017/02/24,32865761,19001468,7198873,-5718175,-6931694
(주)플래스크,041590,2000/12,2002/11/01,,13996230,5963662,24145994,1894356,1541488
(주)플래스크,041590,2001/12,2002/11/01,,17487092,7215751,22842285,1515817,1053405
(주)플래스크,041590,2002/12,2002/11/01,,22666008,9883518,34350624,2032257,1121127
(주)플래스크,041590,2003/12,2002/11/01,,28054404,12472784,60408753,3458805,2563172
(주)플래스크,041590,2004/12,2002/11/01,,32728347,14908059,69777288,3613959,2712489
(주)플래스크,041590,2005/12,2002/11/01,,33348428,14800831,44901333,63427,543677
(주)플래스크,041590,2006/12,2002/11/01,,24412274,2286470,42771540,-10884264,-12584478
(주)플래스크,041590,2007/12,2002/11/01,,23928008,14655971,20190151,-3477353,-4437460
(주)플래스크,041590,2008/12,2002/11/01,,20181965,11763876,15568251,-3692624,-3334826
(주)플래스크,041590,2009/12,2002/11/01,,26220640,12479899,50760412,1574391,603991
(주)플래스크,041590,2010/12,2002/11/01,,27127421,10684323,53920079,1078266,-2796802
(주)플랜티넷,075130,2002/12,2005/06/10,,6059368,808046,3168617,119994,119226
(주)플랜티넷,075130,2003/12,2005/06/10,,16922005,9382809,29040830,8714683,7112220
(주)플랜티넷,075130,2004/12,2005/06/10,,26339925,20466255,26979032,13955012,11127750
(주)플랜티넷,075130,2005/12,2005/06/10,,55555265,53973516,24532973,10194334,9069620
(주)플랜티넷,075130,2006/12,2005/06/10,,58063190,55552452,22768379,6262082,6962367
(주)플랜티넷,075130,2007/12,2005/06/10,,56942034,54543431,19348690,3211395,3532862
(주)플랜티넷,075130,2008/12,2005/06/10,,57487193,55927602,15216951,2843887,4232072
(주)플랜티넷,075130,2009/12,2005/06/10,,58398522,56733447,12990059,1689366,2529748
(주)플랜티넷,075130,2010/12,2005/06/10,,60789074,58857037,13819940,2647171,3889413
(주)플레이그램,009810,2000/12,1988/08/31,,33124622,-11980910,46425946,-31125819,-45585123
(주)플레이그램,009810,2001/12,1988/08/31,,32703564,11667002,8100455,-20614031,-9055474
(주)플레이그램,009810,2002/12,1988/08/31,,16919229,1528961,12819337,-1852660,-11525473
(주)플레이그램,009810,2003/12,1988/08/31,,19345481,7625345,42712719,538437,734585
(주)플레이그램,009810,2004/12,1988/08/31,,10773082,863147,16437368,-1507582,-9365410
(주)플레이그램,009810,2005/12,1988/08/31,,30880345,26489920,12026560,-3598963,-3456394
(주)플레이그램,009810,2006/12,1988/08/31,,24833551,18671559,14039845,-5212970,-12760106
(주)플레이그램,009810,2007/12,1988/08/31,,49749680,42619393,14083453,-3094015,-1490370
(주)플레이그램,009810,2008/12,1988/08/31,,39964031,36860477,15633024,-1930846,-7542748
(주)플레이그램,009810,2009/12,1988/08/31,,37855657,32879937,12321282,-1194681,-4228546
(주)플레이그램,009810,2010/12,1988/08/31,,54567547,44573800,12458351,-248187,2343252
(주)플레이디,237820,2010/12,2020/03/12,,12346537,8436336,12050471,540383,436336
(주)플레이위드,023770,2000/12,1994/11/07,,20855176,10545969,48461764,1057276,2199992
(주)플레이위드,023770,2001/12,1994/11/07,,34190928,8512631,29792635,-2369628,-23250579
(주)플레이위드,023770,2002/12,1994/11/07,,31380586,5965860,22173819,-1546919,-3700832
(주)플레이위드,023770,2003/12,1994/11/07,,27695628,19508133,26081613,2168212,300316
(주)플레이위드,023770,2004/12,1994/11/07,,29317003,21199848,29824157,3173391,1035617
(주)플레이위드,023770,2005/12,1994/11/07,,26791636,11383244,14620819,-3280710,-14331744
(주)플레이위드,023770,2006/12,1994/11/07,,32588217,14370232,21458296,-1162510,-3395017
(주)플레이위드,023770,2007/12,1994/11/07,,38509891,7067489,19147615,1602554,-10565625
(주)플레이위드,023770,2008/12,1994/11/07,,50904994,34446895,15087378,1099721,-4000710
(주)플레이위드,023770,2009/12,1994/11/07,,42335301,25016255,18393442,-341608,-9866361
(주)플레이위드,023770,2010/12,1994/11/07,,45903842,35742233,12921620,94598,960513
(주)플렉스컴,065270,2000/12,2002/10/23,2016/04/12,10024172,4814406,8118609,2011352,1385125
(주)플렉스컴,065270,2001/12,2002/10/23,2016/04/12,19849060,9446249,12391748,3810926,2981843
(주)플렉스컴,065270,2002/12,2002/10/23,2016/04/12,25558999,16862920,14762213,3130235,1715128
(주)플렉스컴,065270,2003/12,2002/10/23,2016/04/12,25747865,13702942,13090855,-2345007,-3159978
