회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),자본(*)(요약)(IFRS)(백만원),부가가치(IFRS)(백만원),유형자산(요약)(IFRS)(백만원),기계장치(IFRS)(천원),(감가상각누계액)(IFRS)(천원),자산(*)(요약)(IFRS)(백만원),상장일,상장폐지일
에스케이디앤디(주),210980,2012/12,,,,,,,,2015/06/23,
에스케이디앤디(주),210980,2013/12,,,,,,,,2015/06/23,
에스케이디앤디(주),210980,2014/12,-41755882,119836,38374.58,87883,83793319,3618177,386471,2015/06/23,
에스케이디앤디(주),210980,2015/12,53330790,178247,48557.3,89297,84662403,8016350,450269,2015/06/23,
에스케이디앤디(주),210980,2016/12,-125986640,211395,71371.28,83989,84662403,12422334,716104,2015/06/23,
에스케이디앤디(주),210980,2017/12,-37006616,258554,108119.3,101096,86533212,16877611,854153,2015/06/23,
에스케이디앤디(주),210980,2018/12,-135053566,351058,133846.58,213266,137022529,23587108,1324537,2015/06/23,
에스케이디앤디(주),210980,2019/12,198610777,366839,120677.33,273271,241651561,0,1213007,2015/06/23,
에스케이디앤디(주),210980,2020/12,-161343272,537559,176035.04,261237,274256270,46848671,1548140,2015/06/23,
에스케이렌터카(주),068400,2011/12,-63755108,110738,41606.18,506362,0,0,602324,2012/07/27,
에스케이렌터카(주),068400,2012/12,-49541455,165053,47714.57,578201,0,0,667826,2012/07/27,
에스케이렌터카(주),068400,2013/12,-56755784,185296,248224.12,676324,0,0,770690,2012/07/27,
에스케이렌터카(주),068400,2014/12,-68237926,203939,270971.53,770246,0,0,868731,2012/07/27,
에스케이렌터카(주),068400,2015/12,-47805029,221377,285684.7,875150,0,0,1003305,2012/07/27,
에스케이렌터카(주),068400,2016/12,-72204368,234710,301331.3,955532,0,0,1136148,2012/07/27,
에스케이렌터카(주),068400,2017/12,-45872728,251806,318499.19,1020001,0,0,1181160,2012/07/27,
에스케이렌터카(주),068400,2018/12,-22018386,247666,320564.49,1020310,0,0,1171621,2012/07/27,
에스케이렌터카(주),068400,2019/12,-54939757,344740,366499.56,1200545,0,0,1641880,2012/07/27,
에스케이렌터카(주),068400,2020/12,-127905928,460720,417168.19,1454274,1016361,443852,2223428,2012/07/27,
에스케이바이오사이언스(주),302440,2018/12,14902519,210733,,172831,43623922,0,402715,2021/03/18,
에스케이바이오사이언스(주),302440,2019/12,35972525,232734,65821.47,182477,37940899,0,403980,2021/03/18,
에스케이바이오사이언스(주),302440,2020/12,120223791,263790,105409.45,180992,47321995,0,562232,2021/03/18,
에스케이바이오팜(주),326030,2011/12,-20485055,208729,,54415,37565293,15926371,225365,2020/07/02,
에스케이바이오팜(주),326030,2012/12,-26137108,175847,-18335.78,49757,37565293,18429811,200580,2020/07/02,
에스케이바이오팜(주),326030,2013/12,-47005077,140167,-27573.18,49586,37624225,20934978,162834,2020/07/02,
에스케이바이오팜(주),326030,2014/12,-42520431,205336,-21110.78,48381,40245488,22433806,228651,2020/07/02,
에스케이바이오팜(주),326030,2015/12,-50005761,149639,-33547.98,12513,0,0,166007,2020/07/02,
에스케이바이오팜(주),326030,2016/12,-56077965,129793,-2336.16,10919,0,0,155043,2020/07/02,
에스케이바이오팜(주),326030,2017/12,-90340373,30757,-83145.29,8834,0,0,61153,2020/07/02,
에스케이바이오팜(주),326030,2018/12,-135166811,37132,-123422.91,7011,0,0,75764,2020/07/02,
에스케이바이오팜(주),326030,2019/12,-104257226,-54875,-54683.87,13083,0,0,76449,2020/07/02,
에스케이바이오팜(주),326030,2020/12,-230949200,357814,-196824.31,16386,0,0,460125,2020/07/02,
에스케이브로드밴드(주),033630,2011/12,368669398,1372874,77973.47,2043084,4861638684,3270826150,3318699,1998/11/12,2015/07/01
에스케이브로드밴드(주),033630,2012/12,323520311,1378734,65649.68,2030615,5146972008,3548185278,3035657,1998/11/12,2015/07/01
에스케이브로드밴드(주),033630,2013/12,440036122,1127628,711492.74,2191449,5656508926,3901271728,3044349,1998/11/12,2015/07/01
에스케이브로드밴드(주),033630,2014/12,431760046,1121612,696938.11,2317257,6068429609,4172126095,3111038,1998/11/12,2015/07/01
에스케이씨(주),011790,2011/12,154202990,1102679,389522.37,1152504,494062329,0,2252726,1997/07/18,
에스케이씨(주),011790,2012/12,139159849,1162959,354916.44,1401141,686352995,0,2547552,1997/07/18,
에스케이씨(주),011790,2013/12,131732434,1206512,301483.06,1421149,970247046,198837755,2571838,1997/07/18,
에스케이씨(주),011790,2014/12,128921695,1269667,363101.93,1343262,1020331932,240717662,2572343,1997/07/18,
에스케이씨(주),011790,2015/12,173071648,1505082,628007.24,1251889,710133235,0,2635265,1997/07/18,
에스케이씨(주),011790,2016/12,162776069,1542609,388735.01,1231119,676603665,0,2695397,1997/07/18,
에스케이씨(주),011790,2017/12,204710314,1538756,305618.16,1205297,672915177,0,2690926,1997/07/18,
에스케이씨(주),011790,2018/12,177488326,1548506,290415.1,1188010,586430604,0,2764203,1997/07/18,
에스케이씨(주),011790,2019/12,56227106,1530951,235101.61,1230419,567127022,0,2833521,1997/07/18,
에스케이씨(주),011790,2020/12,-868693,1989542,820406.09,863256,710518792,349698040,3042148,1997/07/18,
에스케이씨솔믹스(주),057500,2011/12,-23670092,98331,26523.48,201930,119012819,12744410,314867,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2012/12,-19070606,75553,13143.85,207268,146674230,24153017,319876,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2013/12,597980,66765,19932.5,189627,146106011,36420002,291942,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2014/12,-3692577,54181,36207.65,177301,147554934,47477175,275891,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2015/12,27095127,19343,6756.58,128938,147153434,90315356,208848,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2016/12,27027827,32692,43325.17,93404,52998055,36447166,154178,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2017/12,45538608,71306,53357.5,89417,54536768,40930539,167796,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2018/12,24851274,94840,59539.73,118184,77909801,44644641,202712,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2019/12,-5708543,95788,51466.64,123965,75926652,43172644,229832,2001/12/26,2020/12/23
에스케이아이이테크놀로지(주),361610,2019/12,88375842,394165,,588382,685015200,376434454,780246,2021/05/11,
에스케이아이이테크놀로지(주),361610,2020/12,178736857,1234976,221184.83,549779,750082499,434293632,1667980,2021/05/11,
에스케이커뮤니케이션즈(주),066270,2011/12,12126253,235666,-9362.52,60241,98593799,69583633,319949,2003/11/07,2017/02/27
에스케이커뮤니케이션즈(주),066270,2012/12,-14924923,195336,-45492.01,75368,98895492,74449934,265819,2003/11/07,2017/02/27
에스케이커뮤니케이션즈(주),066270,2013/12,-21666303,152037,36267.41,19645,80553145,62957361,205792,2003/11/07,2017/02/27
에스케이커뮤니케이션즈(주),066270,2014/12,-5962386,134181,18583.28,8568,7267602,0,176168,2003/11/07,2017/02/27
에스케이커뮤니케이션즈(주),066270,2015/12,-2706453,117482,21516.4,4513,48272283,44542538,152496,2003/11/07,2017/02/27
에스케이케미칼(주),285130,2017/12,2458886,719935,,800669,254021690,0,1660155,2018/01/05,
에스케이케미칼(주),285130,2018/12,66589248,766543,236911.88,689811,196995644,0,1578244,2018/01/05,
에스케이케미칼(주),285130,2019/12,94648184,684444,272826.44,969586,385317443,0,1902472,2018/01/05,
에스케이케미칼(주),285130,2020/12,119390212,885073,232698.23,878396,308854993,0,1744585,2018/01/05,
에스케이텔레콤(주),017670,2011/12,6034056934,11966302,2291192.62,6260169,15548834097,11967558951,20520527,1989/11/07,
에스케이텔레콤(주),017670,2012/12,3161516312,12377048,4345471.02,7119090,17285731072,12740388460,22249502,1989/11/07,
에스케이텔레콤(주),017670,2013/12,3022473430,13315408,4410522.91,7459986,18807106290,13862017827,22827420,1989/11/07,
에스케이텔레콤(주),017670,2014/12,3221433000,13542221,4631831,7705906,20502955000,15225026000,22712462,1989/11/07,
에스케이텔레콤(주),017670,2015/12,2947129000,13779460,4743710,7442280,21615450000,16393427000,23146940,1989/11/07,
에스케이텔레콤(주),017670,2016/12,3575572000,14256954,4980796,7298539,22251666000,17469681000,25448574,1989/11/07,
에스케이텔레콤(주),017670,2017/12,3257470000,15007391,5145738,6923133,22636857000,17988526000,25557522,1989/11/07,
에스케이텔레콤(주),017670,2018/12,3965028000,16887487,4702715,6943490,23479250000,19069611000,28848023,1989/11/07,
에스케이텔레콤(주),017670,2019/12,3115408000,17389739,4577165,8264888,25060812000,19948212000,30839367,1989/11/07,
에스케이텔레콤(주),017670,2020/12,4387809000,17349858,4662630,9157548,26263114000,20906377000,31986451,1989/11/07,
에스케이하이닉스(주),000660,2011/12,1815500000,8203061,3652993,7902653,18540716000,12431423000,16393910,1996/12/26,
에스케이하이닉스(주),000660,2012/12,924749000,9959643,3218927,8944484,21323123000,14271441000,18203484,1996/12/26,
에스케이하이닉스(주),000660,2013/12,5419815000,13202611,7152445,9243030,23168712000,16077655000,19896259,1996/12/26,
에스케이하이닉스(주),000660,2014/12,5100398000,17674664,9205962,10862530,25833214000,18277695000,25348900,1996/12/26,
에스케이하이닉스(주),000660,2015/12,7747769000,20682465,10031363,13853549,29899799000,20517026000,28742198,1996/12/26,
에스케이하이닉스(주),000660,2016/12,4787499000,23091513,8362415,16071281,33953372000,22625478000,31399093,1996/12/26,
에스케이하이닉스(주),000660,2017/12,13570587000,32771875,19790148,21322943,37131679000,22727928000,44312846,1996/12/26,
에스케이하이닉스(주),000660,2018/12,21313383000,45660893,29504794,29842654,47077791000,26752065000,60980608,1996/12/26,
에스케이하이닉스(주),000660,2019/12,4790532000,46044221,11603568,31691264,52447928000,31515358000,57710070,1996/12/26,
에스케이하이닉스(주),000660,2020/12,10890209000,49574304,16518353,31607910,56033197000,36952126000,64071005,1996/12/26,
에스텍(주),069510,2011/12,15543509,64814,34172,7578,2794337,2555636,98903,2003/11/14,
에스텍(주),069510,2012/12,4147147,71550,30113.51,7850,2554645,2330045,104829,2003/11/14,
에스텍(주),069510,2013/12,7535525,79834,28102.57,7934,2400827,2204657,112838,2003/11/14,
에스텍(주),069510,2014/12,11186033,86526,28899.57,8449,2182970,1757649,126479,2003/11/14,
에스텍(주),069510,2015/12,10331537,91559,28882.12,8972,2245430,1860522,125621,2003/11/14,
에스텍(주),069510,2016/12,9206563,96827,27985.94,8687,2275940,1741264,135514,2003/11/14,
에스텍(주),069510,2017/12,10867253,100578,28231.9,9608,2227079,1457770,135296,2003/11/14,
에스텍(주),069510,2018/12,13816879,104894,33611.15,9569,2305890,1595764,146863,2003/11/14,
에스텍(주),069510,2019/12,10440582,106585,33012.62,9469,2491661,1837658,151830,2003/11/14,
에스텍(주),069510,2020/12,10944310,111760,30884.19,9250,2516523,2031895,156643,2003/11/14,
에스트래픽(주),234300,2013/12,,,,,,,,2017/12/05,
에스트래픽(주),234300,2014/12,,,,,,,,2017/12/05,
에스트래픽(주),234300,2015/12,-697026,10640,11919.6,143,0,0,22957,2017/12/05,
에스트래픽(주),234300,2016/12,10311292,17629,18483.84,353,0,0,44383,2017/12/05,
에스트래픽(주),234300,2017/12,17397341,50835,20861.98,528,436348,9091,94316,2017/12/05,
에스트래픽(주),234300,2018/12,-13977144,48887,-159.43,4670,4968002,249439,106315,2017/12/05,
에스트래픽(주),234300,2019/12,2756581,47156,11468.92,10659,8189492,1668879,130405,2017/12/05,
에스트래픽(주),234300,2020/12,2903093,43148,-7385.95,12579,10246514,3792268,117004,2017/12/05,
에스티팜(주),237690,2011/12,-239299,40709,,42987,13095208,0,98421,2016/06/23,
에스티팜(주),237690,2012/12,9645093,46637,26801.98,46551,12001616,0,109647,2016/06/23,
에스티팜(주),237690,2013/12,13429359,53707,34651.63,45038,38360365,27677891,115806,2016/06/23,
에스티팜(주),237690,2014/12,6305399,57180,34744.49,63759,38205664,29633776,142373,2016/06/23,
에스티팜(주),237690,2015/12,35821584,110874,70606.04,134099,65160372,32520568,232367,2016/06/23,
에스티팜(주),237690,2016/12,51063433,313444,125292.74,138318,65626527,36711599,368007,2016/06/23,
에스티팜(주),237690,2017/12,54764322,351905,103379.26,151335,61157958,37766628,382298,2016/06/23,
에스티팜(주),237690,2018/12,11186751,331625,22966.05,168821,20989659,0,345552,2016/06/23,
에스티팜(주),237690,2019/12,-29777474,303351,18058.11,163707,77894716,45837276,335639,2016/06/23,
에스티팜(주),237690,2020/12,-17074858,300913,32428.78,168659,79877793,50905678,444863,2016/06/23,
에스퓨얼셀(주),288620,2017/12,-1315129,6045,,250,251165,39572,17848,2018/10/15,
에스퓨얼셀(주),288620,2018/12,1852755,30137,3133.06,233,251164,70967,56426,2018/10/15,
에스퓨얼셀(주),288620,2019/12,-19737025,31967,4095.47,4218,251165,102363,69684,2018/10/15,
에스퓨얼셀(주),288620,2020/12,4163613,64598,5361.5,7346,498416,145146,110659,2018/10/15,
에쓰-오일(주),010950,2011/12,440040000,5226354,2203179,3882460,3397431000,1959540000,13204101,1987/05/27,
에쓰-오일(주),010950,2012/12,735380000,5371991,1381870,3670335,3422883000,2141871000,12492041,1987/05/27,
에쓰-오일(주),010950,2013/12,793070000,5349605,1017264,3760426,3501170000,2322129000,11914935,1987/05/27,
에쓰-오일(주),010950,2014/12,879212000,4904217,215222,4321716,3567636000,2465723000,10249414,1987/05/27,
에쓰-오일(주),010950,2015/12,2475536000,5381891,1357744,4730793,3589497000,2540317000,10784946,1987/05/27,
에쓰-오일(주),010950,2016/12,1721984000,6385247,2167102,5710804,3901553000,2619030000,13950676,1987/05/27,
에쓰-오일(주),010950,2017/12,1139745000,6839099,2275215,7894963,4017714000,2699454000,15077563,1987/05/27,
에쓰-오일(주),010950,2018/12,-283675000,6461589,1072177,9599350,7947627000,2800659000,16081512,1987/05/27,
에쓰-오일(주),010950,2019/12,688922000,6486120,1251442,10004289,8131084000,3013736000,16455433,1987/05/27,
에쓰-오일(주),010950,2020/12,1630113000,5676593,-1027350,10077790,8164843000,3230921000,15671847,1987/05/27,
에쓰씨엔지니어링(주),023960,2011/12,-2106301,60145,10930.08,128,86650,17414,107438,1997/06/23,
에쓰씨엔지니어링(주),023960,2012/12,-11372409,53319,442.97,69,0,0,83717,1997/06/23,
에쓰씨엔지니어링(주),023960,2013/12,8155628,53478,7099.09,107,0,0,83192,1997/06/23,
에쓰씨엔지니어링(주),023960,2014/12,-6104455,42301,-139.14,73,0,0,84625,1997/06/23,
에쓰씨엔지니어링(주),023960,2015/12,13801715,45043,15180.74,45,0,0,123314,1997/06/23,
에쓰씨엔지니어링(주),023960,2016/12,-23637331,32885,-290.06,20,0,0,98115,1997/06/23,
에쓰씨엔지니어링(주),023960,2017/12,-4448971,34032,11725.54,21,0,0,93155,1997/06/23,
에쓰씨엔지니어링(주),023960,2018/12,28203158,41072,16668.39,79,0,0,102093,1997/06/23,
에쓰씨엔지니어링(주),023960,2019/12,-19833570,31203,1119.96,107,0,0,73478,1997/06/23,
에쓰씨엔지니어링(주),023960,2020/12,18517163,19675,2793.16,72,0,0,68597,1997/06/23,
에어부산(주),298690,2011/12,,,,,,,,2018/12/27,
에어부산(주),298690,2012/12,,,,,,,,2018/12/27,
에어부산(주),298690,2013/12,,,,,,,,2018/12/27,
에어부산(주),298690,2014/12,,,,,,,,2018/12/27,
에어부산(주),298690,2015/12,35570584,93181,126194.84,30668,0,0,172297,2018/12/27,
에어부산(주),298690,2016/12,46366803,103289,149337.83,54618,0,0,206615,2018/12/27,
에어부산(주),298690,2017/12,66388995,122166,182472.48,85591,0,0,268495,2018/12/27,
에어부산(주),298690,2018/12,25026163,152297,197632.4,85607,0,0,302700,2018/12/27,
에어부산(주),298690,2019/12,112534647,108109,150850.07,182933,0,0,985776,2018/12/27,
에어부산(주),298690,2020/12,-116158092,110267,56843.01,205469,0,0,1034490,2018/12/27,
에이디엠코리아(주),187660,2019/12,1436171,11056,,356,0,0,16492,2021/06/03,
에이디엠코리아(주),187660,2020/12,5685101,14963,11509.99,378,0,0,20633,2021/06/03,
에이비엘바이오(주),298380,2017/12,-7142535,-85955,,1924,1551691,341297,20370,2018/12/19,
에이비엘바이오(주),298380,2018/12,-12668272,156962,-113342.38,2699,2162498,708926,168869,2018/12/19,
에이비엘바이오(주),298380,2019/12,-23855091,132008,-30928.12,5042,3403137,1278067,142903,2018/12/19,
에이비엘바이오(주),298380,2020/12,-47294849,90665,-46311.87,4065,3698711,1991716,99894,2018/12/19,
에이비온(주),203400,2012/12,,,,,,,,2021/09/08,
에이비온(주),203400,2013/12,,,,,,,,2021/09/08,
에이비온(주),203400,2014/12,,,,,,,,2021/09/08,
에이비온(주),203400,2015/12,,,,,,,,2021/09/08,
에이비온(주),203400,2016/12,-6137026,5364,-4329.13,4962,4269005,2485584,12952,2021/09/08,
에이비온(주),203400,2017/12,-8785398,2907,-6574.37,4885,4700054,3072412,8353,2021/09/08,
에이비온(주),203400,2018/12,-6567169,2459,-5010.02,5662,4608961,3543256,7899,2021/09/08,
에이비온(주),203400,2019/12,-6182164,-11015,-12171.47,5070,4166742,3290961,9209,2021/09/08,
에이비온(주),203400,2020/12,-8726458,-20747,-8611.92,5086,4281742,3586958,12341,2021/09/08,
에이스하이텍(주),071930,2011/12,-12215210,9694,-13338.38,8932,2744190,1486074,17285,2004/01/16,2015/07/10
에이스하이텍(주),071930,2012/12,-1724917,11790,1832.36,8458,2799873,1819186,20583,2004/01/16,2015/07/10
에이스하이텍(주),071930,2013/12,-1075707,11016,-2076.13,6021,2861327,2245706,28764,2004/01/16,2015/07/10
에이스하이텍(주),071930,2014/12,-4035740,28163,-5286.83,5502,2601252,2354081,35431,2004/01/16,2015/07/10
에이에프더블류(주),312610,2016/12,,,,,,,,2019/07/01,
에이에프더블류(주),312610,2017/12,,,,,,,,2019/07/01,
에이에프더블류(주),312610,2018/12,6695458,21529,18675.8,22203,13563330,4973094,36881,2019/07/01,
에이에프더블류(주),312610,2019/12,8085702,72651,15633.56,23594,14167530,6516941,78308,2019/07/01,
에이에프더블류(주),312610,2020/12,6026181,73627,7129.87,24424,15244530,8177475,75587,2019/07/01,
에이치디씨(주),012630,2011/12,-78299885,2555401,609746.26,309030,601000,0,5923369,1996/10/16,
