회사명,거래소코드,회계년도,매출액(영업수익)(*)(연결),영업이익(손실)(연결),당기순이익(순손실)(연결)
영보화학(주),014440,2010/12,103455726,8382030,5761929
영신금속공업(주),007530,2000/12,,,
영신금속공업(주),007530,2001/12,,,
영신금속공업(주),007530,2002/12,,,
영신금속공업(주),007530,2003/12,,,
영신금속공업(주),007530,2004/12,,,
영신금속공업(주),007530,2005/12,,,
영신금속공업(주),007530,2006/12,,,
영신금속공업(주),007530,2007/12,,,
영신금속공업(주),007530,2008/12,,,
영신금속공업(주),007530,2009/12,,,
영신금속공업(주),007530,2010/12,,,
영진약품(주),003520,2000/12,,,
영진약품(주),003520,2001/12,,,
영진약품(주),003520,2002/12,,,
영진약품(주),003520,2003/12,,,
영진약품(주),003520,2004/12,,,
영진약품(주),003520,2005/12,,,
영진약품(주),003520,2006/12,,,
영진약품(주),003520,2007/12,,,
영진약품(주),003520,2008/12,,,
영진약품(주),003520,2009/12,,,
영진약품(주),003520,2010/12,,,
영창악기제조(주),001890,2000/12,202980071,32273684,13714155
영창악기제조(주),001890,2001/12,174263396,18953317,-6071194
영창악기제조(주),001890,2002/12,152891507,12082817,-23037913
영창악기제조(주),001890,2003/12,113463093,-7767120,-27887327
영풍산업(주),002850,2000/12,,,
영풍산업(주),002850,2001/12,,,
영풍산업(주),002850,2002/12,,,
영풍산업(주),002850,2003/12,,,
영풍정밀(주),036560,2000/12,,,
영풍정밀(주),036560,2001/12,,,
영풍정밀(주),036560,2002/12,,,
영풍정밀(주),036560,2003/12,,,
영풍정밀(주),036560,2004/12,,,
영풍정밀(주),036560,2005/12,,,
영풍정밀(주),036560,2006/12,,,
영풍정밀(주),036560,2007/12,,,
영풍정밀(주),036560,2008/12,,,
영풍정밀(주),036560,2009/12,,,
영풍정밀(주),036560,2010/12,,,
영풍제지(주),006740,2000/06,,,
영풍제지(주),006740,2001/06,,,
영풍제지(주),006740,2002/06,,,
영풍제지(주),006740,2003/12,,,
영풍제지(주),006740,2004/12,92092482,4944470,4663793
영풍제지(주),006740,2005/12,79558852,3701721,3999612
영풍제지(주),006740,2006/12,83384137,7712716,7540630
영풍제지(주),006740,2007/12,94262076,6537734,6193810
영풍제지(주),006740,2008/12,115058252,938916,450284
영풍제지(주),006740,2009/12,,,
영풍제지(주),006740,2010/12,,,
영화금속(주),012280,2000/12,,,
영화금속(주),012280,2001/12,,,
영화금속(주),012280,2002/12,,,
영화금속(주),012280,2003/12,,,
영화금속(주),012280,2004/12,,,
영화금속(주),012280,2005/12,82359191,3197034,1401644
영화금속(주),012280,2006/12,107152602,5970125,2098971
영화금속(주),012280,2007/12,120394011,4191685,1971136
영화금속(주),012280,2008/12,147837923,4873205,700431
영화금속(주),012280,2009/12,127723883,966895,-1987012
영화금속(주),012280,2010/12,153699714,6300114,2721344
예스이십사(주),053280,2008/12,,,
예스이십사(주),053280,2009/12,,,
예스이십사(주),053280,2010/12,,,
오로라월드(주),039830,2001/12,65081537,4861841,2850533
오로라월드(주),039830,2002/12,68738904,6702140,3904511
오로라월드(주),039830,2003/12,62189534,3837105,760659
오로라월드(주),039830,2004/12,63886714,3891892,2361929
오로라월드(주),039830,2005/12,64984666,5128038,3216283
오로라월드(주),039830,2006/12,61877991,4978054,3537449
오로라월드(주),039830,2007/12,60558102,4160876,2019035
오로라월드(주),039830,2008/12,66952718,5937072,933462
오로라월드(주),039830,2009/12,70326428,4120422,711242
오로라월드(주),039830,2010/12,92330891,5240698,1557025
오리온전기(주),004390,2000/12,1228611226,-38005147,-253304812
오리온전기(주),004390,2001/12,1154760876,-136762056,-223537304
오상자이엘(주),053980,2002/12,,,
오상자이엘(주),053980,2003/12,,,
오상자이엘(주),053980,2004/12,,,
오상자이엘(주),053980,2005/12,,,
오상자이엘(주),053980,2006/12,,,
오상자이엘(주),053980,2007/12,,,
오상자이엘(주),053980,2008/12,,,
오상자이엘(주),053980,2009/12,41099378,2434510,1530634
오상자이엘(주),053980,2010/12,38215187,915340,433664
오성첨단소재(주),052420,2001/12,,,
오성첨단소재(주),052420,2002/12,,,
오성첨단소재(주),052420,2003/12,,,
오성첨단소재(주),052420,2004/12,,,
오성첨단소재(주),052420,2005/12,,,
오성첨단소재(주),052420,2006/12,,,
오성첨단소재(주),052420,2007/12,,,
오성첨단소재(주),052420,2008/12,,,
오성첨단소재(주),052420,2009/12,113942374,7884226,3551836
오성첨단소재(주),052420,2010/12,180672646,25786817,31544345
오스템임플란트(주),048260,2007/12,,,
오스템임플란트(주),048260,2008/12,151927862,18276972,9183523
오스템임플란트(주),048260,2009/12,133197565,12281871,1784232
오스템임플란트(주),048260,2010/12,131405658,10721611,1707189
오페스(주),053470,2001/12,,,
오페스(주),053470,2002/12,,,
오페스(주),053470,2003/12,31383872,1776222,205090
오페스(주),053470,2004/12,19023201,-5430094,-12380929
오페스(주),053470,2005/12,17099158,-10766766,-17888307
오페스(주),053470,2006/12,8308925,-4092983,-12521038
오페스(주),053470,2007/12,5061913,-1925869,-13953498
오페스(주),053470,2008/12,2478500,-33814158,-34210314
오페스(주),053470,2009/12,,,
옴니시스템(주),057540,2007/12,,,
옴니시스템(주),057540,2008/12,,,
옴니시스템(주),057540,2009/12,,,
옴니시스템(주),057540,2010/12,,,
와이더블유(주),051390,2001/12,,,
와이더블유(주),051390,2002/12,,,
와이더블유(주),051390,2003/12,,,
와이더블유(주),051390,2004/12,47641589,6117024,5292185
와이더블유(주),051390,2005/12,46023525,4281393,3856086
와이더블유(주),051390,2006/12,35853907,663365,878292
와이더블유(주),051390,2007/12,,,
와이더블유(주),051390,2008/12,,,
와이더블유(주),051390,2009/12,,,
와이더블유(주),051390,2010/12,,,
와토스코리아(주),079000,2005/12,,,
와토스코리아(주),079000,2006/12,,,
와토스코리아(주),079000,2007/12,,,
와토스코리아(주),079000,2008/12,,,
와토스코리아(주),079000,2009/12,,,
와토스코리아(주),079000,2010/12,,,
우경(주),025920,2000/12,,,
우경(주),025920,2001/12,,,
우경(주),025920,2002/12,,,
우경(주),025920,2003/12,,,
우경(주),025920,2004/12,,,
우경(주),025920,2005/12,,,
우경(주),025920,2006/12,,,
우경(주),025920,2007/12,,,
우경(주),025920,2008/12,,,
우경(주),025920,2009/12,,,
우경(주),025920,2010/12,,,
우리바이오(주),082850,2005/12,,,
우리바이오(주),082850,2006/12,,,
우리바이오(주),082850,2007/12,,,
우리바이오(주),082850,2008/12,520108829,41469001,21087255
우리바이오(주),082850,2009/12,963771351,55143054,36704541
우리바이오(주),082850,2010/12,1431491845,14625372,9260892
우리산업홀딩스(주),072470,2003/12,,,
우리산업홀딩스(주),072470,2004/12,,,
우리산업홀딩스(주),072470,2005/12,,,
우리산업홀딩스(주),072470,2006/12,,,
우리산업홀딩스(주),072470,2007/12,,,
우리산업홀딩스(주),072470,2008/12,,,
우리산업홀딩스(주),072470,2009/12,,,
우리산업홀딩스(주),072470,2010/12,145642013,5130826,3837421
우리엔터프라이즈(주),037400,2000/12,,,
우리엔터프라이즈(주),037400,2001/12,39026323,1749369,1037780
우리엔터프라이즈(주),037400,2002/12,41063061,895778,414729
우리엔터프라이즈(주),037400,2003/12,42060752,1747606,-1560069
우리엔터프라이즈(주),037400,2004/12,58153660,8332719,7455050
우리엔터프라이즈(주),037400,2005/12,102185289,15401611,13743620
우리엔터프라이즈(주),037400,2006/12,164637395,24261511,17108597
우리엔터프라이즈(주),037400,2007/12,187940560,22108641,13463291
우리엔터프라이즈(주),037400,2008/12,533430886,44160271,21936984
우리엔터프라이즈(주),037400,2009/12,975561768,56979359,35582074
우리엔터프라이즈(주),037400,2010/12,1446465777,15439305,8627739
우림피티에스(주),101170,2009/12,,,
우림피티에스(주),101170,2010/12,,,
우수AMS(주),066590,2003/12,,,
우수AMS(주),066590,2004/12,,,
우수AMS(주),066590,2005/12,,,
우수AMS(주),066590,2006/12,,,
우수AMS(주),066590,2007/12,,,
우수AMS(주),066590,2008/12,97443843,-1119032,-2265772
우수AMS(주),066590,2009/12,94251280,-2124166,-2276898
우수AMS(주),066590,2010/12,160923475,2479688,2279497
우수씨엔에스(주),060550,2002/12,,,
우수씨엔에스(주),060550,2003/12,,,
우수씨엔에스(주),060550,2004/12,50178868,5697189,4906411
우수씨엔에스(주),060550,2005/12,84589605,5664806,5459395
우수씨엔에스(주),060550,2006/12,87447561,-2578023,-8254006
우수씨엔에스(주),060550,2007/12,87349776,164451,-24631152
우수씨엔에스(주),060550,2008/12,,,
우원개발(주),046940,2002/12,,,
우원개발(주),046940,2003/12,,,
우원개발(주),046940,2004/12,,,
우원개발(주),046940,2005/12,,,
우원개발(주),046940,2006/12,,,
우원개발(주),046940,2007/12,,,
우원개발(주),046940,2008/12,138252549,-11552811,-25888897
우원개발(주),046940,2009/12,142615930,-5534324,-20404623
우원개발(주),046940,2010/12,143701251,-3369990,-9707486
우진비앤지(주),018620,2008/12,,,
우진비앤지(주),018620,2009/12,,,
우진비앤지(주),018620,2010/12,,,
울트라건설(주),004320,2000/12,,,
울트라건설(주),004320,2001/12,,,
울트라건설(주),004320,2002/12,,,
울트라건설(주),004320,2003/12,,,
울트라건설(주),004320,2004/12,,,
울트라건설(주),004320,2005/12,,,
울트라건설(주),004320,2006/12,,,
울트라건설(주),004320,2007/12,,,
울트라건설(주),004320,2008/12,,,
울트라건설(주),004320,2009/12,,,
울트라건설(주),004320,2010/12,,,
웅진에너지(주),103130,2010/12,,,
웅진코웨이(주),021240,2000/12,,,
원풍물산(주),008290,2000/12,,,
원풍물산(주),008290,2001/12,,,
원풍물산(주),008290,2002/12,,,
원풍물산(주),008290,2003/12,,,
원풍물산(주),008290,2004/12,,,
원풍물산(주),008290,2005/12,,,
원풍물산(주),008290,2006/12,,,
원풍물산(주),008290,2007/12,,,
원풍물산(주),008290,2008/12,,,
원풍물산(주),008290,2009/12,,,
원풍물산(주),008290,2010/12,,,
웨이포트유한공사,900130,2009/12,107925004,11348805,7915288
웨이포트유한공사,900130,2010/12,125739390,8872020,6474960
웰바이오텍(주),010600,2000/12,,,
웰바이오텍(주),010600,2001/12,,,
웰바이오텍(주),010600,2002/12,157301085,4751789,3523947
웰바이오텍(주),010600,2003/12,181926114,3111007,1658100
웰바이오텍(주),010600,2004/12,208208675,3494250,2637361
웰바이오텍(주),010600,2005/12,211655257,4499947,2150808
웰바이오텍(주),010600,2006/12,224017627,3886781,2427647
웰바이오텍(주),010600,2007/12,112671917,-3918705,-6424073
웰바이오텍(주),010600,2008/12,98179133,-7124875,-32224098
웰바이오텍(주),010600,2009/12,73916511,-1389301,-10708758
웰바이오텍(주),010600,2010/12,86836584,1537020,-12846928
위즈코프(주),038620,2001/12,,,
위즈코프(주),038620,2002/12,,,
위즈코프(주),038620,2003/12,,,
위즈코프(주),038620,2004/12,,,
위즈코프(주),038620,2005/12,,,
위즈코프(주),038620,2006/12,,,
위즈코프(주),038620,2007/12,,,
위즈코프(주),038620,2008/12,16079686,-686254,143611
위즈코프(주),038620,2009/12,,,
위즈코프(주),038620,2010/12,,,
유니셈(주),036200,2000/12,,,
유니셈(주),036200,2001/12,,,
유니셈(주),036200,2002/12,,,
유니셈(주),036200,2003/12,,,
유니셈(주),036200,2004/12,,,
유니셈(주),036200,2005/12,,,
유니셈(주),036200,2006/12,,,
유니셈(주),036200,2007/12,,,
유니셈(주),036200,2008/12,,,
유니셈(주),036200,2009/12,,,
유니셈(주),036200,2010/12,,,
유니슨(주),018000,2000/12,,,
유니슨(주),018000,2001/12,,,
유니슨(주),018000,2002/12,,,
유니슨(주),018000,2003/12,,,
유니슨(주),018000,2004/12,,,
유니슨(주),018000,2005/12,,,
유니슨(주),018000,2006/12,,,
유니슨(주),018000,2007/12,,,
유니슨(주),018000,2008/12,109052529,11814072,15169865
유니슨(주),018000,2009/12,141472832,8370283,-28924714
유니슨(주),018000,2010/12,127074261,-16392294,-68085500
유니온머티리얼(주),047400,2009/12,,,
유니온머티리얼(주),047400,2010/12,,,
유니온스틸(주),003640,2000/12,775606239,35290828,29784694
유니온스틸(주),003640,2001/12,703156582,24753906,25977891
유니온스틸(주),003640,2002/12,802026717,35769000,32921224
유니온스틸(주),003640,2003/12,1167846634,61858289,15704411
유니온스틸(주),003640,2004/12,1456392065,100178584,77028788
유니온스틸(주),003640,2005/12,1597819188,-36947721,2739248
유니온스틸(주),003640,2006/12,1586904450,-18217497,3273432
유니온스틸(주),003640,2007/12,1588047114,-48293284,2374049
유니온스틸(주),003640,2008/12,2357727224,119485359,-14535125
유니온스틸(주),003640,2009/12,2028693384,-106564868,-80446870
유니온스틸(주),003640,2010/12,2745769589,70269767,20693421
유니퀘스트(주),077500,2004/12,,,
유니퀘스트(주),077500,2005/12,,,
유니퀘스트(주),077500,2006/12,,,
유니퀘스트(주),077500,2007/12,295255251,18849445,13019230
유니퀘스트(주),077500,2008/12,262186490,11102634,15821047
유니퀘스트(주),077500,2009/12,320490356,11816353,11049455
유니퀘스트(주),077500,2010/12,450148701,19268625,9648185
유리이에스(주),007050,2000/06,,,
유리이에스(주),007050,2001/12,,,
유리이에스(주),007050,2002/12,28012727,3602107,7381656
유리이에스(주),007050,2003/12,,,
유리이에스(주),007050,2004/12,,,
유리이에스(주),007050,2005/12,,,
유리이에스(주),007050,2006/12,,,
유리이에스(주),007050,2007/12,,,
유리이에스(주),007050,2008/12,,,
유비벨록스(주),089850,2010/12,,,
유성기업(주),002920,2000/12,,,
유성기업(주),002920,2001/12,,,
유성기업(주),002920,2002/12,,,
유성기업(주),002920,2003/12,,,
유성기업(주),002920,2004/12,156928610,6482798,10790334
유성기업(주),002920,2005/12,167231615,5164843,10636229
유성기업(주),002920,2006/12,182201515,10338270,14358384
유성기업(주),002920,2007/12,184012211,7054533,13213943
유성기업(주),002920,2008/12,182845635,2852737,6967715
유성기업(주),002920,2009/12,185703137,-1996523,1366250
유성기업(주),002920,2010/12,252245651,7713187,15728782
유씨아이콜스(주),065810,2003/12,,,
유씨아이콜스(주),065810,2004/12,,,
유씨아이콜스(주),065810,2005/12,,,
유씨아이콜스(주),065810,2006/12,,,
유씨아이콜스(주),065810,2007/12,,,
유아이엘(주),049520,2001/12,,,
유아이엘(주),049520,2002/12,,,
유아이엘(주),049520,2003/12,,,
유아이엘(주),049520,2004/12,218662405,36142808,25410231
유아이엘(주),049520,2005/12,188174798,9792081,5060753
유아이엘(주),049520,2006/12,170956961,-12039247,-20044702
유아이엘(주),049520,2007/12,182131644,7951329,8748317
유아이엘(주),049520,2008/12,268540481,22525045,16461059
유아이엘(주),049520,2009/12,234755054,3585049,4484913
유아이엘(주),049520,2010/12,163168453,-4740536,-8604614
유엔젤(주),072130,2003/12,,,
유엔젤(주),072130,2004/12,,,
유엔젤(주),072130,2005/12,,,
유엔젤(주),072130,2006/12,,,
유엔젤(주),072130,2007/12,,,
유엔젤(주),072130,2008/12,,,
유엔젤(주),072130,2009/12,,,
유엔젤(주),072130,2010/12,,,
유진기업(주),023410,2000/12,,,
유진기업(주),023410,2001/12,127746796,12868648,4857490
유진기업(주),023410,2002/12,169632825,23001463,7645783
유진기업(주),023410,2003/12,176529715,24027030,11363726
유진기업(주),023410,2004/12,228385227,28996537,17358142
유진기업(주),023410,2005/12,261160982,20635985,8871535
유진기업(주),023410,2006/12,545716726,520711,102549964
유진기업(주),023410,2007/12,817931482,-24560914,8307517
유진기업(주),023410,2008/12,3381772212,62959132,-90342630
유진기업(주),023410,2009/12,3696371860,75149770,-39455841
유진기업(주),023410,2010/12,821455585,40170115,75303973
유진종합개발(주),023420,2000/12,,,
유진종합개발(주),023420,2001/12,119909537,7795476,4662401
유진종합개발(주),023420,2002/12,219913310,29555025,20179951
유진종합개발(주),023420,2003/12,202776043,25457227,18728209
유진종합개발(주),023420,2004/12,325944167,11303846,6704309
율촌화학(주),008730,2000/12,,,
율촌화학(주),008730,2001/12,,,
율촌화학(주),008730,2002/12,,,
율촌화학(주),008730,2003/12,,,
율촌화학(주),008730,2004/12,,,
율촌화학(주),008730,2005/12,,,
율촌화학(주),008730,2006/12,,,
율촌화학(주),008730,2007/12,,,
율촌화학(주),008730,2008/12,,,
율촌화학(주),008730,2009/12,,,
율촌화학(주),008730,2010/12,361775664,25106721,20074912
이건산업(주),008250,2000/09,233329952,4846483,2061635
이건산업(주),008250,2001/09,218504238,4006727,-22185437
이건산업(주),008250,2002/09,229581713,17132815,5833937
이건산업(주),008250,2003/09,216099324,13839607,5735552
이건산업(주),008250,2004/09,215514655,13863769,5402301
이건산업(주),008250,2005/09,212954853,609368,-3182935
이건산업(주),008250,2006/09,228358635,-2324908,-8262568
이건산업(주),008250,2007/12,240309100,-4451384,-15110854
이건산업(주),008250,2008/12,244730114,2358768,-19506187
이건산업(주),008250,2009/12,243846105,10545318,5201685
이건산업(주),008250,2010/12,219027147,3461062,-7816530
이구산업(주),025820,2000/12,,,
이구산업(주),025820,2001/12,,,
이구산업(주),025820,2002/12,,,
이구산업(주),025820,2003/12,,,
이구산업(주),025820,2004/12,,,
이구산업(주),025820,2005/12,,,
이구산업(주),025820,2006/12,,,
이구산업(주),025820,2007/12,,,
이구산업(주),025820,2008/12,,,
이구산업(주),025820,2009/12,,,
이구산업(주),025820,2010/12,,,
이니텍(주),053350,2001/12,,,
이니텍(주),053350,2002/12,,,
이니텍(주),053350,2003/12,,,
이니텍(주),053350,2004/12,,,
이니텍(주),053350,2005/12,,,
이니텍(주),053350,2006/12,,,
이니텍(주),053350,2007/12,24026393,1028277,3431470
이니텍(주),053350,2008/12,,,
이니텍(주),053350,2009/12,,,
이니텍(주),053350,2010/12,115187705,14009201,5654752
이디디컴퍼니(주),052650,2001/12,,,
이디디컴퍼니(주),052650,2002/12,,,
이디디컴퍼니(주),052650,2003/12,,,
이디디컴퍼니(주),052650,2004/12,,,
이디디컴퍼니(주),052650,2005/12,,,
이디디컴퍼니(주),052650,2006/12,,,
이디디컴퍼니(주),052650,2007/12,,,
이디디컴퍼니(주),052650,2008/12,,,
이디디컴퍼니(주),052650,2009/12,,,
이디디컴퍼니(주),052650,2010/12,,,
이레전자산업(주),045310,2002/12,,,
이레전자산업(주),045310,2003/12,,,
이레전자산업(주),045310,2004/12,,,
이레전자산업(주),045310,2005/12,95940825,-28950448,-29285396
이레전자산업(주),045310,2006/12,70583647,-25514200,-36723435
이수세라믹(주),032180,2000/12,,,
이수세라믹(주),032180,2001/12,,,
이수세라믹(주),032180,2002/12,,,
이수세라믹(주),032180,2003/12,,,
이수세라믹(주),032180,2004/12,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2010/12,155034135,25553899,21152427
이엘케이(주),094190,2007/12,,,
이엘케이(주),094190,2008/12,,,
이엘케이(주),094190,2009/12,,,
이엘케이(주),094190,2010/12,,,
이엠코리아(주),095190,2007/12,,,
이엠코리아(주),095190,2008/12,,,
이엠코리아(주),095190,2009/12,,,
이엠코리아(주),095190,2010/12,,,
이연제약(주),102460,2010/12,,,
이원컴포텍(주),088290,2009/12,,,
이원컴포텍(주),088290,2010/12,,,
이트론(주),096040,2008/12,,,
이트론(주),096040,2009/12,,,
이트론(주),096040,2010/12,,,
이화공영(주),001840,2000/12,,,
이화공영(주),001840,2001/12,,,
이화공영(주),001840,2002/12,,,
이화공영(주),001840,2003/12,,,
이화공영(주),001840,2004/12,,,
이화공영(주),001840,2005/12,,,
이화공영(주),001840,2006/12,,,
이화공영(주),001840,2007/12,,,
이화공영(주),001840,2008/12,,,
이화공영(주),001840,2009/12,,,
이화공영(주),001840,2010/12,,,
이화산업(주),000760,2000/03,,,
이화산업(주),000760,2001/03,,,
이화산업(주),000760,2002/03,,,
이화산업(주),000760,2003/03,,,
이화산업(주),000760,2004/03,,,
이화산업(주),000760,2005/03,,,
이화산업(주),000760,2006/03,,,
이화산업(주),000760,2007/03,,,
이화산업(주),000760,2008/03,,,
이화산업(주),000760,2009/03,,,
이화산업(주),000760,2010/03,64120975,-430711,9581508
이화전기공업(주),024810,2000/12,,,
이화전기공업(주),024810,2001/12,,,
이화전기공업(주),024810,2002/12,103996549,2322125,3076963
이화전기공업(주),024810,2003/12,53735900,-4399670,-2950550
이화전기공업(주),024810,2004/12,81579776,1203186,-208070
이화전기공업(주),024810,2005/12,54224613,-5823494,-4043496
이화전기공업(주),024810,2006/12,,,
이화전기공업(주),024810,2007/12,,,
이화전기공업(주),024810,2008/12,,,
이화전기공업(주),024810,2009/12,,,
이화전기공업(주),024810,2010/12,,,
인베니아(주),079950,2005/12,,,
인베니아(주),079950,2006/12,,,
인베니아(주),079950,2007/12,,,
인베니아(주),079950,2008/12,,,
인베니아(주),079950,2009/12,,,
인베니아(주),079950,2010/12,,,
인선이엔티(주),060150,2002/12,,,
인선이엔티(주),060150,2003/12,,,
인선이엔티(주),060150,2004/12,,,
인선이엔티(주),060150,2005/12,,,
인선이엔티(주),060150,2006/12,,,
인선이엔티(주),060150,2007/12,96041713,18881276,11390876
인선이엔티(주),060150,2008/12,114745341,19144566,10816643
인선이엔티(주),060150,2009/12,122838529,27844760,14147103
인선이엔티(주),060150,2010/12,87197633,3693108,-2458235
인지컨트롤스(주),023800,2000/12,,,
인지컨트롤스(주),023800,2001/12,76634098,5275437,4940885
인지컨트롤스(주),023800,2002/12,,,
인지컨트롤스(주),023800,2003/12,,,
인지컨트롤스(주),023800,2004/12,141858862,10473600,9754110
인지컨트롤스(주),023800,2005/12,359192722,28911232,24647632
인지컨트롤스(주),023800,2006/12,440778553,22258529,18522938
인지컨트롤스(주),023800,2007/12,430670763,17211327,12787109
인지컨트롤스(주),023800,2008/12,475897744,6564742,9256804
인지컨트롤스(주),023800,2009/12,509288215,10228483,9691396
인지컨트롤스(주),023800,2010/12,770037498,15794357,32677735
인천도시가스(주),034590,2006/12,,,
인천도시가스(주),034590,2007/12,,,
인천도시가스(주),034590,2008/12,,,
인천도시가스(주),034590,2009/12,,,
인천도시가스(주),034590,2010/12,,,
인천정유(주),006290,2000/12,,,
인천정유(주),006290,2001/12,,,
인탑스(주),049070,2002/12,,,
인탑스(주),049070,2003/12,,,
인탑스(주),049070,2004/12,273721194,41146565,29176850
인탑스(주),049070,2005/12,340100935,48726119,37384029
인탑스(주),049070,2006/12,418714749,56903634,41218292
인탑스(주),049070,2007/12,484423056,43735181,39629631
인탑스(주),049070,2008/12,429409315,29380443,14617296
인탑스(주),049070,2009/12,386925010,19452235,24312745
인탑스(주),049070,2010/12,505475766,15603105,18158715
인포뱅크(주),039290,2006/12,,,
인포뱅크(주),039290,2007/12,,,
인포뱅크(주),039290,2008/12,,,
인포뱅크(주),039290,2009/12,,,
인포뱅크(주),039290,2010/12,,,
인화정공(주),101930,2010/12,,,
일동홀딩스(주),000230,2000/03,117561655,16910326,4648507
일동홀딩스(주),000230,2001/03,149219183,23163299,8873841
일동홀딩스(주),000230,2002/03,185351025,31373391,11930379
일동홀딩스(주),000230,2003/03,212005597,29723736,13958607
일동홀딩스(주),000230,2004/03,239049063,29907618,14655943
일동홀딩스(주),000230,2005/03,280569248,34873888,11354298
일동홀딩스(주),000230,2006/03,310013447,43513199,23899364
일동홀딩스(주),000230,2007/03,344579017,49430418,27604268
일동홀딩스(주),000230,2008/03,361582105,48600910,27037161
일동홀딩스(주),000230,2009/03,376934397,26548625,16066811
일동홀딩스(주),000230,2010/03,395940147,35571740,32790191
일성건설(주),013360,2000/12,,,
일성건설(주),013360,2001/12,,,
일성건설(주),013360,2002/12,,,
일성건설(주),013360,2003/12,,,
일성건설(주),013360,2004/12,,,
일성건설(주),013360,2005/12,,,
일성건설(주),013360,2006/12,,,
일성건설(주),013360,2007/12,,,
일성건설(주),013360,2008/12,,,
일성건설(주),013360,2009/12,,,
일성건설(주),013360,2010/12,,,
일성신약(주),003120,2000/12,,,
일성신약(주),003120,2001/12,,,
일성신약(주),003120,2002/12,,,
일성신약(주),003120,2003/12,,,
일성신약(주),003120,2004/12,,,
일성신약(주),003120,2005/12,,,
일성신약(주),003120,2006/12,,,
일성신약(주),003120,2007/12,,,
일성신약(주),003120,2008/12,,,
일성신약(주),003120,2009/12,,,
일성신약(주),003120,2010/12,,,
일신방직(주),003200,2000/12,315352433,29323782,7899048
일신방직(주),003200,2001/12,350370724,19652209,12415368
일신방직(주),003200,2002/12,349663937,25352938,17421180
일신방직(주),003200,2003/12,324463369,24192050,15079263
일신방직(주),003200,2004/12,353822478,13186533,12291924
일신방직(주),003200,2005/12,307045479,9391345,23995205
일신방직(주),003200,2006/12,262954500,7161587,9266367
일신방직(주),003200,2007/12,285092282,4860661,7396247
일신방직(주),003200,2008/12,368179812,30941215,24795381
일신방직(주),003200,2009/12,404203683,44663642,34384051
일신방직(주),003200,2010/12,480596968,77960435,61295248
일양약품(주),007570,2000/03,,,
일양약품(주),007570,2001/03,,,
일양약품(주),007570,2002/03,,,
일양약품(주),007570,2003/03,110405326,-679473,-4403791
일양약품(주),007570,2004/03,103282287,7483933,1093607
일양약품(주),007570,2005/03,111041445,6641543,1730010
일양약품(주),007570,2006/03,,,
일양약품(주),007570,2007/03,,,
일양약품(주),007570,2008/03,,,
일양약품(주),007570,2009/03,,,
일양약품(주),007570,2010/03,147689522,6579430,2105602
일정실업(주),008500,2000/12,,,
일정실업(주),008500,2001/12,,,
일정실업(주),008500,2002/12,,,
일정실업(주),008500,2003/12,,,
일정실업(주),008500,2004/12,94502813,6745404,3590272
일정실업(주),008500,2005/12,100246526,7433974,5086097
일정실업(주),008500,2006/12,85144974,4395649,3389212
일정실업(주),008500,2007/12,74761472,-3480010,-3756867
일정실업(주),008500,2008/12,61389413,-5490278,-4864594
일정실업(주),008500,2009/12,45824032,-4102679,-3030929
일정실업(주),008500,2010/12,56042678,-1230483,79883
일진다이아몬드(주),081000,2004/12,12049437,853639,1895296
일진다이아몬드(주),081000,2005/12,100549594,5040990,5110012
일진다이아몬드(주),081000,2006/12,126502016,6641422,4324340
일진다이아몬드(주),081000,2007/12,,,
일진다이아몬드(주),081000,2008/12,,,
일진다이아몬드(주),081000,2009/12,,,
일진다이아몬드(주),081000,2010/12,,,
일진디스플레이(주),020760,2002/12,131874326,16536858,19331124
일진디스플레이(주),020760,2003/12,120516728,-4754796,-9528709
일진디스플레이(주),020760,2004/12,,,
일진디스플레이(주),020760,2005/12,,,
일진디스플레이(주),020760,2006/12,,,
일진디스플레이(주),020760,2007/12,7210181,-5656124,-22672423
일진디스플레이(주),020760,2008/12,10006103,-4514253,-32165579
일진디스플레이(주),020760,2009/12,,,
일진디스플레이(주),020760,2010/12,,,
일진전기(주),103590,2008/12,,,
일진전기(주),103590,2009/12,,,
일진전기(주),103590,2010/12,,,
일진홀딩스(주),015860,2000/12,489073837,9990947,-9883384
일진홀딩스(주),015860,2001/12,502074702,30188292,-16549058
일진홀딩스(주),015860,2002/12,460439131,3981612,-6141613
일진홀딩스(주),015860,2003/12,476319845,10055592,-33767903
일진홀딩스(주),015860,2004/12,526947800,16100239,8060219
일진홀딩스(주),015860,2005/12,502219887,17863366,17516222
일진홀딩스(주),015860,2006/12,679906009,23491732,12132254
일진홀딩스(주),015860,2007/12,767423224,35828171,24337478
일진홀딩스(주),015860,2008/12,995075784,57267408,-18242347
일진홀딩스(주),015860,2009/12,944052501,57411466,25943363
일진홀딩스(주),015860,2010/12,1147861663,48314358,26014487
자화전자(주),033240,2000/12,87274457,19707947,14090676
자화전자(주),033240,2001/12,75094192,12582525,12570864
자화전자(주),033240,2002/12,91742561,14592409,10677401
자화전자(주),033240,2003/12,90765919,18123242,13452018
자화전자(주),033240,2004/12,118398448,28476114,18708482
자화전자(주),033240,2005/12,104386767,14426853,12662219
자화전자(주),033240,2006/12,92279939,6773980,7079654
자화전자(주),033240,2007/12,98779925,6240430,10489269
자화전자(주),033240,2008/12,96834087,5202220,8746769
