회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(연결)(천원),자본(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),영업이익(손실)(연결)(천원),당기순이익(순손실)(연결)(천원)
(주)구영테크,053270,2001/12,2002/02/07,,,,,,
(주)구영테크,053270,2002/12,2002/02/07,,,,,,
(주)구영테크,053270,2003/12,2002/02/07,,,,,,
(주)구영테크,053270,2004/12,2002/02/07,,,,,,
(주)구영테크,053270,2005/12,2002/02/07,,,,,,
(주)구영테크,053270,2006/12,2002/02/07,,78400425,20507273,61547440,1360381,-2027741
(주)구영테크,053270,2007/12,2002/02/07,,103268529,20669659,112614461,2676506,797372
(주)구영테크,053270,2008/12,2002/02/07,,130474903,21342948,101874939,-2830185,-10494118
(주)구영테크,053270,2009/12,2002/02/07,,119927004,21362286,109296046,6732516,469663
(주)구영테크,053270,2010/12,2002/02/07,,127578987,22884308,150546089,6192148,1669452
(주)국동,005320,2000/12,1996/12/24,,113467407,44999189,106425696,7376472,120919
(주)국동,005320,2001/12,1996/12/24,,128537659,46540139,110939349,5245225,1581037
(주)국동,005320,2002/12,1996/12/24,,131059868,42991733,134619687,583759,-3296708
(주)국동,005320,2003/12,1996/12/24,,130703883,32294945,193529528,4912032,-3913783
(주)국동,005320,2004/12,1996/12/24,,132092128,23595568,212750909,-922021,-7267881
(주)국동,005320,2005/12,1996/12/24,,127789255,22322786,202875903,5512652,-49157
(주)국동,005320,2006/12,1996/12/24,,127615203,25751669,201286605,2507103,-783597
(주)국동,005320,2007/12,1996/12/24,,119957994,27626662,179640756,-3888154,-11077656
(주)국동,005320,2008/12,1996/12/24,,117056373,9171160,194280502,-688902,-11113224
(주)국동,005320,2009/12,1996/12/24,,59283046,-1604665,147358171,965893,-10923490
(주)국동,005320,2010/12,1996/12/24,,59737055,-2084384,150494430,2629529,-2295051
(주)국보,001140,2000/12,1989/12/02,,,,,,
(주)국보,001140,2001/12,1989/12/02,,,,,,
(주)국보,001140,2002/12,1989/12/02,,,,,,
(주)국보,001140,2003/12,1989/12/02,,,,,,
(주)국보,001140,2004/12,1989/12/02,,,,,,
(주)국보,001140,2005/12,1989/12/02,,,,,,
(주)국보,001140,2006/12,1989/12/02,,,,,,
(주)국보,001140,2007/12,1989/12/02,,,,,,
(주)국보,001140,2008/12,1989/12/02,,,,,,
(주)국보,001140,2009/12,1989/12/02,,,,,,
(주)국보,001140,2010/12,1989/12/02,,,,,,
(주)국보디자인,066620,2000/12,2002/09/05,,,,,,
(주)국보디자인,066620,2001/12,2002/09/05,,,,,,
(주)국보디자인,066620,2002/12,2002/09/05,,,,,,
(주)국보디자인,066620,2003/12,2002/09/05,,,,,,
(주)국보디자인,066620,2004/12,2002/09/05,,,,,,
(주)국보디자인,066620,2005/12,2002/09/05,,,,,,
(주)국보디자인,066620,2006/12,2002/09/05,,,,,,
(주)국보디자인,066620,2007/12,2002/09/05,,,,,,
(주)국보디자인,066620,2008/12,2002/09/05,,62235196,34962155,126215339,3269165,3819937
(주)국보디자인,066620,2009/12,2002/09/05,,62456137,38865341,111872795,10206536,5072819
(주)국보디자인,066620,2010/12,2002/09/05,,67686171,43112999,117346477,8239228,5526594
(주)국순당,043650,2000/12,2000/08/24,,,,,,
(주)국순당,043650,2001/12,2000/08/24,,,,,,
(주)국순당,043650,2002/12,2000/08/24,,,,,,
(주)국순당,043650,2003/12,2000/08/24,,152799648,111639829,147511979,38014892,28338871
(주)국순당,043650,2004/12,2000/08/24,,163208457,122630969,129116297,23382436,18849115
(주)국순당,043650,2005/12,2000/08/24,,173834257,139440113,118130602,23092966,20452044
(주)국순당,043650,2006/12,2000/08/24,,160620697,138490523,95105720,4821840,6675227
(주)국순당,043650,2007/12,2000/08/24,,162346870,137098057,81581708,4463673,5297336
(주)국순당,043650,2008/12,2000/08/24,,151854061,137129136,74177543,2701213,3688824
(주)국순당,043650,2009/12,2000/08/24,,156826525,144030165,74781304,4398659,7916235
(주)국순당,043650,2010/12,2000/08/24,,,,,,
(주)국영지앤엠,006050,2000/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2001/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2002/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2003/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2004/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2005/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2006/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2007/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2008/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2009/12,1994/10/07,,,,,,
(주)국영지앤엠,006050,2010/12,1994/10/07,,,,,,
(주)굿이엠지,051530,2000/12,2001/07/03,2009/11/03,,,,,
(주)굿이엠지,051530,2001/12,2001/07/03,2009/11/03,,,,,
(주)굿이엠지,051530,2002/12,2001/07/03,2009/11/03,,,,,
(주)굿이엠지,051530,2003/12,2001/07/03,2009/11/03,,,,,
(주)굿이엠지,051530,2004/12,2001/07/03,2009/11/03,,,,,
(주)굿이엠지,051530,2005/12,2001/07/03,2009/11/03,,,,,
(주)굿이엠지,051530,2006/12,2001/07/03,2009/11/03,,,,,
(주)굿이엠지,051530,2007/12,2001/07/03,2009/11/03,,,,,
(주)굿이엠지,051530,2008/12,2001/07/03,2009/11/03,,,,,
(주)그래디언트,035080,2000/12,1999/07/05,,,,,,
(주)그래디언트,035080,2001/12,1999/07/05,,66291917,44139253,97293429,-12846997,-12256374
(주)그래디언트,035080,2002/12,1999/07/05,,,,,,
(주)그래디언트,035080,2003/12,1999/07/05,,,,,,
(주)그래디언트,035080,2004/12,1999/07/05,,,,,,
(주)그래디언트,035080,2005/12,1999/07/05,,280530720,42232034,164845864,3360176,8344870
(주)그래디언트,035080,2006/12,1999/07/05,,209981017,68150316,122092381,-1369489,28924084
(주)그래디언트,035080,2007/12,1999/07/05,,245129696,104695047,266727090,-818581,-7461382
(주)그래디언트,035080,2008/12,1999/07/05,,275609516,123101057,306658925,10684945,2045066
(주)그래디언트,035080,2009/12,1999/07/05,,519009111,385324361,325024939,-20400725,275127877
(주)그래디언트,035080,2010/12,1999/07/05,,522866529,361246947,373254967,-15269268,-8055101
(주)그로웰텔레콤,035780,2000/12,2000/01/13,2005/01/11,,,,,
(주)그로웰텔레콤,035780,2001/12,2000/01/13,2005/01/11,,,,,
(주)그로웰텔레콤,035780,2002/12,2000/01/13,2005/01/11,,,,,
(주)그로웰텔레콤,035780,2003/12,2000/01/13,2005/01/11,,,,,
(주)그리티,204020,2007/12,2018/07/23,,,,,,
(주)그리티,204020,2008/12,2018/07/23,,,,,,
(주)그리티,204020,2009/12,2018/07/23,,,,,,
(주)그리티,204020,2010/12,2018/07/23,,,,,,
(주)그린플러스,186230,2006/12,2019/08/07,,,,,,
(주)그린플러스,186230,2007/12,2019/08/07,,,,,,
(주)그린플러스,186230,2008/12,2019/08/07,,,,,,
(주)그린플러스,186230,2009/12,2019/08/07,,,,,,
(주)그린플러스,186230,2010/12,2019/08/07,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2003/12,2006/02/01,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2004/12,2006/02/01,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2005/12,2006/02/01,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2006/12,2006/02/01,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2007/12,2006/02/01,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2008/12,2006/02/01,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2009/12,2006/02/01,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2010/12,2006/02/01,,,,,,
(주)글로포스트,037830,2000/12,2002/02/05,2010/02/09,,,,,
(주)글로포스트,037830,2001/12,2002/02/05,2010/02/09,,,,,
(주)글로포스트,037830,2002/12,2002/02/05,2010/02/09,,,,,
(주)글로포스트,037830,2003/12,2002/02/05,2010/02/09,,,,,
(주)글로포스트,037830,2004/12,2002/02/05,2010/02/09,,,,,
(주)글로포스트,037830,2005/12,2002/02/05,2010/02/09,11995575,6704236,6793562,-610419,-4680424
(주)글로포스트,037830,2006/12,2002/02/05,2010/02/09,,,,,
(주)글로포스트,037830,2007/12,2002/02/05,2010/02/09,34369329,22052665,14356205,-12541675,-36494130
(주)글로포스트,037830,2008/12,2002/02/05,2010/02/09,40137476,28358535,22410854,-5346418,-11151201
(주)금양,001570,2000/12,1976/12/27,,111150536,29671344,51310867,-5516168,-5659759
(주)금양,001570,2001/12,1976/12/27,,101175922,29304615,55512054,-2857082,-2754432
(주)금양,001570,2002/12,1976/12/27,,61729230,6415765,50896158,-1732684,-31594064
(주)금양,001570,2003/12,1976/12/27,,50391361,11222655,39940292,396548,-5500261
(주)금양,001570,2004/12,1976/12/27,,44554928,10782311,48803366,3441888,309126
(주)금양,001570,2005/12,1976/12/27,,43731706,15372795,56510587,4652867,6108303
(주)금양,001570,2006/12,1976/12/27,,45593407,15367954,48538923,2852972,529074
(주)금양,001570,2007/12,1976/12/27,,54531545,21429127,53860377,1601896,25268
(주)금양,001570,2008/12,1976/12/27,,86816354,45472608,68686888,3695175,3250966
(주)금양,001570,2009/12,1976/12/27,,99557508,42642550,79296334,1862597,1483632
(주)금양,001570,2010/12,1976/12/27,,106382919,41522467,100943754,3143284,812764
(주)금오하이텍,165270,2007/12,2013/12/10,2017/06/07,,,,,
(주)금오하이텍,165270,2008/12,2013/12/10,2017/06/07,,,,,
(주)금오하이텍,165270,2009/12,2013/12/10,2017/06/07,,,,,
(주)금오하이텍,165270,2010/12,2013/12/10,2017/06/07,,,,,
(주)금호에이치티,214330,2000/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2001/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2002/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2003/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2004/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2005/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2006/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2007/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2008/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2009/12,2015/11/11,,,,,,
(주)금호에이치티,214330,2010/12,2015/11/11,,,,,,
(주)금화피에스시,036190,2000/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2001/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2002/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2003/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2004/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2005/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2006/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2007/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2008/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2009/12,2000/12/26,,,,,,
(주)금화피에스시,036190,2010/12,2000/12/26,,,,,,
(주)기가레인,049080,2000/12,2013/12/19,,,,,,
(주)기가레인,049080,2006/12,2013/12/19,,,,,,
(주)기가레인,049080,2007/12,2013/12/19,,,,,,
(주)기가레인,049080,2008/12,2013/12/19,,,,,,
(주)기가레인,049080,2009/12,2013/12/19,,,,,,
(주)기가레인,049080,2010/12,2013/12/19,,,,,,
(주)기린,006070,2000/12,1989/06/20,2009/05/13,,,,,
(주)기린,006070,2001/12,1989/06/20,2009/05/13,,,,,
(주)기린,006070,2002/12,1989/06/20,2009/05/13,,,,,
(주)기린,006070,2003/12,1989/06/20,2009/05/13,,,,,
(주)기린,006070,2004/12,1989/06/20,2009/05/13,,,,,
(주)기린,006070,2005/12,1989/06/20,2009/05/13,,,,,
(주)기린,006070,2006/12,1989/06/20,2009/05/13,,,,,
(주)기린,006070,2007/12,1989/06/20,2009/05/13,,,,,
(주)기린,006070,2008/12,1989/06/20,2009/05/13,,,,,
(주)기산텔레콤,035460,2000/12,1999/11/18,,,,,,
(주)기산텔레콤,035460,2001/12,1999/11/18,,,,,,
(주)기산텔레콤,035460,2002/12,1999/11/18,,82890124,55269695,50467417,-4331166,-5223008
(주)기산텔레콤,035460,2003/12,1999/11/18,,87672471,55263823,50913151,2285351,1869423
(주)기산텔레콤,035460,2004/12,1999/11/18,,95434832,62203814,78410979,7439344,5997354
(주)기산텔레콤,035460,2005/12,1999/11/18,,87333100,50073237,63687506,-6789918,-9509165
(주)기산텔레콤,035460,2006/12,1999/11/18,,102703706,53180976,97896336,1552845,1596955
(주)기산텔레콤,035460,2007/12,1999/11/18,,92684172,49984284,98481027,-1491861,-3491856
(주)기산텔레콤,035460,2008/12,1999/11/18,,86271611,41781267,80793319,-1315460,-7465549
(주)기산텔레콤,035460,2009/12,1999/11/18,,96458878,42032931,59877046,-3010505,-6688496
(주)기산텔레콤,035460,2010/12,1999/11/18,,92408147,44763057,94494241,3660575,2220207
(주)까뮤이앤씨,013700,2000/12,1989/11/30,,,,,,
(주)까뮤이앤씨,013700,2001/12,1989/11/30,,,,,,
(주)까뮤이앤씨,013700,2002/12,1989/11/30,,,,,,
(주)까뮤이앤씨,013700,2003/12,1989/11/30,,,,,,
(주)까뮤이앤씨,013700,2004/12,1989/11/30,,,,,,
(주)까뮤이앤씨,013700,2005/12,1989/11/30,,,,,,
(주)까뮤이앤씨,013700,2006/12,1989/11/30,,,,,,
(주)까뮤이앤씨,013700,2007/12,1989/11/30,,383467719,121174914,106906756,6899486,2180402
(주)까뮤이앤씨,013700,2008/12,1989/11/30,,567420300,170653062,181107493,4204260,1735499
(주)까뮤이앤씨,013700,2009/12,1989/11/30,,,,,,
(주)까뮤이앤씨,013700,2010/12,1989/11/30,,,,,,
(주)나노신소재,121600,2002/12,2011/02/09,,,,,,
(주)나노신소재,121600,2003/12,2011/02/09,,,,,,
(주)나노신소재,121600,2004/12,2011/02/09,,,,,,
(주)나노신소재,121600,2005/12,2011/02/09,,,,,,
(주)나노신소재,121600,2006/12,2011/02/09,,,,,,
(주)나노신소재,121600,2007/12,2011/02/09,,,,,,
(주)나노신소재,121600,2008/12,2011/02/09,,,,,,
(주)나노신소재,121600,2009/12,2011/02/09,,,,,,
(주)나노신소재,121600,2010/12,2011/02/09,,,,,,
(주)나노엔텍,039860,2000/12,2000/08/16,,,,,,
(주)나노엔텍,039860,2001/12,2000/08/16,,,,,,
(주)나노엔텍,039860,2002/12,2000/08/16,,,,,,
(주)나노엔텍,039860,2003/12,2000/08/16,,,,,,
(주)나노엔텍,039860,2004/12,2000/08/16,,,,,,
(주)나노엔텍,039860,2005/12,2000/08/16,,,,,,
(주)나노엔텍,039860,2006/12,2000/08/16,,,,,,
(주)나노엔텍,039860,2007/12,2000/08/16,,30463140,23352133,11116848,-5167134,-17601486
(주)나노엔텍,039860,2008/12,2000/08/16,,,,,,
(주)나노엔텍,039860,2009/12,2000/08/16,,,,,,
(주)나노엔텍,039860,2010/12,2000/08/16,,,,,,
(주)나노트로닉스,010670,2000/12,1996/05/14,2014/04/11,,,,,
(주)나노트로닉스,010670,2001/12,1996/05/14,2014/04/11,,,,,
(주)나노트로닉스,010670,2002/12,1996/05/14,2014/04/11,27970510,19025106,8763513,-350565,1273978
(주)나노트로닉스,010670,2003/12,1996/05/14,2014/04/11,,,,,
(주)나노트로닉스,010670,2004/12,1996/05/14,2014/04/11,,,,,
(주)나노트로닉스,010670,2005/12,1996/05/14,2014/04/11,,,,,
(주)나노트로닉스,010670,2006/12,1996/05/14,2014/04/11,,,,,
(주)나노트로닉스,010670,2007/12,1996/05/14,2014/04/11,,,,,
(주)나노트로닉스,010670,2008/12,1996/05/14,2014/04/11,35107304,27156923,10523852,4764899,5826880
(주)나노트로닉스,010670,2009/12,1996/05/14,2014/04/11,45213202,29178272,13859073,3062988,766224
(주)나노트로닉스,010670,2010/12,1996/05/14,2014/04/11,45426574,21869459,18587615,-1589282,-6867694
(주)나노하이텍,071360,2000/12,2003/10/24,2009/04/29,,,,,
(주)나노하이텍,071360,2001/12,2003/10/24,2009/04/29,,,,,
(주)나노하이텍,071360,2002/12,2003/10/24,2009/04/29,,,,,
(주)나노하이텍,071360,2003/12,2003/10/24,2009/04/29,,,,,
(주)나노하이텍,071360,2004/12,2003/10/24,2009/04/29,,,,,
(주)나노하이텍,071360,2005/12,2003/10/24,2009/04/29,,,,,
(주)나노하이텍,071360,2006/12,2003/10/24,2009/04/29,66254945,22310289,89456108,-4269555,-5266087
(주)나노하이텍,071360,2007/12,2003/10/24,2009/04/29,46087930,17566674,60242887,-5817507,-5424109
(주)나노하이텍,071360,2008/12,2003/10/24,2009/04/29,,,,,
(주)나래나노텍,137080,2001/12,2022/02/08,,,,,,
(주)나래나노텍,137080,2002/12,2022/02/08,,,,,,
(주)나래나노텍,137080,2003/12,2022/02/08,,,,,,
(주)나래나노텍,137080,2004/12,2022/02/08,,,,,,
(주)나래나노텍,137080,2005/12,2022/02/08,,,,,,
(주)나래나노텍,137080,2006/12,2022/02/08,,,,,,
(주)나래나노텍,137080,2007/12,2022/02/08,,,,,,
(주)나래나노텍,137080,2008/12,2022/02/08,,,,,,
(주)나래나노텍,137080,2009/12,2022/02/08,,,,,,
(주)나래나노텍,137080,2010/12,2022/02/08,,,,,,
(주)나리지*온,036850,2000/12,1999/11/25,2010/07/14,,,,,
(주)나리지*온,036850,2001/12,1999/11/25,2010/07/14,,,,,
(주)나리지*온,036850,2002/12,1999/11/25,2010/07/14,,,,,
(주)나리지*온,036850,2003/12,1999/11/25,2010/07/14,76703391,33537643,22699731,-7753373,-11273862
(주)나리지*온,036850,2004/12,1999/11/25,2010/07/14,67707466,31602544,29137713,-9152701,-2033661
(주)나리지*온,036850,2005/12,1999/11/25,2010/07/14,53144464,21977910,25250066,-11884277,-12090929
(주)나리지*온,036850,2006/12,1999/11/25,2010/07/14,,,,,
(주)나리지*온,036850,2007/12,1999/11/25,2010/07/14,,,,,
(주)나리지*온,036850,2008/12,1999/11/25,2010/07/14,,,,,
(주)나리지*온,036850,2009/12,1999/11/25,2010/07/14,,,,,
(주)나무가,190510,2009/12,2015/11/12,,,,,,
(주)나무가,190510,2010/12,2015/11/12,,25966678,10905836,44210978,-1263030,-2573814
(주)나스미디어,089600,2004/12,2013/07/17,,,,,,
(주)나스미디어,089600,2005/12,2013/07/17,,,,,,
(주)나스미디어,089600,2006/12,2013/07/17,,,,,,
(주)나스미디어,089600,2007/12,2013/07/17,,,,,,
(주)나스미디어,089600,2008/12,2013/07/17,,,,,,
(주)나스미디어,089600,2009/12,2013/07/17,,,,,,
(주)나스미디어,089600,2010/12,2013/07/17,,,,,,
(주)나이벡,138610,2008/12,2011/07/13,,,,,,
(주)나이벡,138610,2009/12,2011/07/13,,,,,,
(주)나이벡,138610,2010/12,2011/07/13,,,,,,
(주)나이스디앤비,130580,2007/12,2011/12/22,,,,,,
(주)나이스디앤비,130580,2008/12,2011/12/22,,,,,,
(주)나이스디앤비,130580,2009/12,2011/12/22,,,,,,
(주)나이스디앤비,130580,2010/12,2011/12/22,,,,,,
(주)나이스홀딩스,034310,2000/12,2004/02/04,,,,,,
(주)나이스홀딩스,034310,2001/12,2004/02/04,,,,,,
(주)나이스홀딩스,034310,2002/12,2004/02/04,,,,,,
(주)나이스홀딩스,034310,2003/12,2004/02/04,,125274229,68530841,167103203,4878419,1539756
(주)나이스홀딩스,034310,2004/12,2004/02/04,,130489838,99138512,188408136,14005051,9873326
(주)나이스홀딩스,034310,2005/12,2004/02/04,,144879602,105711323,203713685,17884778,12663106
(주)나이스홀딩스,034310,2006/12,2004/02/04,,176774811,132597335,236009324,23886501,18097556
(주)나이스홀딩스,034310,2007/12,2004/02/04,,202571106,154127226,272971365,30569592,23273768
(주)나이스홀딩스,034310,2008/12,2004/02/04,,401591003,245549863,476099600,49192702,27206632
(주)나이스홀딩스,034310,2009/12,2004/02/04,,501740209,315842424,521984812,60353132,40303946
(주)나이스홀딩스,034310,2010/12,2004/02/04,,416201935,302476793,101591581,20141333,26607159
(주)남선알미늄,008350,2000/12,1978/05/22,,,,,,
(주)남선알미늄,008350,2001/12,1978/05/22,,,,,,
(주)남선알미늄,008350,2002/12,1978/05/22,,,,,,
(주)남선알미늄,008350,2003/12,1978/05/22,,,,,,
(주)남선알미늄,008350,2004/12,1978/05/22,,,,,,
(주)남선알미늄,008350,2005/12,1978/05/22,,,,,,
(주)남선알미늄,008350,2006/12,1978/05/22,,,,,,
(주)남선알미늄,008350,2007/12,1978/05/22,,,,,,
(주)남선알미늄,008350,2008/12,1978/05/22,,,,,,
(주)남선알미늄,008350,2009/12,1978/05/22,,171786549,38574455,246114002,6403277,2564719
(주)남선알미늄,008350,2010/12,1978/05/22,,247556311,59611392,270881073,338159,5797653
(주)남성,004270,2000/12,1989/11/14,,127419667,60577729,82643343,6094247,519488
(주)남성,004270,2001/12,1989/11/14,,155413612,67989476,79515518,5991905,1735630
(주)남성,004270,2002/12,1989/11/14,,143583549,63639493,82472866,3684688,539902
(주)남성,004270,2003/12,1989/11/14,,146874361,61327462,91530403,6582858,-1580728
(주)남성,004270,2004/12,1989/11/14,,201331615,55375044,152717062,13281017,1489622
(주)남성,004270,2005/12,1989/11/14,,208739853,68160736,143802338,10287595,3764813
(주)남성,004270,2006/12,1989/11/14,,179550673,63890648,152452328,8717296,3586417
(주)남성,004270,2007/12,1989/11/14,,180376193,63032947,108091187,1044567,-1166018
(주)남성,004270,2008/12,1989/11/14,,250601648,89919541,80512898,-1834780,-1946158
(주)남성,004270,2009/12,1989/11/14,,254246008,89313197,97744106,-331108,-3232268
(주)남성,004270,2010/12,1989/11/14,,242432031,83297854,82108071,3063357,-1145510
(주)남성알미늄,033220,2000/12,1997/10/13,2005/04/14,,,,,
(주)남성알미늄,033220,2001/12,1997/10/13,2005/04/14,,,,,
(주)남성알미늄,033220,2002/12,1997/10/13,2005/04/14,,,,,
(주)남성알미늄,033220,2003/12,1997/10/13,2005/04/14,,,,,
(주)남성알미늄,033220,2004/12,1997/10/13,2005/04/14,,,,,
(주)네오리소스,058550,2001/12,2002/05/07,2009/09/15,,,,,
(주)네오리소스,058550,2002/12,2002/05/07,2009/09/15,,,,,
(주)네오리소스,058550,2003/12,2002/05/07,2009/09/15,,,,,
(주)네오리소스,058550,2004/12,2002/05/07,2009/09/15,,,,,
(주)네오리소스,058550,2005/12,2002/05/07,2009/09/15,,,,,
(주)네오리소스,058550,2006/12,2002/05/07,2009/09/15,,,,,
(주)네오리소스,058550,2007/12,2002/05/07,2009/09/15,,,,,
(주)네오리소스,058550,2008/12,2002/05/07,2009/09/15,,,,,
(주)네오리진,094860,2007/12,2007/04/16,,,,,,
(주)네오리진,094860,2008/12,2007/04/16,,,,,,
