회사명,거래소코드,회계년도,당기순이익(순손실),매출액(영업수익)(*),영업이익(손실)
(주)나노하이텍,071360,2003/12,3519742,62001935,5057785
(주)나노하이텍,071360,2004/12,3182444,53217885,4414234
(주)나노하이텍,071360,2005/12,2403603,83903933,6621263
(주)나노하이텍,071360,2006/12,-5266087,63938555,-2790828
(주)나노하이텍,071360,2007/12,-5424109,35140881,-4047471
(주)나노하이텍,071360,2008/12,-22633319,21193757,-13094812
(주)나리지*온,036850,2000/12,4415584,32188398,3585648
(주)나리지*온,036850,2001/12,1769263,25777536,-2231835
(주)나리지*온,036850,2002/12,-5063760,20137840,-3940364
(주)나리지*온,036850,2003/12,-10612380,23317731,-7427757
(주)나리지*온,036850,2004/12,352947,27783087,-6484196
(주)나리지*온,036850,2005/12,-13931752,23191958,-10220105
(주)나리지*온,036850,2006/12,-6519757,23155445,-5893637
(주)나리지*온,036850,2007/12,-11467801,18952097,3248628
(주)나리지*온,036850,2008/12,3580228,21107961,5781146
(주)나리지*온,036850,2009/12,10374072,21787083,5635158
(주)나이스홀딩스,034310,2004/12,7361398,82693109,6414126
(주)나이스홀딩스,034310,2005/12,8883161,86962922,6420719
(주)나이스홀딩스,034310,2006/12,13016424,103092804,10038910
(주)나이스홀딩스,034310,2007/12,15447244,105206306,10757602
(주)나이스홀딩스,034310,2008/12,14323357,84168324,6716000
(주)나이스홀딩스,034310,2009/12,13214845,107066076,18609063
(주)나이스홀딩스,034310,2010/12,16299518,14073529,-5199856
(주)남선알미늄,008350,2000/12,22559285,164952937,-3057268
(주)남선알미늄,008350,2001/12,-6953211,192044005,10010037
(주)남선알미늄,008350,2002/12,3793973,170287979,8707254
(주)남선알미늄,008350,2003/12,2608923,132411922,7660233
(주)남선알미늄,008350,2004/12,-1944401,109160708,-505037
(주)남선알미늄,008350,2005/12,-6630876,98053443,-4502263
(주)남선알미늄,008350,2006/12,-5327773,118342920,-3380679
(주)남선알미늄,008350,2007/12,-1641994,127774096,1668639
(주)남선알미늄,008350,2008/12,-13653068,181680525,4490180
(주)남선알미늄,008350,2009/12,2566600,246114002,6425270
(주)남선알미늄,008350,2010/12,3640531,270881073,4115468
(주)남성,004270,2000/12,1449111,80569242,4777758
(주)남성,004270,2001/12,1606869,63052416,2295053
(주)남성,004270,2002/12,1845952,67929562,2463018
(주)남성,004270,2003/12,-1190336,74092563,2841802
(주)남성,004270,2004/12,1173564,101092620,3279473
(주)남성,004270,2005/12,2377886,80494854,2530642
(주)남성,004270,2006/12,2903117,93854098,4740542
(주)남성,004270,2007/12,2359976,70719688,2797744
(주)남성,004270,2008/12,2675147,57922104,3146376
(주)남성,004270,2009/12,1701830,79145953,3694088
(주)남성,004270,2010/12,1962721,65504679,3424072
(주)남성알미늄,033220,2000/12,197774,25398176,876451
(주)남성알미늄,033220,2001/12,817052,26631726,1489694
(주)남성알미늄,033220,2002/12,1464450,29734527,2101527
(주)남성알미늄,033220,2003/12,765975,27561462,1008671
(주)남성알미늄,033220,2004/12,415851,23613314,169248
(주)네오리소스,058550,2002/12,-6908644,8498366,-5968021
(주)네오리소스,058550,2003/12,-4975591,3703263,-4748100
(주)네오리소스,058550,2004/12,-12903615,3170737,-6648653
(주)네오리소스,058550,2005/12,-2549255,3267756,-1978568
(주)네오리소스,058550,2006/12,-27776996,4903492,-6636202
(주)네오리소스,058550,2007/12,-6384145,3669595,-3704623
(주)네오리소스,058550,2008/12,-23453921,141832,-4570866
(주)네오리진,094860,2007/12,-4860338,18687813,-1590925
(주)네오리진,094860,2008/12,-2643466,24242373,249207
(주)네오리진,094860,2009/12,-1757054,20592055,93076
(주)네오리진,094860,2010/12,-1909616,21018076,238993
(주)네오위즈,095660,2007/12,15808730,87686054,20677264
(주)네오위즈,095660,2008/12,21491532,167582681,35837901
(주)네오위즈,095660,2009/12,45193188,277161285,76712621
(주)네오위즈,095660,2010/12,19118920,426704713,111109531
(주)네오위즈홀딩스,042420,2000/12,9294178,35332376,10690960
(주)네오위즈홀딩스,042420,2001/12,7311036,31190027,6754639
(주)네오위즈홀딩스,042420,2002/12,7655983,41547605,8718316
(주)네오위즈홀딩스,042420,2003/12,15605791,81290307,25100415
(주)네오위즈홀딩스,042420,2004/12,1539167,77478254,7253839
(주)네오위즈홀딩스,042420,2005/12,7930730,102158202,17637731
(주)네오위즈홀딩스,042420,2006/12,8453270,128080680,25938718
(주)네오위즈홀딩스,042420,2007/12,-31197104,5674228,-32771015
(주)네오위즈홀딩스,042420,2008/12,-1172330,6884500,-10169345
(주)네오위즈홀딩스,042420,2009/12,7195139,19096308,8389667
(주)네오위즈홀딩스,042420,2010/12,8857157,40578448,7382346
(주)네오티스,085910,2007/12,6999525,27511787,7412165
(주)네오티스,085910,2008/12,3733861,20725144,2355793
(주)네오티스,085910,2009/12,3339958,23094780,2814396
(주)네오티스,085910,2010/12,2054593,23432025,2213851
(주)네오팜,092730,2007/06,3507594,11453997,3422994
(주)네오팜,092730,2008/12,3285857,12477163,3491666
(주)네오팜,092730,2009/12,2054958,14608873,1960309
(주)네오팜,092730,2010/12,1290017,14661158,303875
(주)네오퍼플,028090,2000/12,227804,21660699,44490
(주)네오퍼플,028090,2001/12,488909,25355264,187381
(주)네오퍼플,028090,2002/12,374002,25945394,344008
(주)네오퍼플,028090,2003/12,643015,33817151,1087550
(주)네오퍼플,028090,2004/12,5361688,33529039,-445205
(주)네오퍼플,028090,2005/12,584168,32893665,152168
(주)네오퍼플,028090,2006/12,537508,34898767,141325
(주)네오퍼플,028090,2007/12,-571719,35825889,-1346512
(주)네오퍼플,028090,2008/12,-2142016,30295638,-575355
(주)네오퍼플,028090,2009/12,-8601480,58395564,820577
(주)네오퍼플,028090,2010/12,-3126401,36888153,1512703
(주)네이처셀,007390,2000/12,540455,14203630,1281179
(주)네이처셀,007390,2001/12,-1811130,8781762,-877123
(주)네이처셀,007390,2002/12,118998,11335010,-894958
(주)네이처셀,007390,2003/12,-2659895,11076152,-2207609
(주)네이처셀,007390,2004/12,-446655,10950235,-222400
(주)네이처셀,007390,2005/12,213281,16069696,345680
(주)네이처셀,007390,2006/12,390390,11062715,-2334181
(주)네이처셀,007390,2007/12,-3108252,11027516,-4021740
(주)네이처셀,007390,2008/12,-5604167,43515049,2689952
(주)네이처셀,007390,2009/12,-8236179,38615526,2614955
(주)네이처셀,007390,2010/12,117794,29562875,720693
(주)네이쳐글로벌,088020,2006/12,3988017,12565397,4622556
(주)네이쳐글로벌,088020,2007/12,2271038,11972017,1378701
(주)네이쳐글로벌,088020,2008/12,-26516519,9783021,-577044
(주)네이쳐글로벌,088020,2009/12,-7710406,3370949,-1885132
(주)네패스,033640,2000/12,380855,20391083,1313550
(주)네패스,033640,2001/12,493634,20890451,408801
(주)네패스,033640,2002/12,-3938398,17718164,1372303
(주)네패스,033640,2003/12,4118269,59183509,7335254
(주)네패스,033640,2004/12,16159786,90081661,15782277
(주)네패스,033640,2005/12,18490778,112235540,18425996
(주)네패스,033640,2006/12,7011607,146595077,9718253
(주)네패스,033640,2007/12,9153287,155821298,13980550
(주)네패스,033640,2008/12,-4467095,189429728,20312546
(주)네패스,033640,2009/12,19847123,220725152,25049263
(주)네패스,033640,2010/12,13626682,238536131,25987864
(주)넥센,005720,2000/12,2219252,114367679,4192294
(주)넥센,005720,2001/12,15894292,143763793,13444551
(주)넥센,005720,2002/12,15500460,141683521,9531799
(주)넥센,005720,2003/12,14883844,144940326,8955646
(주)넥센,005720,2004/12,16908977,158314309,11666159
(주)넥센,005720,2005/12,11651259,144949572,7018217
(주)넥센,005720,2006/12,-5375452,135453002,2763817
(주)넥센,005720,2007/12,11906491,139927008,8856998
(주)넥센,005720,2008/12,20810309,216542941,17365720
(주)넥센,005720,2009/12,46241688,188509246,17883136
(주)넥센,005720,2010/12,37390043,247916979,12028058
(주)넥스지,081970,2007/12,2897452,14572884,2768873
(주)넥스지,081970,2008/12,2561466,13855976,1943453
(주)넥스지,081970,2009/12,2919162,17169700,2614888
(주)넥스지,081970,2010/12,2692698,20450676,2547188
(주)넥스턴바이오사이언스,089140,2006/12,2648695,20171686,3452394
(주)넥스턴바이오사이언스,089140,2007/12,2714950,15993406,3310362
(주)넥스턴바이오사이언스,089140,2008/12,2059519,14181208,2716267
(주)넥스턴바이오사이언스,089140,2009/12,1095882,11876344,975166
(주)넥스턴바이오사이언스,089140,2010/12,2501185,25112117,3001091
(주)넥스텔,037220,2000/12,1614423,14416215,1565542
(주)넥스텔,037220,2001/12,-5262572,12072099,-1044566
(주)넥스텔,037220,2002/12,-10572477,8234615,-5601104
(주)넥스텔,037220,2003/12,-9262718,13386319,-3576816
(주)넷웨이브,047730,2001/12,1077474,23509383,800839
(주)넷웨이브,047730,2002/12,-6860637,23380616,-7184175
(주)넷웨이브,047730,2003/12,-12495071,11153765,-6482213
(주)넷웨이브,047730,2004/12,-3585463,6494526,-3904869
(주)넷웨이브,047730,2005/12,1780834,20515908,1288662
(주)넷웨이브,047730,2006/12,2176102,28768310,1112653
(주)넷웨이브,047730,2007/12,4218200,47369003,3650077
(주)넷웨이브,047730,2008/12,-3972780,44695427,-2162577
(주)넷웨이브,047730,2009/12,2431482,39501886,681946
(주)넷웨이브,047730,2010/12,-923599,24526783,-1902693
(주)넷컴스토리지,037010,2000/12,2115095,44633956,2291781
(주)넷컴스토리지,037010,2001/12,-9692789,28458969,-5573444
(주)넷컴스토리지,037010,2002/12,-6962118,25781873,-1989688
(주)넷컴스토리지,037010,2003/12,-8941175,16556155,-2904988
(주)노루페인트,090350,2006/12,4947719,157094860,7332360
(주)노루페인트,090350,2007/12,4615811,254061200,9747899
(주)노루페인트,090350,2008/12,4812855,270804658,9068928
(주)노루페인트,090350,2009/12,2714925,256322984,10291833
(주)노루페인트,090350,2010/12,6332519,301175128,9677807
(주)노루홀딩스,000320,2000/12,9658385,206853505,18644671
(주)노루홀딩스,000320,2001/12,11337027,205277372,13875078
(주)노루홀딩스,000320,2002/12,24527424,204712154,7127207
(주)노루홀딩스,000320,2003/12,13753339,206535038,3431025
(주)노루홀딩스,000320,2004/12,18391342,221198325,6124396
(주)노루홀딩스,000320,2005/12,10668853,237126315,8046646
(주)노루홀딩스,000320,2006/12,8587912,121386373,11871040
(주)노루홀딩스,000320,2007/12,4424480,22782631,5808652
(주)노루홀딩스,000320,2008/12,1341660,20747804,1984724
(주)노루홀딩스,000320,2009/12,8726787,29964362,10079907
(주)노루홀딩스,000320,2010/12,6946321,29729453,10680783
(주)녹십자,006280,2000/12,-8470228,51358286,4387250
(주)녹십자,006280,2001/12,30412998,56102155,-3012194
(주)녹십자,006280,2002/12,4837759,46288907,-127405
(주)녹십자,006280,2003/12,7630884,104365615,7343463
(주)녹십자,006280,2004/12,8801576,112427103,3732423
(주)녹십자,006280,2005/12,29156608,336435318,32000663
(주)녹십자,006280,2006/12,34803747,366728818,53259193
(주)녹십자,006280,2007/12,44357145,442299046,58445666
(주)녹십자,006280,2008/12,48872734,516096685,67931578
(주)녹십자,006280,2009/12,80524433,643208349,119388376
(주)녹십자,006280,2010/12,104688642,791015317,145628693
(주)녹십자홀딩스,005250,2000/12,50006756,166378160,-19009626
(주)녹십자홀딩스,005250,2001/12,6058019,23328495,6965943
(주)녹십자홀딩스,005250,2002/12,9361020,27053094,9703562
(주)녹십자홀딩스,005250,2003/12,5225632,24593431,8568014
(주)녹십자홀딩스,005250,2004/12,5378981,7569799,-26147912
(주)녹십자홀딩스,005250,2005/12,2165269,32336484,-411355
(주)녹십자홀딩스,005250,2006/12,4974364,38123972,14451672
(주)녹십자홀딩스,005250,2007/12,12925578,46573133,29059669
(주)녹십자홀딩스,005250,2008/12,21360397,51091654,29850305
(주)녹십자홀딩스,005250,2009/12,37606976,67842738,53437226
(주)녹십자홀딩스,005250,2010/12,67522188,94376387,80472800
(주)녹원씨엔아이,065560,2003/12,1452554,17036728,1718996
(주)녹원씨엔아이,065560,2004/12,1641105,23172116,1858401
(주)녹원씨엔아이,065560,2005/12,962478,24367626,975726
(주)녹원씨엔아이,065560,2006/12,1665198,32990844,2058183
(주)녹원씨엔아이,065560,2007/12,-1285356,41121864,-1563855
(주)녹원씨엔아이,065560,2008/12,-3911486,36216980,-3370098
(주)녹원씨엔아이,065560,2009/12,1035190,31829631,698036
(주)녹원씨엔아이,065560,2010/12,155345,27002913,99898
(주)농심,004370,2000/06,75044766,1144586218,74305911
(주)농심,004370,2001/06,78624770,1181307500,93510603
(주)농심,004370,2002/12,80059078,1339637495,105896368
(주)농심,004370,2003/12,101630014,1521655071,148635646
(주)농심,004370,2004/12,130635161,1645022606,155866883
(주)농심,004370,2005/12,118668899,1600311636,150268912
(주)농심,004370,2006/12,112860498,1581794914,149136137
(주)농심,004370,2007/12,103385136,1510134952,113824622
(주)농심,004370,2008/12,78465442,1675847552,101162064
(주)농심,004370,2009/12,127456667,1845571543,105087285
(주)농심,004370,2010/12,124339105,1895168275,107196775
(주)농심홀딩스,072710,2003/12,19864984,23276177,22395545
(주)농심홀딩스,072710,2004/12,59177271,66542085,64216360
(주)농심홀딩스,072710,2005/12,49398285,58487944,56240023
(주)농심홀딩스,072710,2006/12,50525134,52719780,50391073
(주)농심홀딩스,072710,2007/12,43176465,55639200,51106707
(주)농심홀딩스,072710,2008/12,46432145,42101191,39298409
(주)농심홀딩스,072710,2009/12,56808643,65445902,62059912
(주)농심홀딩스,072710,2010/12,54632527,63198199,59205554
(주)누리플랜,069140,2010/12,3416489,53205395,3579451
(주)누리플렉스,040160,2000/12,3104923,14425717,3548101
(주)누리플렉스,040160,2001/12,3331851,24574148,2842522
(주)누리플렉스,040160,2002/12,293026,18289606,-287718
(주)누리플렉스,040160,2003/12,-3836118,19208425,-1901067
(주)누리플렉스,040160,2004/12,-2822400,6718527,-5730995
(주)누리플렉스,040160,2005/12,285604,18840133,-1733488
(주)누리플렉스,040160,2006/12,2264138,30598343,1029736
(주)누리플렉스,040160,2007/12,2563927,36369887,2074062
(주)누리플렉스,040160,2008/12,2233254,59444489,4499985
(주)누리플렉스,040160,2009/12,1380378,51551671,4341607
(주)누리플렉스,040160,2010/12,-1021778,46722693,1007060
(주)뉴맥스,014080,2000/12,,,
(주)뉴보텍,060260,2002/12,2064397,16429955,2797771
(주)뉴보텍,060260,2003/12,1502535,17961763,1999095
(주)뉴보텍,060260,2004/12,1398825,24208374,2588852
(주)뉴보텍,060260,2005/12,1044567,24895453,2289151
(주)뉴보텍,060260,2006/12,-18104033,26582341,172047
(주)뉴보텍,060260,2007/12,-1393939,32083460,24444
(주)뉴보텍,060260,2008/12,1090149,37296640,74114
(주)뉴보텍,060260,2009/12,852728,37308007,55320
(주)뉴보텍,060260,2010/12,-1902625,32847160,-1819477
(주)뉴씨앤씨,045240,2001/12,1511674,45429908,2675469
(주)뉴씨앤씨,045240,2002/12,-10929583,29352396,-6654153
(주)뉴인텍,012340,2000/12,1241770,35143096,2773881
(주)뉴인텍,012340,2001/12,423457,35342900,2055528
(주)뉴인텍,012340,2002/12,-2016303,37209135,-69581
(주)뉴인텍,012340,2003/12,-7104634,37401580,2807487
(주)뉴인텍,012340,2004/12,2314326,38078830,812052
(주)뉴인텍,012340,2005/12,-103889,29660928,742536
(주)뉴인텍,012340,2006/12,-14050790,28400199,-6410207
(주)뉴인텍,012340,2007/12,123993,28685805,1354367
(주)뉴인텍,012340,2008/12,-9069650,28166017,-3054562
(주)뉴인텍,012340,2009/12,-881532,33798216,1121535
(주)뉴인텍,012340,2010/12,501042,52331920,2666324
(주)뉴젠비아이티,054650,2002/12,341509,11683341,613386
(주)뉴젠비아이티,054650,2003/12,244333,10487872,600864
(주)뉴젠비아이티,054650,2004/12,239219,9588768,191725
(주)뉴젠비아이티,054650,2005/12,-27399997,9329942,-1464114
(주)뉴젠비아이티,054650,2006/12,435883,11341315,-1510922
(주)뉴젠비아이티,054650,2007/12,-10203348,15154677,-2684452
(주)뉴젠비아이티,054650,2008/12,-54346315,2362759,-3884767
(주)뉴젠아이씨티,054150,2001/12,952072,12708292,1298708
(주)뉴젠아이씨티,054150,2002/12,-1399335,13801350,-880380
(주)뉴젠아이씨티,054150,2003/12,297905,15219973,679244
(주)뉴젠아이씨티,054150,2004/12,-8248327,5978619,-6557171
(주)뉴젠아이씨티,054150,2005/12,-8805900,8066952,-2961623
(주)뉴젠아이씨티,054150,2006/12,-3576850,4641877,-1962571
(주)뉴젠아이씨티,054150,2007/12,-27621821,3556430,-4238207
(주)뉴젠아이씨티,054150,2008/12,-7963703,6349946,602462
(주)뉴젠아이씨티,054150,2009/12,-14371453,1898851,-1320793
(주)뉴젠아이씨티,054150,2010/12,-303918,4161810,-2252104
(주)뉴켐진스템셀,036280,2000/12,-334660,14448113,-134710
(주)뉴켐진스템셀,036280,2001/12,321444,15160798,377776
(주)뉴켐진스템셀,036280,2002/12,-2141370,10116954,-1471164
(주)뉴켐진스템셀,036280,2003/12,-5770728,11254077,-4018981
(주)뉴켐진스템셀,036280,2004/12,-7510753,4625988,-3768016
(주)뉴켐진스템셀,036280,2005/12,836391,15503205,608542
(주)뉴켐진스템셀,036280,2006/12,-13382661,23091635,-6634837
(주)뉴켐진스템셀,036280,2007/12,-9221868,2078055,-4069175
