회사명,거래소코드,회계년도,상장일,상장폐지일,매출액증가율_계산
(주)유니켐,11330,2017/12,1989/12/14,,79.67852047745305
(주)유니켐,11330,2018/12,1989/12/14,,26.637310113945826
(주)유니켐,11330,2019/12,1989/12/14,,30.062340092759232
(주)유니켐,11330,2020/12,1989/12/14,,16.046951735207294
(주)유니크,11320,2010/12,1993/12/29,,108.97682549667604
(주)유니크,11320,2011/12,1993/12/29,,11.311333631667836
(주)유니크,11320,2012/12,1993/12/29,,8.189712610224348
(주)유니크,11320,2013/12,1993/12/29,,9.693168088037446
(주)유니크,11320,2014/12,1993/12/29,,4.112927187239431
(주)유니크,11320,2015/12,1993/12/29,,2.2506089651041674
(주)유니크,11320,2016/12,1993/12/29,,10.307683014788884
(주)유니크,11320,2017/12,1993/12/29,,-7.666845357991485
(주)유니크,11320,2018/12,1993/12/29,,-9.376009680214873
(주)유니크,11320,2019/12,1993/12/29,,5.545774283141041
(주)유니크,11320,2020/12,1993/12/29,,-4.1497524301879425
(주)유니테스트,86390,2010/12,2006/12/05,,14.383214323466825
(주)유니테스트,86390,2011/12,2006/12/05,,71.35768510097999
(주)유니테스트,86390,2012/12,2006/12/05,,-15.06305401260082
(주)유니테스트,86390,2013/12,2006/12/05,,-62.395511672624416
(주)유니테스트,86390,2014/12,2006/12/05,,282.6396744271354
(주)유니테스트,86390,2015/12,2006/12/05,,113.4830440475425
(주)유니테스트,86390,2016/12,2006/12/05,,-12.546460720808309
(주)유니테스트,86390,2017/12,2006/12/05,,44.344577840556646
(주)유니테스트,86390,2018/12,2006/12/05,,67.48727884772782
(주)유니테스트,86390,2019/12,2006/12/05,,-29.747725477238646
(주)유니테스트,86390,2020/12,2006/12/05,,-37.742904739716714
(주)유니테크노,241690,2010/12,2016/09/20,,48.16634261530026
(주)유니테크노,241690,2011/12,2016/09/20,,
(주)유니테크노,241690,2012/12,2016/09/20,,
(주)유니테크노,241690,2013/12,2016/09/20,,
(주)유니테크노,241690,2014/12,2016/09/20,,
(주)유니테크노,241690,2015/12,2016/09/20,,69.36073547383604
(주)유니테크노,241690,2016/12,2016/09/20,,16.916516971458844
(주)유니테크노,241690,2017/12,2016/09/20,,-3.1805302627808922
(주)유니테크노,241690,2018/12,2016/09/20,,0.3550453609935283
(주)유니테크노,241690,2019/12,2016/09/20,,23.628740088766275
(주)유니테크노,241690,2020/12,2016/09/20,,-8.076215197247553
(주)유니텍전자,39040,2010/12,2000/03/21,2011/04/29,-49.39739701088763
(주)유니트론텍,142210,2011/12,2016/02/02,,
(주)유니트론텍,142210,2012/12,2016/02/02,,
(주)유니트론텍,142210,2013/12,2016/02/02,,
(주)유니트론텍,142210,2014/12,2016/02/02,,15.232500185329826
(주)유니트론텍,142210,2015/12,2016/02/02,,7.330062043280747
(주)유니트론텍,142210,2016/12,2016/02/02,,60.08531993600762
(주)유니트론텍,142210,2017/12,2016/02/02,,19.476858291581816
(주)유니트론텍,142210,2018/12,2016/02/02,,32.30644007359017
(주)유니트론텍,142210,2019/12,2016/02/02,,20.874680293191624
(주)유니트론텍,142210,2020/12,2016/02/02,,2.740439790154683
(주)유디피,91270,2010/12,2014/12/12,2018/04/18,26.13860973306946
(주)유디피,91270,2011/12,2014/12/12,2018/04/18,
(주)유디피,91270,2012/12,2014/12/12,2018/04/18,
(주)유디피,91270,2013/12,2014/12/12,2018/04/18,
(주)유디피,91270,2014/12,2014/12/12,2018/04/18,
(주)유디피,91270,2015/12,2014/12/12,2018/04/18,
(주)유디피,91270,2016/12,2014/12/12,2018/04/18,
(주)유디피,91270,2017/12,2014/12/12,2018/04/18,-8.707165852669997
(주)유라테크,48430,2010/12,2001/01/11,,14.842082034362702
(주)유라테크,48430,2011/12,2001/01/11,,21.10823825087898
(주)유라테크,48430,2012/12,2001/01/11,,36.354642685633344
(주)유라테크,48430,2013/12,2001/01/11,,13.708149249324928
(주)유라테크,48430,2014/12,2001/01/11,,5.667403698747991
(주)유라테크,48430,2015/12,2001/01/11,,10.999497673258102
(주)유라테크,48430,2016/12,2001/01/11,,11.092430566951771
(주)유라테크,48430,2017/12,2001/01/11,,-8.18516975045517
(주)유라테크,48430,2018/12,2001/01/11,,2.2033897282388035
(주)유라테크,48430,2019/12,2001/01/11,,2.6736077902088136
(주)유라테크,48430,2020/12,2001/01/11,,-11.339665832012228
(주)유바이오로직스,206650,2012/12,2017/01/24,,
(주)유바이오로직스,206650,2015/12,2017/01/24,,
(주)유바이오로직스,206650,2016/12,2017/01/24,,202.30008629301315
(주)유바이오로직스,206650,2017/12,2017/01/24,,138.76131602303454
(주)유바이오로직스,206650,2018/12,2017/01/24,,115.18450394878104
(주)유바이오로직스,206650,2019/12,2017/01/24,,32.86429908662619
(주)유바이오로직스,206650,2020/12,2017/01/24,,-13.857110633642733
(주)유비케어,32620,2010/12,1997/05/02,,26.930865930638397
(주)유비케어,32620,2011/12,1997/05/02,,7.983405773565806
(주)유비케어,32620,2012/12,1997/05/02,,16.22240099549412
(주)유비케어,32620,2013/12,1997/05/02,,2.424324094178017
(주)유비케어,32620,2014/12,1997/05/02,,-3.048652998825333
(주)유비케어,32620,2015/12,1997/05/02,,-9.300842118134003
(주)유비케어,32620,2016/12,1997/05/02,,14.828953760612462
(주)유비케어,32620,2017/12,1997/05/02,,20.290454837914194
(주)유비케어,32620,2018/12,1997/05/02,,22.321862877682687
(주)유비케어,32620,2019/12,1997/05/02,,10.394057825653054
(주)유비케어,32620,2020/12,1997/05/02,,-2.7367649805581906
(주)유비쿼스,264450,2018/12,2017/03/31,,24.986519680911666
(주)유비쿼스,264450,2019/12,2017/03/31,,9.02943798122284
(주)유비쿼스,264450,2020/12,2017/03/31,,6.337913346292287
(주)유비쿼스홀딩스,78070,2010/12,2009/01/23,,-26.632260083497926
(주)유비쿼스홀딩스,78070,2011/12,2009/01/23,,-9.87199553384325
(주)유비쿼스홀딩스,78070,2012/12,2009/01/23,,1.5793299972576482
(주)유비쿼스홀딩스,78070,2013/12,2009/01/23,,58.17738260668801
(주)유비쿼스홀딩스,78070,2014/12,2009/01/23,,1.2687931188143957
(주)유비쿼스홀딩스,78070,2015/12,2009/01/23,,35.439993222436335
(주)유비쿼스홀딩스,78070,2016/12,2009/01/23,,-25.66254195311241
(주)유비쿼스홀딩스,78070,2017/12,2009/01/23,,-93.55856179977965
(주)유비쿼스홀딩스,78070,2018/12,2009/01/23,,1009.2444116473318
(주)유비쿼스홀딩스,78070,2019/12,2009/01/23,,30.420540763396975
(주)유비쿼스홀딩스,78070,2020/12,2009/01/23,,7.941567173250366
(주)유성티에스아이,24870,2009/12,1997/08/27,2010/05/03,-11.70493078252545
(주)유성티엔에스,24800,2010/12,1999/12/10,,29.80061016909845
(주)유성티엔에스,24800,2011/12,1999/12/10,,14.057540376878022
(주)유성티엔에스,24800,2012/12,1999/12/10,,-1.6644524552260231
(주)유성티엔에스,24800,2013/12,1999/12/10,,26.96508604570747
(주)유성티엔에스,24800,2014/12,1999/12/10,,8.185408363817382
(주)유성티엔에스,24800,2015/12,1999/12/10,,-3.8380627439940875
(주)유성티엔에스,24800,2016/12,1999/12/10,,-14.761881031913171
(주)유성티엔에스,24800,2017/12,1999/12/10,,-1.6235002235249132
(주)유성티엔에스,24800,2018/12,1999/12/10,,-9.363759676937116
(주)유성티엔에스,24800,2019/12,1999/12/10,,-8.88416502391234
(주)유성티엔에스,24800,2020/12,1999/12/10,,-17.867093006388256
(주)유수홀딩스,700,2010/12,1956/03/03,,10084.07833001569
(주)유수홀딩스,700,2011/12,1956/03/03,,-99.63462033991544
(주)유수홀딩스,700,2012/12,1956/03/03,,12.360034155935168
(주)유수홀딩스,700,2013/12,1956/03/03,,25343.96124727017
(주)유수홀딩스,700,2014/12,1956/03/03,,-95.3586774874495
(주)유수홀딩스,700,2015/12,1956/03/03,,7.39369855678593
(주)유수홀딩스,700,2016/12,1956/03/03,,-13.44023543766871
(주)유수홀딩스,700,2017/12,1956/03/03,,-3.0012294063848106
(주)유수홀딩스,700,2018/12,1956/03/03,,-11.353741487168556
(주)유수홀딩스,700,2019/12,1956/03/03,,-4.739840622648144
(주)유수홀딩스,700,2020/12,1956/03/03,,-8.548747415377358
(주)유신,54930,2010/12,2002/01/15,,-2.3806102931380297
(주)유신,54930,2011/12,2002/01/15,,-21.72150266691949
(주)유신,54930,2012/12,2002/01/15,,-16.598017038450223
(주)유신,54930,2013/12,2002/01/15,,2.360507348065635
(주)유신,54930,2014/12,2002/01/15,,-8.33766788634359
(주)유신,54930,2015/12,2002/01/15,,3.2972468118226286
(주)유신,54930,2016/12,2002/01/15,,4.103761813071028
(주)유신,54930,2017/12,2002/01/15,,-2.0782292571670142
(주)유신,54930,2018/12,2002/01/15,,1.5806673990378721
(주)유신,54930,2019/12,2002/01/15,,10.461596635331599
(주)유신,54930,2020/12,2002/01/15,,27.397689507018562
(주)유쎌,252370,2015/12,2016/09/29,2020/02/27,
(주)유쎌,252370,2016/12,2016/09/29,2020/02/27,
(주)유쎌,252370,2017/12,2016/09/29,2020/02/27,
(주)유쎌,252370,2018/12,2016/09/29,2020/02/27,
(주)유씨아이,38340,2010/12,2001/11/22,,-4.255410305501386
(주)유씨아이,38340,2011/12,2001/11/22,,-72.71788810798434
(주)유씨아이,38340,2012/12,2001/11/22,,83.2249829356848
(주)유씨아이,38340,2013/12,2001/11/22,,128.3573720341933
(주)유씨아이,38340,2014/12,2001/11/22,,-81.76427506407776
(주)유씨아이,38340,2015/12,2001/11/22,,-44.17354723453123
(주)유씨아이,38340,2016/12,2001/11/22,,68.05921734729833
(주)유씨아이,38340,2017/12,2001/11/22,,-16.380568654420145
(주)유씨아이,38340,2018/12,2001/11/22,,2.3838328285456103
(주)유씨아이,38340,2019/12,2001/11/22,,-5.645029095046472
(주)유씨아이,38340,2020/12,2001/11/22,,-41.29277814684182
(주)유아이디,69330,2010/12,2003/08/18,,-38.25553268758905
(주)유아이디,69330,2011/12,2003/08/18,,414.6864179365759
(주)유아이디,69330,2012/12,2003/08/18,,-0.109239716407276
(주)유아이디,69330,2013/12,2003/08/18,,26.577854686731
(주)유아이디,69330,2014/12,2003/08/18,,-36.43820074282809
(주)유아이디,69330,2015/12,2003/08/18,,-54.21802502504034
(주)유아이디,69330,2016/12,2003/08/18,,-9.932545550335371
(주)유아이디,69330,2017/12,2003/08/18,,-53.63530274667156
(주)유아이디,69330,2018/12,2003/08/18,,-45.237539889245454
(주)유아이디,69330,2019/12,2003/08/18,,427.7895521492998
(주)유아이디,69330,2020/12,2003/08/18,,80.75332173316855
(주)유아이에너지,50050,2010/12,2000/12/21,2012/09/26,-1.759667092980353
(주)유아이에너지,50050,2011/12,2000/12/21,2012/09/26,546.0934913617484
(주)유에스티,263770,2018/12,2017/04/06,,
(주)유에스티,263770,2019/12,2017/04/06,,5.548383208585155
(주)유에스티,263770,2020/12,2017/04/06,,-3.1154955571448606
(주)유에이블,71530,2010/12,2004/02/17,2013/04/23,-0.41176435450760507
(주)유에이블,71530,2011/12,2004/02/17,2013/04/23,109.90693496694064
(주)유에이블,71530,2012/12,2004/02/17,2013/04/23,-64.96966715367019
(주)유유제약,220,2010/03,1975/11/18,,6.411488812703095
(주)유유제약,220,2011/03,1975/11/18,,13.956384454905477
(주)유유제약,220,2012/03,1975/11/18,,7.718641840469672
(주)유유제약,220,2013/03,1975/11/18,,5.418519867628397
(주)유유제약,220,2014/03,1975/11/18,,0.015134371634151078
(주)유유제약,220,2015/03,1975/11/18,,1.3261065183364582
(주)유유제약,220,2016/03,1975/11/18,,11.027648064736399
(주)유유제약,220,2017/03,1975/11/18,,2.6318729198293025
(주)유유제약,220,2018/12,1975/11/18,,16.090646616521184
(주)유유제약,220,2019/12,1975/11/18,,9.364057632068375
(주)유유제약,220,2020/12,1975/11/18,,7.969178866476777
(주)유일로보틱스,388720,2016/12,2022/03/18,,
(주)유일로보틱스,388720,2017/12,2022/03/18,,
(주)유일로보틱스,388720,2018/12,2022/03/18,,
(주)유일로보틱스,388720,2019/12,2022/03/18,,
(주)유일로보틱스,388720,2020/12,2022/03/18,,
(주)유일엔시스,38720,2010/12,2001/01/18,2013/05/01,5.428885718083435
(주)유일엔시스,38720,2011/12,2001/01/18,2013/05/01,2.418662196003268
(주)유일엔시스,38720,2012/12,2001/01/18,2013/05/01,-40.8815207224177
(주)유진로봇,56080,2010/12,2001/11/13,,52.98775016652559
(주)유진로봇,56080,2011/12,2001/11/13,,14.957163453702229
(주)유진로봇,56080,2012/12,2001/11/13,,-3.0653897424448835
(주)유진로봇,56080,2013/12,2001/11/13,,8.831352889758502
(주)유진로봇,56080,2014/12,2001/11/13,,41.67434808326833
(주)유진로봇,56080,2015/12,2001/11/13,,14.763993532501763
(주)유진로봇,56080,2016/12,2001/11/13,,42.574334772988834
(주)유진로봇,56080,2017/12,2001/11/13,,7.7521392111148755
(주)유진로봇,56080,2018/12,2001/11/13,,25.853573343811636
(주)유진로봇,56080,2019/12,2001/11/13,,-11.06873121917938
(주)유진로봇,56080,2020/12,2001/11/13,,-20.640416667027743
(주)유진테크,84370,2010/12,2006/01/17,,92.49315145767879
(주)유진테크,84370,2011/12,2006/01/17,,39.31558370210762
(주)유진테크,84370,2012/12,2006/01/17,,28.631231412193614
(주)유진테크,84370,2013/12,2006/01/17,,-36.78577951033553
(주)유진테크,84370,2014/12,2006/01/17,,-26.324949543880706
(주)유진테크,84370,2015/12,2006/01/17,,20.79234597124924
(주)유진테크,84370,2016/12,2006/01/17,,48.99213090914208
(주)유진테크,84370,2017/12,2006/01/17,,-7.727928523939892
(주)유진테크,84370,2018/12,2006/01/17,,69.16684392454435
(주)유진테크,84370,2019/12,2006/01/17,,-6.6812605268465095
(주)유진테크,84370,2020/12,2006/01/17,,-1.3992838456843337
(주)유테크,178780,2012/12,2015/06/30,,
(주)유테크,178780,2013/12,2015/06/30,,
(주)유테크,178780,2014/12,2015/06/30,,10.091858512272438
(주)유테크,178780,2015/12,2015/06/30,,-14.591487757062207
(주)유테크,178780,2016/12,2015/06/30,,-35.37217747624384
(주)유테크,178780,2017/12,2015/06/30,,12.836620282575378
(주)유테크,178780,2018/12,2015/06/30,,64.35819187136306
(주)유테크,178780,2019/12,2015/06/30,,-17.47209809424649
(주)유테크,178780,2020/12,2015/06/30,,-15.808318251762099
(주)유티아이,179900,2014/12,2017/09/27,,-96.22306149405684
(주)유티아이,179900,2015/12,2017/09/27,,705.2051979686003
(주)유티아이,179900,2016/12,2017/09/27,,154.8112281092665
(주)유티아이,179900,2017/12,2017/09/27,,30.933215924228026
(주)유티아이,179900,2018/12,2017/09/27,,-5.75926035343956
(주)유티아이,179900,2019/12,2017/09/27,,31.494490932608954
(주)유티아이,179900,2020/12,2017/09/27,,-5.519233093546276
(주)유틸렉스,263050,2016/12,2018/12/24,,
(주)유틸렉스,263050,2017/12,2018/12/24,,
(주)유틸렉스,263050,2018/12,2018/12/24,,201.9520072101844
(주)유틸렉스,263050,2019/12,2018/12/24,,1.70234358288105
(주)유틸렉스,263050,2020/12,2018/12/24,,398.01945812687404
(주)유퍼트,60670,2009/12,2003/06/17,2010/04/13,-47.848092385411825
(주)유한양행,100,2010/12,1962/11/01,,2.597173951600144
(주)유한양행,100,2011/12,1962/11/01,,2.360062037193825
(주)유한양행,100,2012/12,1962/11/01,,14.314222050607226
(주)유한양행,100,2013/12,1962/11/01,,21.527449174485717
(주)유한양행,100,2014/12,1962/11/01,,7.829794410923309
(주)유한양행,100,2015/12,1962/11/01,,10.932717839159048
(주)유한양행,100,2016/12,1962/11/01,,17.01609978931992
(주)유한양행,100,2017/12,1962/11/01,,10.709492762566788
(주)유한양행,100,2018/12,1962/11/01,,3.8690308921120584
(주)유한양행,100,2019/12,1962/11/01,,-2.5328332923996593
(주)유한양행,100,2020/12,1962/11/01,,9.424214278284932
(주)육일씨엔에쓰,191410,2010/12,2015/12/24,,-10.192401168332411
(주)육일씨엔에쓰,191410,2011/12,2015/12/24,,
(주)육일씨엔에쓰,191410,2012/12,2015/12/24,,
(주)육일씨엔에쓰,191410,2013/12,2015/12/24,,
(주)육일씨엔에쓰,191410,2014/12,2015/12/24,,-23.533032714075706
(주)육일씨엔에쓰,191410,2015/12,2015/12/24,,-25.681322932907513
(주)육일씨엔에쓰,191410,2016/12,2015/12/24,,-45.599085912718344
(주)육일씨엔에쓰,191410,2017/12,2015/12/24,,243.2043725055853
(주)육일씨엔에쓰,191410,2018/12,2015/12/24,,-37.02539953613187
(주)육일씨엔에쓰,191410,2019/12,2015/12/24,,-34.07925401737226
(주)육일씨엔에쓰,191410,2020/12,2015/12/24,,24.14320827546464
(주)율호,72770,2010/12,2007/07/25,,11.384299784964998
(주)율호,72770,2011/12,2007/07/25,,15.959633149715321
(주)율호,72770,2012/12,2007/07/25,,-29.645024318617967
(주)율호,72770,2013/12,2007/07/25,,-2.82228704508925
(주)율호,72770,2014/12,2007/07/25,,631.8959924552686
(주)율호,72770,2015/12,2007/07/25,,-14.139473062712508
(주)율호,72770,2016/12,2007/07/25,,66.54832612947229
(주)율호,72770,2017/12,2007/07/25,,-7.245680845320908
(주)율호,72770,2018/12,2007/07/25,,-1.8278189175257833
(주)율호,72770,2019/12,2007/07/25,,15.12198781768102
(주)율호,72770,2020/12,2007/07/25,,30.503551259221734
(주)이건홀딩스,39020,2010/12,2000/05/04,,-34.70308371160506
(주)이건홀딩스,39020,2011/12,2000/05/04,,13.573667546131347
(주)이건홀딩스,39020,2012/12,2000/05/04,,9.869631667821418
(주)이건홀딩스,39020,2013/12,2000/05/04,,-3.9330295616844557
(주)이건홀딩스,39020,2014/12,2000/05/04,,13.943819099668378
(주)이건홀딩스,39020,2015/12,2000/05/04,,-16.25745896435218
(주)이건홀딩스,39020,2016/12,2000/05/04,,1.11634408533004
(주)이건홀딩스,39020,2017/12,2000/05/04,,27.30782821043547
(주)이건홀딩스,39020,2018/12,2000/05/04,,48.66418117688888
(주)이건홀딩스,39020,2019/12,2000/05/04,,52.82731521262646
(주)이건홀딩스,39020,2020/12,2000/05/04,,-12.070082584464114
(주)이글루코퍼레이션,67920,2010/12,2010/08/04,,35.437411810593886
(주)이글루코퍼레이션,67920,2011/12,2010/08/04,,16.888829592122313
(주)이글루코퍼레이션,67920,2012/12,2010/08/04,,29.562942662495505
(주)이글루코퍼레이션,67920,2013/12,2010/08/04,,14.906087772650764
(주)이글루코퍼레이션,67920,2014/12,2010/08/04,,4.565877647570317
(주)이글루코퍼레이션,67920,2015/12,2010/08/04,,-2.750230423240593
(주)이글루코퍼레이션,67920,2016/12,2010/08/04,,5.891947001410001
(주)이글루코퍼레이션,67920,2017/12,2010/08/04,,3.419811489205059
(주)이글루코퍼레이션,67920,2018/12,2010/08/04,,7.633808454300235
(주)이글루코퍼레이션,67920,2019/12,2010/08/04,,16.832303567197506
(주)이글루코퍼레이션,67920,2020/12,2010/08/04,,8.153729120966476
(주)이글벳,44960,2010/12,2000/11/16,,19.210484247044775
(주)이글벳,44960,2011/12,2000/11/16,,-1.8847220552661068
(주)이글벳,44960,2012/12,2000/11/16,,-5.520505952671238
(주)이글벳,44960,2013/12,2000/11/16,,9.864230839010363
(주)이글벳,44960,2014/12,2000/11/16,,22.839582587921424
(주)이글벳,44960,2015/12,2000/11/16,,23.897646251085238
(주)이글벳,44960,2016/12,2000/11/16,,14.899453745807337
(주)이글벳,44960,2017/12,2000/11/16,,18.40999214648814
(주)이글벳,44960,2018/12,2000/11/16,,-11.401894309973269
(주)이글벳,44960,2019/12,2000/11/16,,13.749877237694127
(주)이글벳,44960,2020/12,2000/11/16,,17.238325089302307
(주)이노메트리,302430,2018/12,2018/12/12,,117.42644736256386
(주)이노메트리,302430,2019/12,2018/12/12,,4.300957319244474
(주)이노메트리,302430,2020/12,2018/12/12,,-35.018634870980115
(주)이노블루,66200,2008/12,2003/06/11,2009/04/11,-93.46002963386947
(주)이노션,214320,2010/12,2015/07/17,,72.91691955070647
(주)이노션,214320,2011/12,2015/07/17,,
